Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,376713,208955763,.18028361
4DS MEMORY LIMITED ORDINARY,4DS,1984193,1450280442,.13681444
5EADVANCED CDI 10:1,5EA,650362,308809730,.21060282
29METALSLIMITED ORDINARY,29M,12879400,481319391,2.67585313
88 ENERGY LTD ORDINARY,88E,20586292,15885207406,.1295941
92ENERGY ORDINARY,92E,3149025,70724849,4.45250155
A-CAP ENERGY LTD ORDINARY,ACB,2029827,1232435086,.16470052
A2B AUSTRALIA LTD ORDINARY,A2B,985933,121230683,.81327019
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,1522119,892429122,.17055909
ACCENT GROUP LTD ORDINARY,AX1,1368918,541866715,.25263002
ACTINOGEN MEDICAL ORDINARY,ACW,284452,1795643817,.01584123
ADAIRS LIMITED ORDINARY,ADH,7364630,171316433,4.29884622
ADBRI LIMITED ORDINARY,ABC,7749799,652627555,1.18747652
ADORE BEAUTY ORDINARY,ABY,2781701,94124497,2.95534222
ADRIATIC METALS CDI 1:1,ADT,758062,208526195,.36353322
ADV HUMAN IMAG LTD ORDINARY,AHI,44612,166749382,.02675392
AERIS RESOURCES LTD ORDINARY,AIS,23885790,3207168420,.74476257
AGL ENERGY LIMITED. ORDINARY,AGL,16449597,672747233,2.44513782
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,7415,208016593,.00356462
AINSWORTH GAME TECH. ORDINARY,AGI,1142,336793929,.00033908
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,207741,3368464315,.00616723
AIRTASKER LIMITED ORDINARY,ART,1818142,440124392,.4130973
ALCHEMY RESOURCE LTD ORDINARY,ALY,9148,953074057,.00095984
ALCIDION GROUP LTD ORDINARY,ALC,4219304,1268069053,.33273456
ALKANE RESOURCES LTD ORDINARY,ALK,2385106,595583420,.40046548
ALLIANCE AVIATION ORDINARY,AQZ,202423,160734697,.12593609
ALLIGATOR ENERGY ORDINARY,AGE,36768984,3237597281,1.13568739
ALLKEM LIMITED ORDINARY,AKE,5058284,637658086,.7932596
ALPHA HPA LTD ORDINARY,A4N,2396413,795486624,.3012512
ALS LTD ORDINARY,ALQ,1325439,483711344,.27401445
ALTIUM LIMITED ORDINARY,ALU,992177,131469072,.75468472
ALUMINA LIMITED ORDINARY,AWC,79168532,2901681417,2.72836747
AMA GROUP LIMITED ORDINARY,AMA,79743534,1022435377,7.79937156
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,11884223,731573584,1.62447405
AMERICAN RARE EARTHS ORDINARY,ARR,44529,395704936,.01125308
AMP LIMITED ORDINARY,AMP,36265607,3266105853,1.11036227
AMPOL LIMITED ORDINARY,ALD,903888,238302099,.37930342
ANDROMEDA METALS LTD ORDINARY,ADN,60396843,3107735099,1.94343601
ANSARADA GROUP LTD ORDINARY,AND,1,89335568,.00000112
ANSELL LIMITED ORDINARY,ANN,6874418,127692821,5.38355872
ANTEOTECH LTD ORDINARY,ADO,2170461,1987524802,.10920422
ANTERIS TECHNOLOGIES ORDINARY,AVR,1783,13807057,.01291369
ANTIPA MINERALS LTD ORDINARY,AZY,1709599,3139708262,.05445089
ANZ BANKING GRP LTD ORDINARY,ANZ,15889852,2794104174,.56869218
APA GROUP UNITS STAPLED,APA,17472253,1179893848,1.48083262
APM HUMAN SERVICES ORDINARY,APM,9049545,917181946,.98666846
APPEN LIMITED ORDINARY,APX,11872780,123383996,9.62262561
ARB CORPORATION. ORDINARY,ARB,708210,81855789,.86519232
ARCHER MATERIALS ORDINARY,AXE,861815,248467207,.34685261
ARCHTIS LIMITED ORDINARY,AR9,155417,263803207,.05891399
ARDENTLEISUREGRPLTD ORDINARY,ALG,5081291,479706016,1.05925105
ARENA REIT. FPO/UNITS STAPLED,ARF,6160292,346677884,1.77694981
ARGO INVESTMENTS ORDINARY,ARG,8464,750132378,.00112833
ARGOSY MINERALS LTD ORDINARY,AGY,62370,1354969632,.00460306
ARISTOCRAT LEISURE ORDINARY,ALL,2051028,669623294,.3062958
ARIZONA LITHIUM LTD ORDINARY,AZL,3024863,2232719212,.13547888
AROA BIOSURGERY ORDINARY,ARX,465459,342724208,.13581153
ARUMA RESOURCES LTD ORDINARY,AAJ,56353,156961503,.03590243
ASTON MINERALS LTD ORDINARY,ASO,986864,1094565418,.09016035
ASX LIMITED ORDINARY,ASX,1593278,193595162,.82299474
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,28509461,959018226,2.97277572
ATOMOS ORDINARY,AMS,1910610,222351585,.85927429
AU CLINICAL LABS ORDINARY,ACL,1572796,201834015,.7792522
AUB GROUP LTD ORDINARY,AUB,566472,92409126,.61300439
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,6541444,1472551137,.44422525
AUDINATEGROUPLTD ORDINARY,AD8,1042296,77170653,1.35063779
AUDIO PIXELS LTD ORDINARY,AKP,1551,28698663,.00540443
AURA ENERGY ORDINARY,AEE,883874,483825028,.18268464
AURELIA METALS LTD ORDINARY,AMI,13756138,1237056457,1.11200567
AURIZON HOLDINGS LTD ORDINARY,AZJ,24109424,1840703982,1.30979366
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,1111000,406000000,.27364532
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,337630,368000000,.09174728
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,462450,338000000,.13681953
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,597180,410000000,.14565366
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,174170,342000000,.0509269
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,1329770,381000000,.349021
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,1927680,172000000,1.12074419
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,495000,236000000,.20974576
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,38320,297000000,.01290236
