Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,141843,450550557,.03148215
4DS MEMORY LIMITED ORDINARY,4DS,1003332,2002323558,.05010839
29METALSLIMITED ORDINARY,29M,11108528,1371336435,.81005125
88 ENERGY LTD DEFERRED SETTLEMENT,88EDA,100,1157350417,.00000864
88 ENERGY LTD ORDINARY,88E,263206,1157350417,.02274212
ABACUS GROUP FPO/UNITS STAPLED,ABG,2533583,893657633,.28350712
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,2949879,1314102962,.22447853
ACCENT GROUP LTD ORDINARY,AX1,5391253,601185674,.89677004
ACROW LIMITED ORDINARY,ACF,29287,307209619,.00953323
ADAIRS LIMITED ORDINARY,ADH,2239951,176742067,1.26735589
ADORE BEAUTY ORDINARY,ABY,787686,93957928,.83833905
ADRIATIC METALS CDI 1:1,ADT,18762928,303911205,6.17381909
ADVANCED HEALTH ORDINARY,AHI,20052,280582265,.00714657
AERIS RESOURCES LTD ORDINARY,AIS,13713596,968295499,1.41626146
AGL ENERGY LIMITED. ORDINARY,AGL,16907517,672747233,2.51320499
AGRIMIN LTD ORDINARY,AMN,764,343262775,.00022257
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,102457,208814047,.04906614
AIC MINES LTD ORDINARY,A1M,69585,575682640,.01208739
AINSWORTH GAME TECH. ORDINARY,AGI,93994,336793929,.02790846
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,690311,3328325829,.02074049
AIRTASKER LIMITED ORDINARY,ART,5012,454333419,.00110315
ALCIDION GROUP LTD ORDINARY,ALC,1917,1342952696,.00014275
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,155958,59950549,.26014441
ALKANE RESOURCES LTD ORDINARY,ALK,7319595,605541892,1.20876773
ALLIANCE AVIATION ORDINARY,AQZ,59875,160950999,.03720076
ALLIGATOR ENERGY ORDINARY,AGE,13298770,3873599345,.34331816
ALPHA HPA LTD ORDINARY,A4N,34047813,1137002297,2.99452456
ALS LTD ORDINARY,ALQ,4990518,484874204,1.02923974
ALTECH BATT LTD ORDINARY,ATC,2642543,2002723406,.13194748
ALTERITY THERAP LTD ORDINARY,ATH,153217,9127370686,.00167865
AMA GROUP LIMITED ORDINARY,AMA,4348504,4782595517,.09092352
AMAERO LTD ORDINARY,3DA,1016521,690309851,.14725576
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,2923017,640984280,.45602008
AMERICANWESTMETALS ORDINARY,AW1,1070611,595742525,.17971035
AMOTIV ORDINARY,AOV,5489991,136378463,4.02555571
AMP LIMITED ORDINARY,AMP,9924642,2531739839,.39200876
AMPLITUDE ENERGY ORDINARY,AEL,39138869,2651408024,1.47615413
AMPOL LIMITED ORDINARY,ALD,5604684,238302099,2.35192389
ANDEAN SILVER ORDINARY,ASL,3604490,158773755,2.27020517
ANSELL LIMITED ORDINARY,ANN,2403318,145944884,1.64672987
ANSON RESOURCES LTD ORDINARY,ASN,5948227,1386736539,.42893706
ANTIPA MINERALS LTD ORDINARY,AZY,18890,574587122,.00328758
ANZ GROUP HOLDINGS ORDINARY,ANZ,15840566,2971365622,.53310726
APA GROUP UNITS STAPLED,APA,49171568,1304487508,3.76941655
APPEN LIMITED ORDINARY,APX,8798034,264250975,3.32942348
ARAFURA RARE EARTHS ORDINARY,ARU,54092670,2464328691,2.19502659
ARB CORPORATION. ORDINARY,ARB,3863154,83163152,4.64527126
ARCHER MATERIALS ORDINARY,AXE,385447,254847013,.15124643
ARENA REIT. FPO/UNITS STAPLED,ARF,2551982,400017368,.6379678
ARGENT MINERALS ORDINARY,ARD,1300377,1445640480,.08995162
ARGO INVESTMENTS ORDINARY,ARG,34945,763256634,.00457841
ARGOSY MINERALS LTD ORDINARY,AGY,7354203,1455920934,.50512379
ARISTOCRAT LEISURE ORDINARY,ALL,4791680,625487291,.76607152
ARIZONA LITHIUM LTD ORDINARY,AZL,313390,5270314445,.00594632
ARN MEDIA LIMITED ORDINARY,A1N,2830276,313050373,.90409603
AROA BIOSURGERY ORDINARY,ARX,350383,344900256,.10158966
AROVELLA THERAPEUTIC ORDINARY,ALA,135967,1183870665,.01148495
ARROW MINERALS ORDINARY,AMD,127793,853957067,.0149648
ARTICORE GROUP LTD ORDINARY,ATG,58500,284736377,.02054532
ASTRAL RESOURCES NL ORDINARY,AAR,1580977,1417428118,.11153843
ASX LIMITED ORDINARY,ASX,2234731,194299425,1.15014803
ATLAS ARTERIA FPOSTUSPROHEXCLQIBQP,ALX,30109470,1450833707,2.07532192
ATOMOS ORDINARY,AMS,259136,1215018471,.02132774
AU CLINICAL LABS ORDINARY,ACL,4820817,197709385,2.43833493
AUB GROUP LTD ORDINARY,AUB,1132664,116587434,.97151465
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,9317947,1688109075,.55197541
AUDINATEGROUPLTD ORDINARY,AD8,4680299,83357594,5.6147242
AURA ENERGY ORDINARY,AEE,13277729,890748141,1.49062663
AURELIA METALS LTD ORDINARY,AMI,675281,1692572640,.03989672
AURIC MINING ORDINARY,AWJ,45457,148953371,.0305176
AURIZON HOLDINGS LTD ORDINARY,AZJ,15744805,1773233732,.88791481
AURUMRESOURCES ORDINARY,AUE,7361,232201145,.0031701
AUSGOLD LIMITED ORDINARY,AUC,40122,357448136,.01122457
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,56440,394000000,.01432487
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,7360,402000000,.00183085
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,87990,400000000,.0219975
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,98760,202000000,.04889109
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,97340,297000000,.03277441
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,76490,359000000,.02130641
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,161330,410000000,.03934878
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,13870,415000000,.00334217
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,4020,401000000,.00100249
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,60260,254000000,.02372441
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,363370,270000000,.13458148
AUSGOV TREASURY BOND TB 4.25% 12-35 6M,GSBW35,14690,163000000,.00901227
AUSQUEST LIMITED ORDINARY,AQD,1511132,1358538160,.11123221
AUSSIE BROADBAND ORDINARY,ABB,535145,295723290,.1809614
AUSSTRATMATERIALS ORDINARY,ASM,1195008,181340682,.65898506
AUST FINANCE GRP ORDINARY,AFG,1013643,270769045,.37435705
AUST VANADIUM LTD ORDINARY,AVL,1824347,8634658076,.02112819
AUSTAL LIMITED ORDINARY,ASB,2589746,421180044,.61487861
AUSTIN ENGINEERING ORDINARY,ANG,293,620530277,.00004722
AUSTRALASIAN METALS ORDINARY,A8G,5704,57889725,.00985322
AUSTRALIAN AGRICULT. ORDINARY,AAC,1765064,602766747,.29282704
AUSTRALIAN COMM.LOAN 2.50% LN 21-05-30,XCLWAY,691250,410000000,.16859756
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-28,XCLWAU,23200,415000000,.00559036
AUSTRALIAN COMM.LOAN 3.00% LN 21-MAR-47,XCLWAS,45200,142000000,.03183099
AUSTRALIAN COMM.LOAN 3.00% LN 21-NOV-33,XCLWBL,45100,254000000,.01775591
AUSTRALIAN COMM.LOAN 3.25 LN 31-JUN-39,XCLWAP,41800,108000000,.0387037
AUSTRALIAN COMM.LOAN 4.75% LN 21-JUN-54,XCLWBO,5951,92000000,.00646848
AUSTRALIAN ETHICAL ORDINARY,AEF,685930,113419775,.60477108
AUSTRARE ORDINARY,AR3,23128,211987365,.01091008
AUTOSPORTS GRP LTD. ORDINARY,ASG,297388,202436781,.14690413
AVITA MEDICAL CDI 5:1,AVH,248115,68378500,.36285528
BABY BUNTING GRP LTD ORDINARY,BBN,401312,134919963,.29744449
