Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,125550,465540474,.02696865
4DS MEMORY LIMITED ORDINARY,4DS,11419,2060898718,.00055408
29METALSLIMITED ORDINARY,29M,14839289,1371336435,1.08210419
88 ENERGY LTD ORDINARY,88E,263206,1157350417,.02274212
ABACUS GROUP FPO/UNITS STAPLED,ABG,1150083,893657633,.12869392
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,4680178,1314102962,.35615002
ACCENT GROUP LTD ORDINARY,AX1,10539847,601185674,1.75317667
ACROW LIMITED ORDINARY,ACF,350483,308001571,.1137926
ADAIRS LIMITED ORDINARY,ADH,2644314,176742067,1.49614296
ADORE BEAUTY ORDINARY,ABY,793332,93957928,.84434812
ADRIATIC METALS CDI 1:1,ADT,4658292,301714317,1.54394132
ADVANCED HEALTH ORDINARY,AHI,20052,280582265,.00714657
AERIS RESOURCES LTD ORDINARY,AIS,13713596,968295499,1.41626146
AGL ENERGY LIMITED. ORDINARY,AGL,17875255,672747233,2.65705366
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,67619,208814047,.0323824
AIC MINES LTD ORDINARY,A1M,14526,752815775,.00192956
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,279167,3303824700,.00844981
AIRTASKER LIMITED ORDINARY,ART,3505,454553881,.00077109
ALCIDION GROUP LTD ORDINARY,ALC,4419,1342952696,.00032905
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,817996,62270980,1.31360708
ALKANE RESOURCES LTD ORDINARY,ALK,26765358,1364877663,1.96100784
ALLIANCE AVIATION ORDINARY,AQZ,58724,160950999,.03648564
ALLIGATOR ENERGY ORDINARY,AGE,16623122,4430050965,.37523546
ALPHA HPA LTD ORDINARY,A4N,31654393,1137055263,2.78389222
ALS LTD ORDINARY,ALQ,3520764,507199638,.69415744
ALTECH BATT LTD ORDINARY,ATC,2335187,2002723406,.11660057
ALTERITY THERAP LTD ORDINARY,ATH,20829057,9207465724,.22621922
AMA GROUP LIMITED ORDINARY,AMA,290486,4782595517,.00607381
AMAERO LTD ORDINARY,3DA,1302799,791859464,.16452402
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,6970990,688946225,1.01183369
AMERICAN RARE EARTHS ORDINARY,ARR,1079119,560298299,.19259723
AMERICANWESTMETALS ORDINARY,AW1,6454,834225618,.00077365
AML3D ORDINARY,AL3,39947,545940595,.0073171
AMOTIV ORDINARY,AOV,3743792,135805758,2.75672553
AMP LIMITED ORDINARY,AMP,19363706,2531739839,.76483791
AMPLITUDE ENERGY ORDINARY,AEL,34296505,2651408024,1.29352045
AMPOL LIMITED ORDINARY,ALD,5967839,238302099,2.50431659
ANDEAN SILVER ORDINARY,ASL,1219643,184273755,.66186473
ANDROMEDA METALS LTD ORDINARY,ADN,1037449,3816676408,.027182
ANSELL LIMITED ORDINARY,ANN,2760527,145944884,1.89148597
ANSON RESOURCES LTD ORDINARY,ASN,4946059,1386736539,.35666898
ANTIPA MINERALS LTD ORDINARY,AZY,164157,647464733,.02535381
ANZ GROUP HOLDINGS ORDINARY,ANZ,15030576,2983520180,.50378664
APA GROUP UNITS STAPLED,APA,43588545,1304487508,3.34143062
APPEN LIMITED ORDINARY,APX,14270375,264902700,5.38702512
ARAFURA RARE EARTHS ORDINARY,ARU,80839172,2464328691,3.28037296
ARB CORPORATION. ORDINARY,ARB,3805150,83163152,4.57552403
ARCHER MATERIALS ORDINARY,AXE,93891,254847013,.0368421
ARENA REIT. FPO/UNITS STAPLED,ARF,1269233,401794512,.31589107
ARGENT MINERALS ORDINARY,ARD,61681,1446140480,.00426521
ARGO INVESTMENTS ORDINARY,ARG,1878,760996574,.00024678
ARGOSY MINERALS LTD ORDINARY,AGY,4844603,1535920934,.31542008
ARISTOCRAT LEISURE ORDINARY,ALL,2515756,622589318,.40407953
ARN MEDIA LIMITED ORDINARY,A1N,2724050,313050373,.87016347
AROA BIOSURGERY ORDINARY,ARX,350665,345033235,.10163224
ARROW MINERALS ORDINARY,AMD,127793,877766591,.01455888
ARTICORE GROUP LTD ORDINARY,ATG,58500,284568877,.02055741
ASTRAL RESOURCES NL ORDINARY,AAR,1906727,1427481761,.13357277
ASX LIMITED ORDINARY,ASX,2549152,194299425,1.31197094
ATLAS ARTERIA FPOSTUSPROHEXCLQIBQP,ALX,17727904,1450833707,1.22191151
AU CLINICAL LABS ORDINARY,ACL,6040242,196391386,3.07561453
AUB GROUP LTD ORDINARY,AUB,345156,116587434,.29604906
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,9244423,1688109075,.54762
AUDINATEGROUPLTD ORDINARY,AD8,4138695,84232169,4.91343753
AUMEGAMETALS ORDINARY,AAM,628,606050697,.00010362
AURA ENERGY ORDINARY,AEE,6141894,890750141,.68951928
AURELIA METALS LTD ORDINARY,AMI,673816,1692572640,.03981017
AURIC MINING ORDINARY,AWJ,3239,185981102,.00174157
AURIZON HOLDINGS LTD ORDINARY,AZJ,23814482,1750443988,1.36048238
AURUMRESOURCES ORDINARY,AUE,15948,332877247,.00479096
AUSGOLD LIMITED ORDINARY,AUC,2138663,423724978,.50472904
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,17140,394000000,.00435025
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,110000,410000000,.02682927
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,200000,400000000,.05
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,99040,423000000,.02341371
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,102310,317000000,.03227445
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,73640,379000000,.01943008
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,142360,410000000,.03472195
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,100000,156000000,.06410256
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,100000,277500000,.03603604
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,150000,423000000,.03546099
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,527520,411000000,.12835036
AUSSIE BROADBAND ORDINARY,ABB,215292,286699099,.07509336
AUSSTRATMATERIALS ORDINARY,ASM,1092131,223543199,.48855479
AUST FINANCE GRP ORDINARY,AFG,517807,270769045,.19123567
AUST VANADIUM LTD ORDINARY,AVL,1984279,8634658076,.0229804
AUSTAL LIMITED ORDINARY,ASB,4971456,421180044,1.18036362
AUSTRALIAN AGRICULT. ORDINARY,AAC,1455920,602766747,.24153954
AUSTRALIAN COMM.LOAN 2.50% LN 21-05-30,XCLWAY,401561,410000000,.09794171
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-29,XCLWAX,249070,411000000,.06060097
AUSTRALIAN COMM.LOAN 3.00% LN 21-MAR-47,XCLWAS,44550,142000000,.03137324
AUSTRALIAN COMM.LOAN 4.75% LN 21-JUN-54,XCLWBO,20451,98000000,.02086837
AUSTRALIAN ETHICAL ORDINARY,AEF,639555,113419775,.56388315
AUSTRALIAN FOUNDAT. ORDINARY,AFI,382,1254058596,.00003046
AUTOSPORTS GRP LTD. ORDINARY,ASG,2000,202436781,.00098796
AVITA MEDICAL CDI 5:1,AVH,164029,73436220,.22336253
BABY BUNTING GRP LTD ORDINARY,BBN,401471,134919963,.29756234
BANK OF QUEENSLAND. ORDINARY,BOQ,16982527,661469455,2.56739398
BANNERMAN ENERGY LTD ORDINARY,BMN,7903051,205403260,3.84757817
BAPCOR LIMITED ORDINARY,BAP,7737642,339412500,2.27971627
BCI MINERALS LTD ORDINARY,BCI,93280,2887513061,.00323046
BEACH ENERGY LIMITED ORDINARY,BPT,70470222,2281333656,3.08899235
BEACON LIGHTING GRP ORDINARY,BLX,1232108,228656060,.53884773
BEETALOOENERGYAUSLTD ORDINARY,BTL,66646,1234490760,.00539866
BEFOREPAY GROUP ORDINARY,B4P,214,48257188,.00044346
BEGA CHEESE LTD ORDINARY,BGA,3791743,305184497,1.24244286
BELARAROXLIMITED ORDINARY,BRX,1069937,161998977,.66045911
BELLEVUE GOLD LTD ORDINARY,BGL,109049656,1476326107,7.38655609
BENDIGO AND ADELAIDE ORDINARY,BEN,11537382,567978931,2.03130457
BETASHARESCASHETF ETF UNITS,AAA,698,83244348,.0008385
