Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,76566,208955763,.03664221
4DS MEMORY LIMITED ORDINARY,4DS,279202,1479765442,.01886799
5EADVANCED CDI 10:1,5EA,713783,288419770,.24748061
29METALSLIMITED ORDINARY,29M,17849245,481319391,3.70839932
88 ENERGY LTD ORDINARY,88E,18381947,16610207406,.11066657
92ENERGY ORDINARY,92E,4994407,81878696,6.09976373
A-CAP ENERGY LTD ORDINARY,ACB,1152591,1232435086,.09352144
A2B AUSTRALIA LTD ORDINARY,A2B,985933,121230683,.81327019
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,3189483,892429122,.35739342
ACCENT GROUP LTD ORDINARY,AX1,3041384,541866715,.56127899
ACTINOGEN MEDICAL ORDINARY,ACW,539175,1795893817,.03002265
ADAIRS LIMITED ORDINARY,ADH,10070967,171316433,5.87857617
ADBRI LIMITED ORDINARY,ABC,6440216,652627555,.98681337
ADORE BEAUTY ORDINARY,ABY,2387949,94124497,2.53701117
ADRIATIC METALS CDI 1:1,ADT,1231333,207986321,.59202595
ADV HUMAN IMAG LTD ORDINARY,AHI,44612,166749382,.02675392
AERIS RESOURCES LTD ORDINARY,AIS,3927475,690945595,.5684203
AGL ENERGY LIMITED. ORDINARY,AGL,18569255,672747233,2.76021276
AIRTASKER LIMITED ORDINARY,ART,374502,440124392,.08509004
ALCIDION GROUP LTD ORDINARY,ALC,2096181,1268069053,.16530496
ALKANE RESOURCES LTD ORDINARY,ALK,1717541,595583420,.28837959
ALLIANCE AVIATION ORDINARY,AQZ,48811,160734697,.03036743
ALLIGATOR ENERGY ORDINARY,AGE,54125477,3301350989,1.63949478
ALLKEM LIMITED ORDINARY,AKE,5672119,637658086,.88952357
ALPHA HPA LTD ORDINARY,A4N,3487718,812236624,.42939679
ALS LTD ORDINARY,ALQ,1596983,484167684,.32984089
ALTIUM LIMITED ORDINARY,ALU,1063671,131469072,.80906557
ALUMINA LIMITED ORDINARY,AWC,108972189,2901681417,3.75548426
AMA GROUP LIMITED ORDINARY,AMA,62545587,1066368183,5.86529006
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,12411596,708764045,1.7511605
AMERICAN RARE EARTHS ORDINARY,ARR,49261,395704936,.01244892
AMP LIMITED ORDINARY,AMP,36886701,3266105853,1.12937861
AMPOL LIMITED ORDINARY,ALD,630580,238302099,.2646137
ANDROMEDA METALS LTD ORDINARY,ADN,34450468,3110008432,1.10772909
ANSARADA GROUP LTD ORDINARY,AND,1,89335568,.00000112
ANSELL LIMITED ORDINARY,ANN,5626380,127441469,4.41487378
ANTEOTECH LTD ORDINARY,ADO,888840,1987874802,.04471308
ANTERIS TECHNOLOGIES ORDINARY,AVR,1783,13819438,.01290212
ANTIPA MINERALS LTD ORDINARY,AZY,2403006,3139708262,.07653596
ANZ BANKING GRP LTD ORDINARY,ANZ,20545560,2892711132,.71025274
ANZ BANKING GRP LTD RTS08AUG22 FORUS,ANZR,178759,186854521,.09566747
APA GROUP UNITS STAPLED,APA,13593099,1179893848,1.15206118
APM HUMAN SERVICES ORDINARY,APM,11145954,917181946,1.21523914
APPEN LIMITED ORDINARY,APX,7783540,123446356,6.30520029
ARAFURA RESOURCE LTD ORDINARY,ARU,5821997,1567792332,.37135001
ARB CORPORATION. ORDINARY,ARB,826468,81855789,1.00966347
ARCHER MATERIALS ORDINARY,AXE,668597,248467207,.26908863
ARCHTIS LIMITED ORDINARY,AR9,152734,263803207,.05789695
ARDENTLEISUREGRPLTD ORDINARY,ALG,4207534,479706016,.87710678
ARENA REIT. FPO/UNITS STAPLED,ARF,4069685,346677884,1.17390961
ARGOSY MINERALS LTD ORDINARY,AGY,972748,1356237523,.07172401
ARISTOCRAT LEISURE ORDINARY,ALL,1394692,666557131,.20923818
ARIZONA LITHIUM LTD ORDINARY,AZL,3606044,2404925561,.1499441
AROA BIOSURGERY ORDINARY,ARX,268050,342724208,.07821157
ARUMA RESOURCES LTD ORDINARY,AAJ,32482,156961503,.02069425
ASRA MINERALS LTD ORDINARY,ASR,1172,1463761534,.00008007
ASTON MINERALS LTD ORDINARY,ASO,1672499,1113530934,.1501978
ASX LIMITED ORDINARY,ASX,1785666,193595162,.92237119
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,6020210,959018226,.62774719
ATOMOS ORDINARY,AMS,2400339,222351585,1.07952412
AU CLINICAL LABS ORDINARY,ACL,1062678,201834015,.52651086
AUB GROUP LTD ORDINARY,AUB,567892,92409126,.61454104
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,4904528,1472551137,.33306334
AUDINATEGROUPLTD ORDINARY,AD8,747917,77170653,.96917283
AUDIO PIXELS LTD ORDINARY,AKP,2208,28698663,.00769374
AURA ENERGY ORDINARY,AEE,1381929,485992720,.28435179
AURELIA METALS LTD ORDINARY,AMI,23244543,1237056457,1.87902038
AURIZON HOLDINGS LTD ORDINARY,AZJ,22710514,1840703982,1.23379502
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,215540,353000000,.06105949
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,44070,410000000,.01074878
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,592400,387000000,.15307494
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,89420,360000000,.02483889
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,488830,178000000,.2746236
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,22460,297000000,.00756229
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,162130,371000000,.04370081
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,108260,359000000,.03015599
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,444860,135000000,.32952593
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,5480,95500000,.00573822
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,150000,307000000,.04885993
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,31300,326000000,.00960123
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,1430,334000000,.00042814
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,685790,136000000,.50425735
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,886630,160000000,.55414375
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,40730,120000000,.03394167
AUSSIE BROADBAND ORDINARY,ABB,732175,237623165,.30812442
AUSSTRATMATERIALS ORDINARY,ASM,6812977,142956062,4.76578391
AUST FINANCE GRP ORDINARY,AFG,2567856,269128877,.95413619
AUST POTASH LTD ORDINARY,APC,499742,808382808,.06181997
AUST VANADIUM LTD ORDINARY,AVL,4147722,3940855932,.10524927
AUST VINTAGE LTD ORDINARY,AVG,1076795,252638486,.4262197
AUSTAL LIMITED ORDINARY,ASB,1982742,361858154,.54793349
AUSTIN ENGINEERING ORDINARY,ANG,834607,581727804,.14347036
AUSTRALIAN AGRICULT. ORDINARY,AAC,1031203,602766747,.17107828
AUSTRALIAN ETHICAL ORDINARY,AEF,156755,112387138,.1394777
AUSTRALIAN UNITED IN ORDINARY,AUI,3700,125274745,.00295351
AUSTRARE ORDINARY,AR3,430265,95201552,.45195167
AUTECO MINERALS ORDINARY,AUT,4351382,2067302168,.21048602
