Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,179416,294491837,.06092393
4DS MEMORY LIMITED ORDINARY,4DS,272338,1479765442,.01840413
5EADVANCED CDI 10:1,5EA,550531,288419770,.19087839
29METALSLIMITED ORDINARY,29M,18804481,481319391,3.9068613
88 ENERGY LTD ORDINARY,88E,19845783,18265762962,.10865017
92ENERGY ORDINARY,92E,5646142,81878696,6.89574001
A-CAP ENERGY LTD ORDINARY,ACB,883818,1232435086,.07171315
A2B AUSTRALIA LTD ORDINARY,A2B,985933,121230683,.81327019
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,2060677,892429122,.23090652
ACCENT GROUP LTD ORDINARY,AX1,3508800,541866715,.64753931
ACTINOGEN MEDICAL ORDINARY,ACW,539175,1795893817,.03002265
ADAIRS LIMITED ORDINARY,ADH,7437906,171316433,4.34161853
ADBRI LIMITED ORDINARY,ABC,11435908,652627555,1.75228703
ADORE BEAUTY ORDINARY,ABY,4384245,94124497,4.65792131
ADRIATIC METALS CDI 1:1,ADT,1318890,207769545,.63478505
ADV HUMAN IMAG LTD ORDINARY,AHI,43612,168249382,.02592105
AERIS RESOURCES LTD DEFERRED SETTLEMENT,AISDB,2,690945286,.00000029
AERIS RESOURCES LTD ORDINARY,AIS,6521361,690945595,.94383133
AGL ENERGY LIMITED. ORDINARY,AGL,17445253,672747233,2.59313634
AINSWORTH GAME TECH. ORDINARY,AGI,125,336793929,.00003711
AIRTASKER LIMITED ORDINARY,ART,369484,448535468,.08237565
ALCIDION GROUP LTD ORDINARY,ALC,1884142,1268069053,.14858355
ALKANE RESOURCES LTD ORDINARY,ALK,641816,595583420,.10776257
ALLIANCE AVIATION ORDINARY,AQZ,112336,160734697,.06988908
ALLIGATOR ENERGY ORDINARY,AGE,63059132,3301350989,1.91010081
ALLKEM LIMITED ORDINARY,AKE,5954882,637658086,.93386756
ALPHA HPA LTD ORDINARY,A4N,3430847,812236624,.42239501
ALS LTD ORDINARY,ALQ,2170300,484167684,.44825379
ALTIUM LIMITED ORDINARY,ALU,1137781,131469072,.86543624
ALUMINA LIMITED ORDINARY,AWC,107542597,2901681417,3.70621655
AMA GROUP LIMITED ORDINARY,AMA,64418558,1073070217,6.00320063
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,15849801,687855897,2.30423277
AMERICAN RARE EARTHS ORDINARY,ARR,4516984,396104936,1.14035034
AMP LIMITED ORDINARY,AMP,29574816,3266105853,.90550697
AMPOL LIMITED ORDINARY,ALD,720753,238302099,.30245348
ANDROMEDA METALS LTD ORDINARY,ADN,28913376,3110008432,.92968803
ANSARADA GROUP LTD ORDINARY,AND,1,89335568,.00000112
ANSELL LIMITED ORDINARY,ANN,4077808,127441469,3.19974968
ANTEOTECH LTD ORDINARY,ADO,1163920,1987946230,.05854887
ANTERIS TECHNOLOGIES ORDINARY,AVR,1783,13883216,.01284285
ANTIPA MINERALS LTD ORDINARY,AZY,2515784,3139708262,.08012795
ANZ BANKING GRP LTD ORDINARY,ANZ,18636559,2892711132,.64425925
ANZ BANKING GRP LTD RTS08AUG22 FORUS,ANZR,132787,186854521,.07106438
APA GROUP UNITS STAPLED,APA,11632357,1179893848,.98588166
APM HUMAN SERVICES ORDINARY,APM,12031693,917181946,1.31181093
APPEN LIMITED ORDINARY,APX,6702007,123446356,5.42908452
ARB CORPORATION. ORDINARY,ARB,775429,81855789,.94731113
ARCHER MATERIALS ORDINARY,AXE,646361,248467207,.26013936
ARCHTIS LIMITED ORDINARY,AR9,152734,263803207,.05789695
ARDENTLEISUREGRPLTD ORDINARY,ALG,4120488,479706016,.85896109
ARENA REIT. FPO/UNITS STAPLED,ARF,3810389,347292848,1.09716887
ARGOSY MINERALS LTD ORDINARY,AGY,214636,1365169590,.0157223
ARISTOCRAT LEISURE ORDINARY,ALL,1602198,665059432,.2409105
ARIZONA LITHIUM LTD ORDINARY,AZL,11292231,2406925561,.46915581
AROA BIOSURGERY ORDINARY,ARX,182872,342724208,.05335836
ARTEMIS RESOURCES ORDINARY,ARV,1000000,1388330984,.07202893
ASTON MINERALS LTD ORDINARY,ASO,1463255,1113530934,.13140677
ASX LIMITED ORDINARY,ASX,2148685,193595162,1.10988569
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,16447750,959018226,1.71506125
ATOMOS ORDINARY,AMS,1981323,222351585,.89107663
AU CLINICAL LABS ORDINARY,ACL,825588,201834015,.40904304
AUB GROUP LTD ORDINARY,AUB,631819,92409126,.68371927
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,5077077,1472551137,.34478103
AUDINATEGROUPLTD ORDINARY,AD8,576859,77438355,.74492672
AUDIO PIXELS LTD ORDINARY,AKP,2329,28698663,.00811536
AURA ENERGY ORDINARY,AEE,1337529,485992720,.27521585
AURELIA METALS LTD ORDINARY,AMI,22213106,1237056457,1.79564206
AURIZON HOLDINGS LTD ORDINARY,AZJ,20043571,1840703982,1.0889079
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,1264490,413000000,.30617191
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,12210,360000000,.00339167
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,11000,381000000,.00288714
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,497740,252000000,.19751587
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,683920,359000000,.19050696
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,9660,95500000,.01011518
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,19090,326000000,.00585583
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,515000,136000000,.37867647
AUSSIE BROADBAND ORDINARY,ABB,768999,237623165,.32362123
AUSSTRATMATERIALS ORDINARY,ASM,7062190,142956062,4.9401123
AUST FINANCE GRP ORDINARY,AFG,2388829,269128877,.88761527
AUST VANADIUM LTD ORDINARY,AVL,6905934,3962655932,.17427539
AUST VINTAGE LTD ORDINARY,AVG,1076795,252638486,.4262197
AUSTAL LIMITED ORDINARY,ASB,1974375,361858154,.54562125
AUSTIN ENGINEERING ORDINARY,ANG,673851,581727804,.11583613
AUSTRALIAN AGRICULT. ORDINARY,AAC,1574707,602766747,.2612465
AUSTRALIAN ETHICAL ORDINARY,AEF,220077,112387138,.19582045
AUSTRALIAN UNITED IN ORDINARY,AUI,4282,125274745,.00341809
AUSTRARE ORDINARY,AR3,444392,95201552,.46679071
AUTECO MINERALS ORDINARY,AUT,4361159,2067302168,.21095895
AUTOSPORTS GRP LTD. ORDINARY,ASG,1810,201000000,.0009005
AVA RISK GROUP LTD ORDINARY,AVA,116907,254771079,.04588708
AVITA MEDICAL CDI 5:1,AVH,750804,75756500,.99107535
AVJENNINGS LIMITED ORDINARY,AVJ,39907,406230728,.00982373
AVZ MINERALS LTD ORDINARY,AVZ,150223842,3528729748,4.25716484
AZURE MINERALS ORDINARY,AZS,2489865,310735721,.80128058
BABY BUNTING GRP LTD ORDINARY,BBN,860075,132458126,.64931841
BANK OF QUEENSLAND. ORDINARY,BOQ,37112294,647357479,5.73289028
BANNERMAN ENERGY LTD DEFERRED SETTLEMENT,BMNDA,1,148769871,.00000067
BANNERMAN ENERGY LTD ORDINARY,BMN,635399,149616208,.42468594
BAPCOR LIMITED ORDINARY,BAP,3641337,339412500,1.07283527
BASE RES LIMITED ORDINARY,BSE,7,1178011850,.00000059
BCI MINERALS LTD ORDINARY,BCI,29008,1208980858,.00239938
BEACH ENERGY LIMITED ORDINARY,BPT,26656532,2281333656,1.16846266
BEACON LIGHTING GRP ORDINARY,BLX,99621,223321406,.0446088
BEGA CHEESE LTD ORDINARY,BGA,10448383,303283430,3.44508864
BELL FINANCIAL GROUP ORDINARY,BFG,201749,320743948,.06290033
BELLEVUE GOLD LTD ORDINARY,BGL,71863099,1045377255,6.87436987
BENDIGO AND ADELAIDE ORDINARY,BEN,22512818,565026479,3.98438283
BEST & LESS ORDINARY,BST,305099,125366930,.24336482
BETA AUST STR BEAR TMF UNITS,BBOZ,82983,64761305,.1281367
BETA GLOBAL ENERGY ETF UNITS,FUEL,258821,36195938,.71505537
BETMAKERS TECH GROUP ORDINARY,BET,115548517,904456199,12.77546852
BHP GROUP LIMITED ORDINARY,BHP,20436536,5065820556,.40342005
BIGTINCAN HLDGS LTD ORDINARY,BTH,2998127,552350154,.54279463
BILL IDENTITY LTD ORDINARY,BID,1,245258016,.00000041
BLACK CAT SYNDICATE ORDINARY,BC8,196376,213634175,.09192162
BLACKMORES LIMITED ORDINARY,BKL,557904,19430442,2.87128826
BLACKSTONE LTD ORDINARY,BSX,2108982,473225225,.44566137
BLOCK CDI 1:1 NYSE,SQ2,4021730,37614529,10.69195895
BLUEBET HOLDINGS LTD ORDINARY,BBT,164627,200109649,.0822684
BLUESCOPE STEEL LTD ORDINARY,BSL,2569837,470602388,.54607394
BOART LONGYEAR CDI 1:1,BLY,1,295920414,.00000034
BOOKTOPIA GROUP ORDINARY,BKG,1726,137359299,.00125656
BORAL LIMITED. ORDINARY,BLD,21239584,1103088419,1.92546523
BOSS ENERGY LTD ORDINARY,BOE,3232925,352578862,.91693671
BOTANIX PHARMA LTD ORDINARY,BOT,1799422,979233384,.18375824
BOWEN COAL LIMITED ORDINARY,BCB,1020628,1547073512,.06597153
BRAINCHIP LTD ORDINARY,BRN,84561308,1719362144,4.91817901
BRAMBLES LIMITED ORDINARY,BXB,7392687,1386805806,.53307298
BRAVURA SOLUTION LTD ORDINARY,BVS,2444653,248354002,.9843421
BREAKER RES NL ORDINARY,BRB,328388,325840929,.10078169
BREVILLE GROUP LTD ORDINARY,BRG,9378082,142459749,6.58296962
BRICKWORKS LIMITED ORDINARY,BKW,851371,151775663,.56094039
BUBS AUST LTD ORDINARY,BUB,4821272,733969019,.65687677
BURU ENERGY ORDINARY,BRU,196720,596043085,.03300433
BWP TRUST ORDINARY UNITS,BWP,13164099,642383803,2.04925761
BWX LIMITED ORDINARY,BWX,8228053,199987502,4.1142836
CAENEUS MINERALS ORDINARY,CAD,788503,4720605074,.01670343
CALIDUS RESOURCES ORDINARY,CAI,558794,437781705,.12764215
CALIX LIMITED ORDINARY,CXL,1872786,161573904,1.1590894
CAMPLIFYHOLDINGS ORDINARY,CHL,71114,28045670,.25356499
CANNINDAH RESOURCES ORDINARY,CAE,47203,544974138,.00866151
CANNON RESOURCES ORDINARY,CNR,1630,76920311,.00211908
CAPRICORN METALS ORDINARY,CMM,8894913,371925185,2.39158663
CARAVEL MINERALS LTD ORDINARY,CVV,1271909,414993197,.30648912
CARBON REVOLUTION ORDINARY,CBR,526982,206854027,.25476033
CARNARVON ENERGY LTD ORDINARY,CVN,35549017,1800186904,1.97474034
