Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,634110,414134940,.15311676
5EADVANCED CDI 10:1,5EA,6497,336880600,.00192858
5G NETWORKS LIMITED. ORDINARY,5GN,68317,305295838,.02237731
29METALSLIMITED ORDINARY,29M,9446864,1368740691,.69018654
88 ENERGY LTD ORDINARY,88E,6580151,28933811952,.02274208
ABACUS GROUP FPO/UNITS STAPLED,ABG,3035238,893657633,.33964215
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,758910,1314102962,.05775118
ACCENT GROUP LTD ORDINARY,AX1,7641756,565998979,1.350136
ACROW LIMITED ORDINARY,ACF,101020,307157659,.03288865
ADAIRS LIMITED ORDINARY,ADH,969234,175878299,.5510822
ADISYN LTD ORDINARY,AI1,151800,722125596,.02102127
ADORE BEAUTY ORDINARY,ABY,328275,93957928,.3493851
ADRIATIC METALS CDI 1:1,ADT,27514392,283067631,9.72007711
ADVANCED HEALTH ORDINARY,AHI,26855,280582265,.00957117
AERIS RESOURCES LTD ORDINARY,AIS,14753806,968295499,1.52368838
AGL ENERGY LIMITED. ORDINARY,AGL,8217537,672747233,1.22148953
AIC MINES LTD ORDINARY,A1M,3204,575682640,.00055656
AINSWORTH GAME TECH. ORDINARY,AGI,160305,336793929,.04759735
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,97557,3368464315,.00289619
AIRTASKER LIMITED ORDINARY,ART,12570,453680061,.00277067
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,233951,59853807,.39087071
ALKANE RESOURCES LTD ORDINARY,ALK,2300904,605541892,.37997437
ALLIANCE AVIATION ORDINARY,AQZ,3634,160950999,.00225783
ALLIGATOR ENERGY ORDINARY,AGE,12781625,3873599345,.32996766
ALPHA HPA LTD ORDINARY,A4N,31250496,1136375693,2.75001447
ALS LTD ORDINARY,ALQ,7296751,484874204,1.50487507
ALTECH BATT LTD ORDINARY,ATC,4236589,2002536434,.21156114
AMA GROUP LIMITED ORDINARY,AMA,29126738,4782595517,.60901529
AMAERO INTERNATIONAL ORDINARY,3DA,1998659,615440350,.32475268
AMCIL LIMITED ORDINARY,AMH,13425,316609637,.00424024
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,5425655,659838649,.82226996
AMERICAN RARE EARTHS ORDINARY,ARR,399,506423299,.00007879
AMERICANWESTMETALS ORDINARY,AW1,1060053,595742525,.17793811
AMOTIV ORDINARY,AOV,2145210,140149460,1.53065877
AMP LIMITED ORDINARY,AMP,11800618,2531739839,.46610705
AMPLITUDE ENERGY ORDINARY,AEL,34572251,2651408024,1.30392043
AMPOL LIMITED ORDINARY,ALD,2446534,238302099,1.02665231
ANDEAN SILVER ORDINARY,ASL,568670,158773755,.35816373
ANSELL LIMITED ORDINARY,ANN,1652473,145944884,1.13225826
ANSON RESOURCES LTD ORDINARY,ASN,4965889,1386736539,.35809895
ANTERIS TECHNOLOGIES CDI 1:1,AVR,528,17402911,.00303398
ANTILLES GOLD LTD ORDINARY,AAU,991,1857876058,.00005334
ANTIPA MINERALS LTD ORDINARY,AZY,18852313,5545620332,.33994958
ANZ BANKING GRP CN 3M PER Q RD T-30,AN3PK,21,15000000,.00014
ANZ GROUP HOLDINGS ORDINARY,ANZ,9271246,2975404723,.31159613
APA GROUP UNITS STAPLED,APA,55492091,1294951714,4.28526333
APPEN LIMITED ORDINARY,APX,3320732,260735154,1.27360348
ARAFURA RARE EARTHS ORDINARY,ARU,82638075,2464328691,3.35337065
ARB CORPORATION. ORDINARY,ARB,2934055,83001171,3.53495615
ARCADIUM LITHIUM PLC CDI1:1FOREXEMPT NYSE,LTM,3850428,228168918,1.68753397
ARCHER MATERIALS ORDINARY,AXE,397193,254847013,.15585547
ARDIDEN LTD ORDINARY,ADV,5234,62517506,.00837206
ARENA REIT. FPO/UNITS STAPLED,ARF,1004266,398530451,.25199229
ARGOSY MINERALS LTD ORDINARY,AGY,6415567,1455920934,.44065353
ARISTOCRAT LEISURE ORDINARY,ALL,1146807,625487291,.18334617
ARIZONA LITHIUM LTD ORDINARY,AZL,2060706,4561814528,.04517295
ARN MEDIA LIMITED ORDINARY,A1N,527387,313050373,.16846714
AROA BIOSURGERY ORDINARY,ARX,540585,344900256,.15673662
ARTICORE GROUP LTD ORDINARY,ATG,867084,284876863,.30437151
ASPEN GROUP FPO/UNITS STAPLED,APZ,60,200805312,.00002988
ASX LIMITED ORDINARY,ASX,3429356,193887876,1.76873153
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,16284279,1450833707,1.12240837
ATOMOS ORDINARY,AMS,1008661,1215018471,.0830161
AU CLINICAL LABS ORDINARY,ACL,3299005,200575839,1.6447669
AUB GROUP LTD ORDINARY,AUB,1161133,116587434,.99593323
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,6626116,1681824789,.39398373
AUDINATEGROUPLTD ORDINARY,AD8,6123972,83342014,7.34800097
AUMEGAMETALS ORDINARY,AAM,988,604113042,.00016355
AURA ENERGY ORDINARY,AEE,3989361,890748141,.44786633
AURELIA METALS LTD ORDINARY,AMI,2642239,1691564582,.15620089
AURIC MINING ORDINARY,AWJ,63004,148953371,.0422978
AURIZON HOLDINGS LTD ORDINARY,AZJ,21378369,1773233732,1.20561484
AUSGOLD LIMITED ORDINARY,AUC,322676,356614802,.09048306
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,17140,394000000,.00435025
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,100000,418000000,.02392344
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,100000,395000000,.02531646
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,100000,408000000,.0245098
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,84660,353000000,.023983
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,37740,395000000,.00955443
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,93110,360000000,.02586389
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,65230,254000000,.0256811
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,296811580,232000000,127.93602586
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,78490,162000000,.04845062
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,100000,242000000,.04132231
AUSGOV TREASURY BOND TB 4.25% 12-35 6M,GSBW35,95670,143000000,.0669021
AUSSIE BROADBAND ORDINARY,ABB,3743697,295723290,1.26594595
AUSSTRATMATERIALS ORDINARY,ASM,1545803,181319636,.85252929
AUST FINANCE GRP ORDINARY,AFG,1846383,270769045,.68190328
AUST VANADIUM LTD ORDINARY,AVL,1739907,8634658076,.02015027
AUSTAL LIMITED ORDINARY,ASB,2150320,363285307,.59190943
AUSTRALASIAN METALS ORDINARY,A8G,3888,57889725,.00671622
AUSTRALIAN AGRICULT. ORDINARY,AAC,2953535,602766747,.48999634
AUSTRALIAN COMM.LOAN 1.00% LN 21-12-30,XCLWBE,48700,395000000,.01232911
AUSTRALIAN COMM.LOAN 2.50% LN 21-05-30,XCLWAY,288150,395000000,.07294937
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-29,XCLWAX,411090,387000000,.10622481
AUSTRALIAN COMM.LOAN 3.25 LN 31-JUN-39,XCLWAP,53200,108000000,.04925926
AUSTRALIAN COMM.LOAN 3.50% LN 21-DEC-34,XCLWBN,131550,232000000,.05670259
AUSTRALIAN ETHICAL ORDINARY,AEF,950539,113419775,.83807167
AUSTRALIAN SILICA ORDINARY,ASQ,3889,281860377,.00137976
AUSTRARE ORDINARY,AR3,78565,158989727,.04941514
AUSWIDE BANK LTD ORDINARY,ABA,594582,51800677,1.1478267
AUTOSPORTS GRP LTD. ORDINARY,ASG,417689,202436781,.20633059
AVA RISK GROUP LTD ORDINARY,AVA,5,290472026,.00000172
AVECHO BIOTECH LTD ORDINARY,AVE,29568,3169297013,.00093295
AVITA MEDICAL CDI 5:1,AVH,209938,69212670,.30332308
BABY BUNTING GRP LTD ORDINARY,BBN,619766,134919963,.45935826
BANK OF QUEENSLAND. ORDINARY,BOQ,22778416,661469455,3.44360814
BANNERMAN ENERGY LTD ORDINARY,BMN,8143846,178784496,4.55511869
BAPCOR LIMITED ORDINARY,BAP,9629769,339412500,2.83718749
BCI MINERALS LTD ORDINARY,BCI,71787,2885691046,.00248769
BEACH ENERGY LIMITED ORDINARY,BPT,45356113,2281333656,1.98814027
BEACON LIGHTING GRP ORDINARY,BLX,1425005,227736338,.62572579
BEACON MINERALS ORDINARY,BCN,89031,4226364192,.00210656
BEFOREPAY GROUP ORDINARY,B4P,16380,48220946,.03396864
