Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,130327,465540474,.02799477
29METALSLIMITED ORDINARY,29M,13251130,1371336435,.96629315
88 ENERGY LTD ORDINARY,88E,263206,1157350417,.02274212
ABACUS GROUP FPO/UNITS STAPLED,ABG,932228,893657633,.10431601
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,3909105,1314102962,.29747327
ACCENT GROUP LTD ORDINARY,AX1,11807658,601185674,1.96406177
ACROW LIMITED ORDINARY,ACF,352747,308001571,.11452766
ADAIRS LIMITED ORDINARY,ADH,2599606,176742067,1.47084735
ADORE BEAUTY ORDINARY,ABY,793617,93957928,.84465145
ADRIATIC METALS CDI 1:1,ADT,2410562,301714317,.79895513
ADVANCE ZINCTEK LTD ORDINARY,ANO,800,62646107,.00127701
ADVANCED HEALTH ORDINARY,AHI,20052,280582265,.00714657
AERIS RESOURCES LTD ORDINARY,AIS,13713596,968295499,1.41626146
AGL ENERGY LIMITED. ORDINARY,AGL,22829330,672747233,3.39344837
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,84695,208814047,.04056001
AIC MINES LTD ORDINARY,A1M,19258,753300721,.00255648
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,184548,3303824700,.00558589
AIRTASKER LIMITED ORDINARY,ART,3505,454553881,.00077109
ALCIDION GROUP LTD ORDINARY,ALC,4419,1342952696,.00032905
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,461370,62270980,.74090692
ALKANE RESOURCES LTD ORDINARY,ALK,14278541,1364877663,1.04614072
ALLIANCE AVIATION ORDINARY,AQZ,58724,161020786,.03646983
ALLIGATOR ENERGY ORDINARY,AGE,29897841,4430050965,.67488707
ALPHA HPA LTD ORDINARY,A4N,44649859,1137055263,3.92679762
ALS LTD ORDINARY,ALQ,3864413,507199638,.76191162
ALTECH BATT LTD ORDINARY,ATC,2030652,2002723406,.10139453
ALTERITY THERAP LTD ORDINARY,ATH,20828838,9207465724,.22621684
AMA GROUP LIMITED ORDINARY,AMA,350413,4782595517,.00732684
AMAERO LTD ORDINARY,3DA,2493643,797455343,.31270002
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,4637374,688946225,.67311117
AMERICAN RARE EARTHS ORDINARY,ARR,1605528,562048299,.28565659
AMERICANWESTMETALS ORDINARY,AW1,6454,834225618,.00077365
AMOTIV ORDINARY,AOV,3692042,135805758,2.71861963
AMP LIMITED ORDINARY,AMP,24223185,2531739839,.95678018
AMPLITUDE ENERGY ORDINARY,AEL,31704784,2651408024,1.19577159
AMPOL LIMITED ORDINARY,ALD,5837092,238302099,2.44945052
ANDEAN SILVER ORDINARY,ASL,1042118,184273755,.56552709
ANDROMEDA METALS LTD ORDINARY,ADN,698692,3816676408,.01830629
ANSELL LIMITED ORDINARY,ANN,2628808,145944884,1.8012334
ANSON RESOURCES LTD ORDINARY,ASN,3975706,1386767789,.28668866
ANTIPA MINERALS LTD ORDINARY,AZY,3088834,647464733,.47706598
ANZ GROUP HOLDINGS ORDINARY,ANZ,18621837,2983520180,.62415656
APA GROUP UNITS STAPLED,APA,42070118,1304487508,3.22503035
APPEN LIMITED ORDINARY,APX,15286737,264902700,5.77069883
ARAFURA RARE EARTHS ORDINARY,ARU,80850107,2464328691,3.28081669
ARB CORPORATION. ORDINARY,ARB,3763219,83163152,4.52510386
ARCHER MATERIALS ORDINARY,AXE,36067,254847013,.01415241
ARENA REIT. FPO/UNITS STAPLED,ARF,1259962,401794512,.31358368
ARGENT MINERALS ORDINARY,ARD,61681,1446140480,.00426521
ARGO INVESTMENTS ORDINARY,ARG,22129,760996574,.0029079
ARGOSY MINERALS LTD ORDINARY,AGY,4238770,1535920934,.27597579
ARISTOCRAT LEISURE ORDINARY,ALL,2375860,620950310,.38261677
ARN MEDIA LIMITED ORDINARY,A1N,2708716,313050373,.86526522
AROA BIOSURGERY ORDINARY,ARX,329952,345033235,.09562905
AROVELLA THERAPEUTIC ORDINARY,ALA,82951,1192981006,.00695325
ARROW MINERALS ORDINARY,AMD,127793,877766591,.01455888
ARTICORE GROUP LTD ORDINARY,ATG,58500,284568877,.02055741
ARTRYALIMITED ORDINARY,AYA,183074,114089117,.16046579
ASTRAL RESOURCES NL ORDINARY,AAR,1984994,1427775931,.139027
ASX LIMITED ORDINARY,ASX,2504437,194299425,1.28895749
ATLAS ARTERIA FPOSTUSPROHEXCLQIBQP,ALX,15804361,1450833707,1.0893296
AU CLINICAL LABS ORDINARY,ACL,6279092,196391386,3.19723392
AUB GROUP LTD ORDINARY,AUB,441223,116587434,.37844816
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,14037451,1688109075,.83154881
AUDINATEGROUPLTD ORDINARY,AD8,4784061,84232169,5.67961274
AUMEGAMETALS ORDINARY,AAM,343,606050697,.0000566
AURA ENERGY ORDINARY,AEE,6470337,890750141,.72639191
AURELIA METALS LTD ORDINARY,AMI,741040,1692572640,.04378187
AURIC MINING ORDINARY,AWJ,3239,185981102,.00174157
AURIZON HOLDINGS LTD ORDINARY,AZJ,20723670,1750443988,1.18390935
AURUMRESOURCES ORDINARY,AUE,4242,339537247,.00124935
AUSGOLD LIMITED ORDINARY,AUC,2105286,423724978,.49685199
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,1310,392000000,.00033418
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,17140,394000000,.00435025
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,165840,400000000,.04146
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,99040,423000000,.02341371
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,102310,317000000,.03227445
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,24160,379000000,.00637467
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,150290,410000000,.0366561
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,99790,277500000,.03596036
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,113870,423000000,.02691962
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,534000,421000000,.12684086
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,100240,264000000,.0379697
AUSSIE BROADBAND ORDINARY,ABB,371470,286699099,.1295679
AUSSTRATMATERIALS ORDINARY,ASM,1077203,223543199,.48187688
AUST FINANCE GRP ORDINARY,AFG,751284,270769045,.27746303
AUST VANADIUM LTD ORDINARY,AVL,3108132,8634658076,.03599601
AUSTAL LIMITED ORDINARY,ASB,4656797,421180044,1.10565471
AUSTRALIAN AGRICULT. ORDINARY,AAC,1294991,602766747,.21484115
AUSTRALIAN COMM.LOAN 2.50% LN 21-05-30,XCLWAY,582761,410000000,.14213683
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-29,XCLWAX,379140,421000000,.09005701
AUSTRALIAN COMM.LOAN 3.00% LN 21-MAR-47,XCLWAS,44550,142000000,.03137324
AUSTRALIAN COMM.LOAN 4.75% LN 21-JUN-54,XCLWBO,20451,98000000,.02086837
AUSTRALIAN ETHICAL ORDINARY,AEF,640612,113419775,.56481509
AUTOSPORTS GRP LTD. ORDINARY,ASG,2799,202436781,.00138265
AVITA MEDICAL CDI 5:1,AVH,525796,73436220,.71599001
BABY BUNTING GRP LTD ORDINARY,BBN,401312,134919963,.29744449
BANK OF QUEENSLAND. ORDINARY,BOQ,16878766,661469455,2.55170755
BANNERMAN ENERGY LTD ORDINARY,BMN,7796208,205403260,3.79556196
BAPCOR LIMITED ORDINARY,BAP,7615480,339412500,2.24372408
BCI MINERALS LTD ORDINARY,BCI,93280,2887513061,.00323046
BEACH ENERGY LIMITED ORDINARY,BPT,74575315,2281333656,3.26893503
BEACON LIGHTING GRP ORDINARY,BLX,1224236,228656060,.53540501
BEETALOOENERGYAUSLTD ORDINARY,BTL,142307,1237639105,.01149826
BEGA CHEESE LTD ORDINARY,BGA,3995842,305184497,1.30932011
BELARAROXLIMITED ORDINARY,BRX,935460,161998977,.57744809
BELLEVUE GOLD LTD ORDINARY,BGL,114201835,1478660205,7.72333188
BENDIGO AND ADELAIDE ORDINARY,BEN,11314807,567980350,1.9921124
BETASHARESCASHETF ETF UNITS,AAA,485,83244348,.00058262
BETMAKERS TECH GROUP ORDINARY,BET,6065289,1098631275,.55207686
BETR ENTERTAINMENT ORDINARY,BBT,2600367,1025517716,.25356627
BHP GROUP LIMITED ORDINARY,BHP,42546740,5075992235,.83819553
BIOME AUSTRALIA LTD ORDINARY,BIO,307531,220609231,.13940079
BISALLOY STEEL ORDINARY,BIS,565,47903601,.00117945
BLACK CAT SYNDICATE ORDINARY,BC8,6950937,707608876,.98231343
BLACKSTONE LTD ORDINARY,BSX,31449,1689695703,.00186122
BLOCK INC CDI 1:1 NYSE,XYZ,554124,43005025,1.28850989
BLUESCOPE STEEL LTD ORDINARY,BSL,9632064,438609849,2.19604371
BOSS ENERGY LTD ORDINARY,BOE,94532018,414921511,22.78310849
BOTANIX PHARMA LTD ORDINARY,BOT,74592442,1961126643,3.80355049
BOWEN COAL LIMITED ORDINARY,BCB,28160,107757556,.02613274
BRAINCHIP LTD ORDINARY,BRN,70793784,2025741735,3.49470926
BRAMBLES LIMITED ORDINARY,BXB,7000289,1366993980,.51209362
BRAVURA SOLUTION LTD ORDINARY,BVS,13100585,448299975,2.922281
BRAZILIAN RARE EARTH ORDINARY,BRE,233515,112716981,.20716932
BREVILLE GROUP LTD ORDINARY,BRG,9107908,143942481,6.32746354
BRICKWORKS LIMITED ORDINARY,BKW,1893968,153097179,1.23710183
BRIGHTSTAR RESOURCES ORDINARY,BTR,136659,579251911,.02359233
BURGUNDY D MINES LTD ORDINARY,BDM,8174,1421332274,.00057509
BWP GROUP FPO/UNITS STAPLED,BWP,5433002,724378588,.75002245
CADOUX LIMITED ORDINARY,CCM,54732,370917589,.01475584
CALIX LIMITED ORDINARY,CXL,1795537,214675336,.8363965
CAMPLIFYHOLDINGS ORDINARY,CHL,20688,71500349,.02893412
CANYON RESOURCES LTD ORDINARY,CAY,426935,1784776795,.02392092
CAPRICORN METALS ORDINARY,CMM,1903453,431322446,.44130627
CAPSTONECORP CDI1:1FOREXEMPT TSX,CSC,666015,200654130,.3319219
CAR GROUP LIMITED ORDINARY,CAR,5285498,378146442,1.39773839
CARAVEL MINERALS LTD ORDINARY,CVV,7242,558762558,.00129608
CARNARVON ENERGY LTD ORDINARY,CVN,1705898,1789086882,.0953502
CASH CONVERTERS ORDINARY,CCV,4036,627545015,.00064314
CASTILE RESOURCES ORDINARY,CST,180,305748580,.00005887
CATALYST METALS ORDINARY,CYL,1472063,251802839,.58460937
CATAPULT SPORTS LTD ORDINARY,CAT,2832152,283692353,.99831806
CEDAR WOODS PROP. ORDINARY,CWP,442,82510622,.00053569
CENTAURUS METALS LTD ORDINARY,CTM,188000,496701213,.03784972
CENTURIA CAPITAL FPO/UNITS STAPLED,CNI,3714609,830091925,.44749369
CENTURIA I REIT ORDINARY UNITS,CIP,13113549,634930635,2.06535144
CENTURIA OFFICE REIT ORDINARY UNITS,COF,9309158,597336931,1.5584434
CETTIRE ORDINARY,CTT,33100021,381238220,8.68224099
CHALICE MINING LTD ORDINARY,CHN,14980018,389105591,3.84985936
CHALLENGER LIMITED ORDINARY,CGF,694740,691395691,.1004837
CHAMPION IRON LTD ORDINARY,CIA,27353202,533251001,5.12951723
CHARTER HALL GROUP STAPLED US PROHIBIT.,CHC,4933034,472997199,1.04293091
CHARTER HALL RETAIL ORDINARY UNITS,CQR,2934870,581229609,.50494158
CHARTER HALL SOC IN ORDINARY UNITS,CQE,582298,371108757,.15690764
CHORUS LIMITED ORD FOR.EXEMPT NZX,CNU,3874247,433887294,.89291552
CHRYSOSCORPLTD ORDINARY,C79,550234,116311297,.47307013
CHTR H LWR UNITS STAPLED,CLW,6546080,710170889,.92176124
CITY CHIC COLLECTIVE ORDINARY,CCX,461261,385157793,.11975897
CLARITY PHARMA ORDINARY,CU6,24429659,371934449,6.56827004
CLEAN TEQ WATER ORDINARY,CNQ,580643,72242303,.80374376
CLEANAWAY WASTE LTD ORDINARY,CWY,12303556,2231991740,.55123663
CLEARVUE TECHNOLOGIE ORDINARY,CPV,224475,278625167,.08056523
CLINUVEL PHARMACEUT. ORDINARY,CUV,4054289,50123630,8.08857818
CLOVER CORPORATION ORDINARY,CLV,73,166999341,.00004371
COAST ENTERTAINMENT ORDINARY,CEH,1575948,388561874,.40558483
COCHLEAR LIMITED ORDINARY,COH,1368906,65398885,2.09316413
CODAN LIMITED ORDINARY,CDA,253663,181570842,.1397047
COLES GROUP ORDINARY,COL,4104469,1341305477,.30600553
COLLINS FOODS LTD ORDINARY,CKF,2572049,118019237,2.17934725
COMET RIDGE LIMITED ORDINARY,COI,44895,1196438720,.00375239
COMMONWEALTH BANK. ORDINARY,CBA,10371198,1673462358,.61974492
COMPUTERSHARE LTD ORDINARY,CPU,2376008,578387070,.41079895
CONRADASIAENERGYLTD CDI 1:1,CRD,100036,193073866,.05181229
CONSOLIDATED OPS GP ORDINARY,COG,122497,201838010,.06069075
CONTACT ENERGY LTD ORD FOR. EXEMPT NZX,CEN,428347,452338785,.09469606
CORE LITHIUM ORDINARY,CXO,41801038,2143015544,1.95057092
CORONADO GLOBAL RES CDI 10:1,CRN,48021465,1676453730,2.86446707
CORP TRAVEL LIMITED ORDINARY,CTD,14384129,146325746,9.8302106
CREDIT CORP GROUP ORDINARY,CCP,1214917,68066856,1.78488779
CRITICAL RESOURCES ORDINARY,CRR,243644,2770085445,.00879554
CROMWELL PROP FPO/UNITS STAPLED,CMW,4153835,2618866699,.15861193
CSL LIMITED ORDINARY,CSL,2974361,484212123,.61426818
CUSCAL LIMITED ORDINARY,CCL,200000,191562253,.1044047
CVC LIMITED ORDINARY,CVC,327,116636306,.00028036
