Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,67206,515808482,.01302925
4DS MEMORY LIMITED ORDINARY,4DS,2301823,2060898718,.11169025
29METALSLIMITED ORDINARY,29M,8021384,1372336435,.58450565
88 ENERGY LTD ORDINARY,88E,263206,1157350417,.02274212
ABACUS GROUP FPO/UNITS STAPLED,ABG,3196874,893657633,.35772917
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,7256670,1314102962,.55221472
ACCENT GROUP LTD ORDINARY,AX1,18127780,601185674,3.01533799
ACROW LIMITED ORDINARY,ACF,463452,310692512,.14916742
ACTIVEPORTGROUPLTD ORDINARY,ATV,1547344,1010755809,.15308782
ADAIRS LIMITED ORDINARY,ADH,4171868,177337058,2.35250773
ADORE BEAUTY ORDINARY,ABY,365175,93957928,.388658
ADVANCED HEALTH ORDINARY,AHI,1000,280582265,.0003564
AERIS RESOURCES LTD ORDINARY,AIS,24960187,971422170,2.56944795
AFRICAN GOLD LTD. ORDINARY,A1G,178080,533227972,.0333966
AGL ENERGY LIMITED. ORDINARY,AGL,23015199,672747233,3.42107672
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,345919,208814047,.16565887
AIC MINES LTD ORDINARY,A1M,1030196,797619821,.12915878
AINSWORTH GAME TECH. ORDINARY,AGI,5573,336793929,.00165472
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,236990,3246351428,.0073002
AIRTASKER LIMITED ORDINARY,ART,566,454947367,.00012441
ALCIDION GROUP LTD ORDINARY,ALC,825417,1342952696,.06146285
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,289974,57076637,.50804325
ALKANE RESOURCES LTD ORDINARY,ALK,5421843,1365794967,.39697342
ALLIANCE AVIATION ORDINARY,AQZ,57917,161027077,.03596724
ALLIGATOR ENERGY ORDINARY,AGE,55800533,4437034145,1.25760883
ALPHA HPA LTD ORDINARY,A4N,35462074,1137271758,3.11817064
ALS LTD ORDINARY,ALQ,4620224,507199638,.91092809
ALTERITY THERAP LTD ORDINARY,ATH,18406641,10875416329,.16924999
AMA GROUP LIMITED DEFERRED SETTLEMENT,AMADA,35040,478572052,.00732178
AMA GROUP LIMITED ORDINARY,AMA,13,4785720517,.00000027
AMAERO LTD ORDINARY,3DA,1303960,933184825,.13973223
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,11369002,689054345,1.64994272
AMERICAN RARE EARTHS ORDINARY,ARR,559071,573107799,.09755076
AMERICANWESTMETALS ORDINARY,AW1,4532,998181174,.00045403
AML3D ORDINARY,AL3,134347,552528577,.02431494
AMOTIV ORDINARY,AOV,2975961,133849962,2.22335588
AMP LIMITED ORDINARY,AMP,19495597,2531739839,.77004741
AMPLIA THERAPEUTICS ORDINARY,ATX,28330,513071629,.00552165
AMPLITUDE ENERGY ORDINARY,AEL,37983733,3277289593,1.15899837
AMPOL LIMITED ORDINARY,ALD,3475043,238302099,1.45825111
ANDEAN SILVER ORDINARY,ASL,679552,190474456,.35676805
ANSELL LIMITED ORDINARY,ANN,3760509,144578692,2.60101191
ANSON RESOURCES LTD ORDINARY,ASN,90839,1443523345,.00629287
ANTIPA MINERALS LTD ORDINARY,AZY,4053,658886132,.00061513
ANZ GROUP HOLDINGS ORDINARY,ANZ,23763779,2983520180,.79650137
APA GROUP UNITS STAPLED,APA,24486077,1315181016,1.8618028
APPEN LIMITED ORDINARY,APX,7968248,265610639,2.99997321
ARAFURA RARE EARTHS ORDINARY,ARU,126124071,3377693994,3.73402893
ARB CORPORATION. ORDINARY,ARB,4624825,83455453,5.54166904
ARCHER MATERIALS ORDINARY,AXE,22199,254847013,.00871072
ARENA REIT. FPO/UNITS STAPLED,ARF,837683,402127591,.20831274
ARGENT MINERALS ORDINARY,ARD,28817,1677378046,.00171798
ARGOSY MINERALS LTD ORDINARY,AGY,2812968,1535920934,.18314536
ARISTOCRAT LEISURE ORDINARY,ALL,1056239,616871882,.17122502
ARN MEDIA LIMITED ORDINARY,A1N,2688295,313050373,.85874199
AROA BIOSURGERY ORDINARY,ARX,541484,345033235,.15693677
AROVELLA THERAPEUTIC ORDINARY,ALA,387433,1198641505,.03232268
ARROW MINERALS ORDINARY,AMD,127793,877766591,.01455888
ARTICORE GROUP LTD ORDINARY,ATG,55030,293868877,.01872604
ARTRYALIMITED ORDINARY,AYA,67933,157984017,.04299992
ASPEN GROUP FPO/UNITS STAPLED,APZ,635718,227665433,.27923343
ASTRAL RESOURCES NL ORDINARY,AAR,2856249,1474405445,.19372209
ASX LIMITED ORDINARY,ASX,4360408,194299425,2.24416928
ATLAS ARTERIA FPOSTUSPROHEXCLQIBQP,ALX,23529571,1450833707,1.62179655
AU CLINICAL LABS ORDINARY,ACL,5739839,195791386,2.93160957
AUB GROUP LTD ORDINARY,AUB,833407,116587434,.71483433
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,11779789,1694973503,.69498367
AUDINATEGROUPLTD ORDINARY,AD8,3027690,84328558,3.59034955
AURA ENERGY ORDINARY,AEE,9236071,896733047,1.02996884
AURELIA METALS LTD ORDINARY,AMI,1,1692572640,.00000006
AURIC MINING ORDINARY,AWJ,1869,186981102,.00099957
AURIZON HOLDINGS LTD ORDINARY,AZJ,36067968,1750443988,2.06050398
AUSGOLD LIMITED ORDINARY,AUC,1743921,433476833,.40231008
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,34000,394000000,.00862944
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,309440,425000000,.07280941
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,8380,432000000,.00193981
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,97640,379000000,.02576253
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,112700,410000000,.0274878
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,96900,298500000,.03246231
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,16240,360000000,.00451111
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,168520,438000000,.03847489
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,90160,142000000,.06349296
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,63040,274000000,.0230073
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,98770,112000000,.0881875
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,67550,292000000,.02313356
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,130000,204000000,.06372549
AUSSIE BROADBAND ORDINARY,ABB,3025909,292576043,1.03422993
AUSSTRATMATERIALS ORDINARY,ASM,204233,268042203,.07619434
AUST FINANCE GRP ORDINARY,AFG,58984,271760063,.02170444
AUST VANADIUM LTD ORDINARY,AVL,2159672,8662968506,.02492993
AUSTAL LIMITED ORDINARY,ASB,3898576,422050221,.92372325
AUSTIN ENGINEERING ORDINARY,ANG,33142,627084223,.0052851
AUSTRAL GOLD ORDINARY,AGD,26562,612311353,.00433799
AUSTRALIAN AGRICULT. ORDINARY,AAC,1492331,602766747,.24758018
AUSTRALIAN COMM.LOAN 2.50% LN 21-05-30,XCLWAY,119551,410000000,.02915878
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-29,XCLWAX,44450,438000000,.0101484
AUSTRALIAN ETHICAL ORDINARY,AEF,592377,113419775,.52228723
AUSTRALIAN FOUNDAT. ORDINARY,AFI,1876,1258533413,.00014906
AUTOSPORTS GRP LTD. ORDINARY,ASG,314576,202683304,.15520568
AVITA MEDICAL CDI 5:1,AVH,2,86171355,.00000232
BABY BUNTING GRP LTD ORDINARY,BBN,538531,135400726,.39773125
BALLARDMININGLIMITED ORDINARY,BM1,20445,221681173,.0092227
BANK OF QUEENSLAND. ORDINARY,BOQ,17828835,661469455,2.69533761
BANNERMAN ENERGY LTD ORDINARY,BMN,6837909,205434569,3.32850943
BAPCOR LIMITED ORDINARY,BAP,15556544,339412500,4.58337392
BCI MINERALS LTD ORDINARY,BCI,754822,2887513061,.0261409
BEACH ENERGY LIMITED ORDINARY,BPT,100872226,2281333656,4.42163406
BEACON LIGHTING GRP ORDINARY,BLX,1307230,229342146,.56999118
BEETALOOENERGYAUSLTD ORDINARY,BTL,26083,1242512123,.00209921
BEGA CHEESE LTD ORDINARY,BGA,1629617,305377396,.53364035
BELL FINANCIAL GROUP ORDINARY,BFG,54403,320743948,.0169615
BELLEVUE GOLD LTD ORDINARY,BGL,20753445,1480748913,1.40155058
BENDIGO AND ADELAIDE ORDINARY,BEN,11411580,567983623,2.00913891
BENZMINING CDI 1:1,BNZ,190800,205398020,.09289281
BETA ACTIVE HYBRIDS ETF UNITS,HBRD,8,248874664,.00000321
BETA AUS COMP BOND ETF UNITS,OZBD,8536,20024343,.04262812
BETA BANK HYBRID ETF ETF UNITS,BHYB,13207,61656703,.02142022
BETA S&P500 YIELDMAX ETF UNITS,UMAX,1202,10908714,.01101871
BETAURANIUMETF ETF UNITS,URNM,5970,20831023,.02865918
BETMAKERS TECH GROUP ORDINARY,BET,2612132,1107374275,.2358852
BETR ENTERTAINMENT ORDINARY,BBT,226619,1040653798,.0217766
BHP GROUP LIMITED ORDINARY,BHP,50771888,5078913175,.99966048
BIOME AUSTRALIA LTD ORDINARY,BIO,433766,220609231,.19662187
BIOXYNE LTD ORDINARY,BXN,255529,2189828732,.0116689
BKI INVESTMENT LTD ORDINARY,BKI,69338,807134229,.00859064
BLACK CAT SYNDICATE ORDINARY,BC8,22804965,719058773,3.17150223
BLACK ROCK MINING ORDINARY,BKT,376514,2147537982,.01753236
BLOCK INC CDI 1:1 NYSE,XYZ,583952,40295571,1.44917167
BLUESCOPE STEEL LTD ORDINARY,BSL,28549534,438609849,6.50909551
BOSS ENERGY LTD ORDINARY,BOE,87401302,414921511,21.06453864
BOTANIX PHARMA LTD ORDINARY,BOT,65348452,1970659977,3.31606938
BOWEN COAL LIMITED ORDINARY,BCB,28160,107757556,.02613274
BRAINCHIP LTD ORDINARY,BRN,131611299,2035741735,6.46502927
BRAMBLES LIMITED ORDINARY,BXB,5528039,1362108775,.40584417
BRAVURA SOLUTION LTD ORDINARY,BVS,8988973,448299975,2.00512458
BREVILLE GROUP LTD ORDINARY,BRG,10165928,144834480,7.01899713
BRIGHTSTAR RESOURCES ORDINARY,BTR,2786535,579309411,.48100979
BUBS AUST LTD ORDINARY,BUB,256023,894130038,.02863375
BURGUNDY D MINES LTD ORDINARY,BDM,8174,1421332274,.00057509
BWP GROUP FPO/UNITS STAPLED,BWP,8019822,724378588,1.10713129
CALIX LIMITED ORDINARY,CXL,1849969,215060348,.86020925
CANYON RESOURCES LTD ORDINARY,CAY,341699,1921699872,.01778108
CAPRICORN METALS ORDINARY,CMM,2459300,431616488,.56978824
CAPSTONECORP CDI1:1FOREXEMPT TSX,CSC,3022658,197222271,1.53261494
CAR GROUP LIMITED ORDINARY,CAR,5737768,378432785,1.5161921
CARNARVON ENERGY LTD ORDINARY,CVN,3394315,1789086882,.18972332
CASH CONVERTERS ORDINARY,CCV,1977892,679165675,.29122379
CATALYST METALS ORDINARY,CYL,5231562,256359839,2.04071044
CATAPULT SPORTS LTD ORDINARY,CAT,3947711,303153431,1.30221551
CEDAR WOODS PROP. ORDINARY,CWP,454,85075752,.00053364
CENTURIA CAPITAL FPO/UNITS STAPLED,CNI,1785990,830091925,.21515569
CENTURIA I REIT ORDINARY UNITS,CIP,20115521,627923664,3.20349784
CENTURIA OFFICE REIT ORDINARY UNITS,COF,17285129,597336931,2.89369836
CETTIRE ORDINARY,CTT,6278782,381238220,1.64694453
CHALICE MINING LTD ORDINARY,CHN,11200668,389105591,2.87856774
CHALLENGER LIMITED ORDINARY,CGF,4744186,691661481,.68591155
CHAMPION IRON LTD ORDINARY,CIA,26119220,533251001,4.89810989
CHARTER HALL GROUP STAPLED US PROHIBIT.,CHC,3322950,472997199,.70253059
CHARTER HALL RETAIL ORDINARY UNITS,CQR,2603726,581229609,.44796858
CHARTER HALL SOC IN ORDINARY UNITS,CQE,340686,371108757,.0918022
CHILWAMINERALS ORDINARY,CHW,8385,87285028,.00960646
CHORUS LIMITED ORD FOR.EXEMPT NZX,CNU,9241404,433887294,2.12990888
CHRYSOSCORPLTD ORDINARY,C79,405066,116476297,.34776689
CHTR H LWR UNITS STAPLED,CLW,4881078,710170889,.68731035
CITY CHIC COLLECTIVE ORDINARY,CCX,698883,385157793,.18145368
CLARITY PHARMA ORDINARY,CU6,16920039,371934449,4.54919921
CLEAN TEQ WATER ORDINARY,CNQ,553560,72242303,.76625464
CLEANAWAY WASTE LTD ORDINARY,CWY,28054549,2239490720,1.25272004
CLEARVIEW WEALTH LTD ORDINARY,CVW,902,637603040,.00014147
CLINUVEL PHARMACEUT. ORDINARY,CUV,4612450,50200740,9.18801197
CLOVER CORPORATION ORDINARY,CLV,33827,166999341,.02025577
COAST ENTERTAINMENT ORDINARY,CEH,1459742,388561874,.37567813
COBRAM ESTATE OLIVES ORDINARY,CBO,4742785,476157941,.9960529
COCHLEAR LIMITED ORDINARY,COH,2010740,65398462,3.0745983
CODAN LIMITED ORDINARY,CDA,501145,181864253,.27555993
COLES GROUP ORDINARY,COL,3111665,1342138540,.2318438
COLLINS FOODS LTD ORDINARY,CKF,2215025,118019237,1.87683386
