Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,36071,208955763,.01726251
4DS MEMORY LIMITED ORDINARY,4DS,207802,1462490442,.01420878
5EADVANCED CDI 10:1,5EA,525631,294975940,.17819453
29METALSLIMITED ORDINARY,29M,10873310,481319391,2.25906336
88 ENERGY LTD ORDINARY,88E,17344531,16610207406,.10442092
92ENERGY ORDINARY,92E,3781553,81878696,4.6184822
A-CAP ENERGY LTD ORDINARY,ACB,1966495,1232435086,.15956175
A2B AUSTRALIA LTD ORDINARY,A2B,985933,121230683,.81327019
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,1843782,892429122,.20660263
ACCENT GROUP LTD ORDINARY,AX1,1129453,541866715,.20843742
ACTINOGEN MEDICAL ORDINARY,ACW,284452,1795643817,.01584123
ADAIRS LIMITED ORDINARY,ADH,10430176,171316433,6.08825191
ADBRI LIMITED ORDINARY,ABC,5917350,652627555,.90669632
ADORE BEAUTY ORDINARY,ABY,2264281,94124497,2.40562348
ADRIATIC METALS CDI 1:1,ADT,692000,208526195,.33185279
ADV HUMAN IMAG LTD ORDINARY,AHI,43612,166749382,.02615422
AERIS RESOURCES LTD ORDINARY,AIS,31027797,3207168420,.96745144
AGL ENERGY LIMITED. ORDINARY,AGL,19162057,672747233,2.84832937
AIRTASKER LIMITED ORDINARY,ART,950845,440124392,.21604006
ALCIDION GROUP LTD ORDINARY,ALC,3418151,1268069053,.26955559
ALKANE RESOURCES LTD ORDINARY,ALK,684088,595583420,.11486015
ALLEGIANCE COAL LTD ORDINARY,AHQ,5530,389820140,.0014186
ALLIANCE AVIATION ORDINARY,AQZ,237533,160734697,.14777954
ALLIGATOR ENERGY ORDINARY,AGE,40527480,3242965050,1.24970449
ALLKEM LIMITED ORDINARY,AKE,5520624,637658086,.86576554
ALPHA HPA LTD ORDINARY,A4N,2803702,795486624,.35245118
ALS LTD ORDINARY,ALQ,1789502,483711344,.36995246
ALTIUM LIMITED ORDINARY,ALU,853875,131469072,.64948736
ALUMINA LIMITED ORDINARY,AWC,82264534,2901681417,2.8350643
AMA GROUP LIMITED ORDINARY,AMA,57717336,1022435377,5.64508401
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,12668168,731573584,1.73163278
AMP LIMITED ORDINARY,AMP,23900677,3266105853,.73177901
AMPOL LIMITED ORDINARY,ALD,397184,238302099,.16667247
ANDROMEDA METALS LTD ORDINARY,ADN,36176308,3107735099,1.16407309
ANSARADA GROUP LTD ORDINARY,AND,1,89335568,.00000112
ANSELL LIMITED ORDINARY,ANN,6439434,127441469,5.05285607
ANTEOTECH LTD ORDINARY,ADO,549384,1987874802,.02763675
ANTERIS TECHNOLOGIES ORDINARY,AVR,1783,13814229,.01290698
ANTIPA MINERALS LTD ORDINARY,AZY,2584305,3139708262,.08231035
ANZ BANKING GRP LTD ORDINARY,ANZ,11841406,2794104174,.42379973
APA GROUP UNITS STAPLED,APA,16102966,1179893848,1.36478091
APM HUMAN SERVICES ORDINARY,APM,12769647,917181946,1.39226977
APPEN LIMITED ORDINARY,APX,7193175,123446356,5.82696422
ARB CORPORATION. ORDINARY,ARB,640190,81855789,.78209496
ARCHER MATERIALS ORDINARY,AXE,863015,248467207,.34733557
ARCHTIS LIMITED ORDINARY,AR9,181461,263803207,.0687865
ARDEA RESOURCES LTD ORDINARY,ARL,584,169737772,.00034406
ARDENTLEISUREGRPLTD ORDINARY,ALG,5087887,479706016,1.06062606
ARENA REIT. FPO/UNITS STAPLED,ARF,6082771,346677884,1.75458871
ARISTOCRAT LEISURE ORDINARY,ALL,2283266,669623294,.34097768
AROA BIOSURGERY ORDINARY,ARX,475971,342724208,.13887872
ARTEMIS RESOURCES ORDINARY,ARV,6177,1388330984,.00044492
ARUMA RESOURCES LTD ORDINARY,AAJ,197135,156961503,.12559449
ASTON MINERALS LTD ORDINARY,ASO,1381522,1113530934,.12406678
ASX LIMITED ORDINARY,ASX,1711796,193595162,.88421424
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,15832919,959018226,1.65095079
ATOMOS ORDINARY,AMS,1546155,222351585,.69536496
AU CLINICAL LABS ORDINARY,ACL,1270266,201834015,.62936171
AUB GROUP LTD ORDINARY,AUB,588443,92409126,.63678018
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,5006487,1472551137,.33998731
AUDINATEGROUPLTD ORDINARY,AD8,1193968,77170653,1.54717882
AUDIO PIXELS LTD ORDINARY,AKP,1112,28698663,.00387474
AURA ENERGY ORDINARY,AEE,1582561,483825028,.32709366
AURELIA METALS LTD ORDINARY,AMI,13536353,1237056457,1.0942389
AURIZON HOLDINGS LTD ORDINARY,AZJ,21691023,1840703982,1.17840909
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,935480,406000000,.23041379
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,425830,368000000,.11571467
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,15450,346000000,.00446532
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,365440,410000000,.08913171
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,83330,387000000,.0215323
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,443100,352000000,.12588068
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,823000,381000000,.2160105
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,544550,178000000,.30592697
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,69690,236000000,.02952966
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,57150,297000000,.01924242
AUSGOV TREASURY BOND TB 2.25% 11-22 6M,GSBU22,92060,265000000,.03473962
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,15160,371000000,.00408625
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,340780,359000000,.09492479
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,1585460,135000000,1.17441481
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,305460,307000000,.09949837
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,464930,326000000,.14261656
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,296000,334000000,.08862275
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,1163500,133000000,.87481203
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,2820350,150000000,1.88023333
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,847620,103000000,.82293204
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,1134210,120000000,.945175
AUSSIE BROADBAND ORDINARY,ABB,943598,237623165,.39709849
AUSSTRATMATERIALS ORDINARY,ASM,5423824,141956062,3.8207766
AUST FINANCE GRP ORDINARY,AFG,2435059,269128877,.90479291
AUST POTASH LTD ORDINARY,APC,551322,808382808,.06820061
AUST VANADIUM LTD ORDINARY,AVL,867573,3940855932,.02201484
AUST VINTAGE LTD ORDINARY,AVG,1076795,252638486,.4262197
AUSTAL LIMITED ORDINARY,ASB,6907686,361858154,1.90894855
AUSTIN ENGINEERING ORDINARY,ANG,874426,581727804,.15031532
AUSTRALIAN AGRICULT. ORDINARY,AAC,813130,602766747,.13489961
AUSTRALIAN ETHICAL ORDINARY,AEF,257003,112387138,.22867652
AUSTRARE ORDINARY,AR3,787845,95201552,.82755479
AUTECO MINERALS ORDINARY,AUT,4166293,2067302168,.20153285
AUTOSPORTS GRP LTD. ORDINARY,ASG,40964,201000000,.0203801
AVA RISK GROUP LTD ORDINARY,AVA,518558,242963185,.21343069
AVADA GROUP LIMITED ORDINARY,AVD,34593,73268358,.04721411
AVITA MEDICAL CDI 5:1,AVH,991750,75799745,1.30838171
AVZ MINERALS LTD ORDINARY,AVZ,148737451,3528729748,4.21504228
AZURE MINERALS ORDINARY,AZS,386818,310735721,.12448456
BABY BUNTING GRP LTD ORDINARY,BBN,1063017,132458126,.80253061
BANK OF QUEENSLAND. ORDINARY,BOQ,35117149,647357479,5.42469194
BANNERMAN ENERGY LTD ORDINARY,BMN,6520048,1487682104,.4382689
BAPCOR LIMITED ORDINARY,BAP,7006157,339412500,2.06420123
BASE RES LIMITED ORDINARY,BSE,7,1178011850,.00000059
BCI MINERALS LTD ORDINARY,BCI,8090,1206200521,.0006707
BEACH ENERGY LIMITED ORDINARY,BPT,30665364,2281333656,1.34418584
BEACON LIGHTING GRP ORDINARY,BLX,82346,223321406,.03687331
BEGA CHEESE LTD ORDINARY,BGA,11225827,303283430,3.70143103
BELL FINANCIAL GROUP ORDINARY,BFG,170840,320743948,.05326367
BELLEVUE GOLD LTD ORDINARY,BGL,63955663,1031431826,6.20066798
BENDIGO AND ADELAIDE ORDINARY,BEN,18454393,565018158,3.26615928
BERKELEY ENERGIA LTD ORDINARY,BKY,60117,445796715,.01348529
BEST & LESS ORDINARY,BST,296601,125366930,.23658632
BETASHARESCASHETF ETF UNITS,AAA,78,37640544,.00020722
BETAURANIUMETF ETF UNITS,URNM,10658,1,1065800.
BETMAKERS TECH GROUP ORDINARY,BET,107089949,904456199,11.84025817
BHP GROUP LIMITED ORDINARY,BHP,15341100,5062323190,.30304466
BIGTINCAN HLDGS LTD ORDINARY,BTH,3599084,552350154,.65159464
BILL IDENTITY LTD ORDINARY,BID,1,243937717,.00000041
BIONOMICS LIMITED ORDINARY,BNO,1071158,1353350744,.07914859
BLACKMORES LIMITED ORDINARY,BKL,688327,19430442,3.54251849
BLACKSTONE LTD ORDINARY,BSX,2397937,471447565,.50863281
BLOCK CDI 1:1 NYSE,SQ2,4219382,41317880,10.21200023
BLUEBET HOLDINGS LTD ORDINARY,BBT,164627,200109649,.0822684
BLUESCOPE STEEL LTD ORDINARY,BSL,3667296,475582958,.77111594
BOART LONGYEAR CDI 1:1,BLY,1,295920414,.00000034
BOOKTOPIA GROUP ORDINARY,BKG,1726,137359299,.00125656
BORAL LIMITED. ORDINARY,BLD,18991986,1103088419,1.72171022
BOSS ENERGY LTD ORDINARY,BOE,7491213,352578862,2.12469147
BOTANIX PHARMA LTD ORDINARY,BOT,1920838,973142074,.19738516
BOWEN COAL LIMITED ORDINARY,BCB,1057377,1541924952,.06857513
BRAINCHIP LTD ORDINARY,BRN,76180314,1714362144,4.44365353
BRAMBLES LIMITED ORDINARY,BXB,6845092,1386759615,.49360336
BRAVURA SOLUTION LTD ORDINARY,BVS,1323025,248354002,.53271741
BREAKER RES NL ORDINARY,BRB,305772,325840929,.09384088
BREVILLE GROUP LTD ORDINARY,BRG,6531175,139359544,4.68656456
BRICKWORKS LIMITED ORDINARY,BKW,612323,151775663,.40343952
BUBS AUST LTD ORDINARY,BUB,7473260,612775580,1.21957536
BURU ENERGY ORDINARY,BRU,472405,596043085,.07925685
BWP TRUST ORDINARY UNITS,BWP,17185317,642383803,2.67524133
BWX LIMITED ORDINARY,BWX,3770157,161391902,2.33602613
CAENEUS MINERALS ORDINARY,CAD,788503,4660605074,.01691847
CALIDUS RESOURCES ORDINARY,CAI,4871,403223658,.00120801
CALIX LIMITED ORDINARY,CXL,1656978,161497915,1.02600582
CAMPLIFYHOLDINGS ORDINARY,CHL,59492,28045670,.21212544
CANN GROUP LTD ORDINARY,CAN,43971,349170511,.01259299
CANNINDAH RESOURCES ORDINARY,CAE,199961,533742074,.03746398
CANNON RESOURCES ORDINARY,CNR,20,76910312,.000026
CAPRICORN METALS ORDINARY,CMM,13763299,371580433,3.70398917
CARAVEL MINERALS LTD ORDINARY,CVV,1907437,396972214,.48049635
CARBON REVOLUTION ORDINARY,CBR,1497727,206854027,.7240502
CARNABY RESOURCE LTD ORDINARY,CNB,9300,144560894,.00643328
CARNARVON ENERGY LTD ORDINARY,CVN,35858104,1800186904,1.99191006
CARSALES.COM LTD. ORDINARY,CAR,7843679,282845469,2.77313228
CASPIN RESOURCES ORDINARY,CPN,85981,69820710,.12314541
CASTILE RESOURCES ORDINARY,CST,182,199710121,.00009113
CASTLE MINERALS ORDINARY,CDT,2259,999492984,.00022601
CATAPULT GRP INT LTD ORDINARY,CAT,925770,231924764,.39916824
CEDAR WOODS PROP. ORDINARY,CWP,174901,82127852,.21296186
CENTURIA CAPITAL FPO/UNITS STAPLED,CNI,6668817,792787120,.84118635
CENTURIA I REIT ORDINARY UNITS,CIP,3035541,634930635,.47809018
CENTURIA OFFICE REIT ORDINARY UNITS,COF,2658299,597336931,.44502505
CETTIRE ORDINARY,CTT,3907628,381238220,1.02498328
CHALICE MINING LTD ORDINARY,CHN,11059894,371740141,2.97516808
CHALLENGER EXP LTD ORDINARY,CEL,1684396,1027713580,.16389742
CHALLENGER LIMITED ORDINARY,CGF,8385566,682245661,1.2291124
CHAMPION IRON LTD ORDINARY,CIA,5931050,516911876,1.14740061
CHARGER METALS ORDINARY,CHR,231043,32581035,.7091334
CHARTER HALL GROUP STAPLED US PROHIBIT.,CHC,1563362,472997199,.33052246
CHARTER HALL RETAIL UNITS,CQR,1855142,581229609,.31917541
CHARTER HALL SOC IN UNITS,CQE,3881841,365476005,1.06213293
CHORUS LIMITED ORD FOR.EXEMPT NZX,CNU,766758,446512440,.17172153
CHRYSOSCORPLTD ORDINARY,C79,504657,59639749,.84617559
CHTR H LWR UNITS STAPLED,CLW,27955088,722955466,3.8667787
CIMIC GROUP LTD ORDINARY,CIM,37335,311296286,.0119934
CITY CHIC COLLECTIVE ORDINARY,CCX,14994637,231920086,6.46543267
CLARITY PHARMA ORDINARY,CU6,45772,179859266,.02544879
