Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,129760,345132572,.03759715
4DS MEMORY LIMITED ORDINARY,4DS,532278,1632543220,.03260422
5EADVANCED CDI 10:1,5EA,1385222,301037880,.46014874
29METALSLIMITED ORDINARY,29M,28103924,482081840,5.82969979
88 ENERGY LTD ORDINARY,88E,6306689,20107868225,.03136428
92ENERGY ORDINARY,92E,569347,92686598,.61427112
A-CAP ENERGY LTD ORDINARY,ACB,277524,1232435086,.02251835
A2B AUSTRALIA LTD ORDINARY,A2B,670968,121230683,.55346385
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,1523568,893657633,.17048677
ACCENT GROUP LTD ORDINARY,AX1,8730913,552459958,1.58037028
ACTINOGEN MEDICAL ORDINARY,ACW,767823,1816252150,.04227513
ADAIRS LIMITED ORDINARY,ADH,5213053,173050982,3.01243769
ADBRI LIMITED ORDINARY,ABC,13256340,653329543,2.0290434
ADORE BEAUTY ORDINARY,ABY,969001,93907372,1.03186894
ADRIATIC METALS CDI 1:1,ADT,850265,227789169,.37326841
ADVANCED HEALTH ORDINARY,AHI,34608,217703969,.01589682
AERIS RESOURCES LTD ORDINARY,AIS,5771237,690945595,.83526649
AGL ENERGY LIMITED. ORDINARY,AGL,18589965,672747233,2.76329119
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,404615,3368464315,.01201185
AIRTASKER LIMITED ORDINARY,ART,146262,450455672,.03246979
ALCIDION GROUP LTD ORDINARY,ALC,1649375,1268069053,.13006981
ALKANE RESOURCES LTD ORDINARY,ALK,234917,601574030,.03905039
ALLIANCE AVIATION ORDINARY,AQZ,312834,160734697,.19462755
ALLIGATOR ENERGY ORDINARY,AGE,28011484,3305918943,.84731309
ALLKEM LIMITED ORDINARY,AKE,6357641,637658086,.99702978
ALPHA HPA LTD ORDINARY,A4N,342048,857806079,.03987475
ALS LTD ORDINARY,ALQ,1279389,484167684,.26424502
ALTIUM LIMITED ORDINARY,ALU,1528991,131647099,1.16143159
ALUMINA LIMITED ORDINARY,AWC,160176782,2901681417,5.52013674
AMA GROUP LIMITED ORDINARY,AMA,85661334,1073070217,7.98282653
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,10342799,645292557,1.60280773
AMERICAN RARE EARTHS ORDINARY,ARR,458717,446423299,.10275382
AMP LIMITED ORDINARY,AMP,55798967,2823524693,1.97621672
AMPOL LIMITED ORDINARY,ALD,931996,238302099,.39109853
ANDROMEDA METALS LTD ORDINARY,ADN,26722781,3110008432,.85925108
ANSARADA GROUP LTD ORDINARY,AND,5,89335568,.0000056
ANSELL LIMITED ORDINARY,ANN,2964323,126817181,2.33747744
ANSON RESOURCES LTD ORDINARY,ASN,16798972,1262859716,1.33023263
ANTEOTECH LTD ORDINARY,ADO,562673,2049938526,.02744829
ANTIPA MINERALS LTD ORDINARY,AZY,3287500,3597051478,.0913943
ANZ GROUP HOLDINGS ORDINARY,ANZ,9820613,3005286886,.32677789
APA GROUP UNITS STAPLED,APA,10027927,1179893848,.84990078
APM HUMAN SERVICES ORDINARY,APM,14149411,917181946,1.54270492
APPEN LIMITED ORDINARY,APX,7959557,156644558,5.08128536
ARAFURA RARE EARTHS ORDINARY,ARU,71398257,2113364692,3.37841629
ARB CORPORATION. ORDINARY,ARB,4792931,82099299,5.83796824
ARCHER MATERIALS ORDINARY,AXE,280498,254847013,.11006525
ARDENTLEISUREGRPLTD ORDINARY,ALG,3492193,479706016,.72798608
ARENA REIT. FPO/UNITS STAPLED,ARF,1196069,350705075,.34104696
ARGENT MINERALS ORDINARY,ARD,145264,1178981223,.01232115
ARGOSY MINERALS LTD ORDINARY,AGY,48767897,1404407498,3.47248908
ARISTOCRAT LEISURE ORDINARY,ALL,1402048,653774538,.21445436
ARIZONA LITHIUM LTD ORDINARY,AZL,3999222,2761479121,.14482174
ARN MEDIA LIMITED ORDINARY,A1N,3560116,306944649,1.15985602
AROA BIOSURGERY ORDINARY,ARX,1232037,343109468,.35907986
ASTON MINERALS LTD ORDINARY,ASO,2185342,1114730934,.19604211
ASX LIMITED ORDINARY,ASX,3729677,193595162,1.9265342
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,14999938,1450833707,1.03388403
ATOMOS ORDINARY,AMS,3894204,401821079,.9691388
AU CLINICAL LABS ORDINARY,ACL,12646350,201834015,6.2657179
AUB GROUP LTD ORDINARY,AUB,307018,108405620,.28321225
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,2262197,1472551137,.15362434
AUDINATEGROUPLTD ORDINARY,AD8,220377,77451919,.28453394
AUDIO PIXELS LTD ORDINARY,AKP,585,29210100,.00200273
AURA ENERGY ORDINARY,AEE,2144887,574484204,.37335874
AURELIA METALS LTD ORDINARY,AMI,12020352,1684785332,.7134649
AURIZON HOLDINGS LTD ORDINARY,AZJ,35405405,1840703982,1.92347088
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,845230,413000000,.20465617
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,1602660,392000000,.40884184
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,298500,378000000,.07896825
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,99500,387000000,.02571059
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,363070,393000000,.09238422
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,153560,381000000,.04030446
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,151690,196000000,.07739286
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,666000,290000000,.22965517
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,144040,302000000,.04769536
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,302100,371000000,.08142857
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,155240,359000000,.04324234
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,375420,138000000,.27204348
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,570000,115500000,.49350649
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,71300,314000000,.02270701
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,119410,341000000,.0350176
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,457910,347000000,.13196254
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,9510,142000000,.00669718
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,613650,218000000,.28149083
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,10110,103000000,.00981553
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,1033840,155000000,.66699355
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,596710,123000000,.48513008
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,2109890,181000000,1.16568508
AUSSIE BROADBAND ORDINARY,ABB,10638992,237682509,4.47613585
AUSSTRATMATERIALS ORDINARY,ASM,4910680,166705227,2.94572647
AUST FINANCE GRP ORDINARY,AFG,5126802,270258312,1.89700067
AUST VANADIUM LTD ORDINARY,AVL,20102625,4365859971,.46045052
AUST VINTAGE LTD ORDINARY,AVG,265045,252638486,.10491078
AUSTAL LIMITED ORDINARY,ASB,2370446,362441875,.65402101
AUSTIN ENGINEERING ORDINARY,ANG,569745,583339584,.09766952
AUSTRALIAN AGRICULT. ORDINARY,AAC,3876614,602766747,.64313667
AUSTRALIAN ETHICAL ORDINARY,AEF,180517,112782052,.16005827
AUSTRALIAN MINES LTD ORDINARY,AUZ,7979,637155710,.00125228
AUSTRARE ORDINARY,AR3,267144,119869294,.22286275
AUTECO MINERALS ORDINARY,AUT,4382744,2312836300,.18949651
AVA RISK GROUP LTD ORDINARY,AVA,54587,255414634,.02137192
