Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,45000,468866751,.00959761
29METALSLIMITED ORDINARY,29M,6279611,1371336435,.45791907
88 ENERGY LTD ORDINARY,88E,263206,1157350417,.02274212
ABACUS GROUP FPO/UNITS STAPLED,ABG,716674,893657633,.08019559
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,4284896,1314102962,.32607004
ACCENT GROUP LTD ORDINARY,AX1,13069121,601185674,2.17389096
ACROW LIMITED ORDINARY,ACF,353000,308001571,.11460981
ADAIRS LIMITED ORDINARY,ADH,732179,176742067,.41426414
ADORE BEAUTY ORDINARY,ABY,796050,93957928,.84724091
ADRIATIC METALS CDI 1:1,ADT,65855,301714317,.02182694
ADVANCED HEALTH ORDINARY,AHI,20052,280582265,.00714657
AERIS RESOURCES LTD ORDINARY,AIS,13713596,971422170,1.41170301
AGL ENERGY LIMITED. ORDINARY,AGL,24806852,672747233,3.68739562
AIC MINES LTD ORDINARY,A1M,9554,797619821,.00119781
AINSWORTH GAME TECH. ORDINARY,AGI,11134,336793929,.00330588
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,190284,3294821239,.00577525
AIRTASKER LIMITED ORDINARY,ART,3505,454553881,.00077109
ALCIDION GROUP LTD ORDINARY,ALC,322539,1342952696,.02401715
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,257927,63005649,.40937123
ALKANE RESOURCES LTD ORDINARY,ALK,991775,1364877663,.07266402
ALLIANCE AVIATION ORDINARY,AQZ,53993,161027077,.03353039
ALLIGATOR ENERGY ORDINARY,AGE,37783682,4430050965,.85289497
ALPHA HPA LTD ORDINARY,A4N,32513604,1137271758,2.85891246
ALS LTD ORDINARY,ALQ,3108619,507199638,.61289851
ALTECH BATT LTD ORDINARY,ATC,2220454,2535092919,.08758866
ALTERITY THERAP LTD ORDINARY,ATH,21192438,9208749666,.23013372
AMA GROUP LIMITED ORDINARY,AMA,357673,4785720517,.00747375
AMAERO LTD ORDINARY,3DA,420920,923365546,.04558541
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,4398905,699127480,.62919927
AMERICAN RARE EARTHS ORDINARY,ARR,1251824,562048299,.22272534
AMERICANWESTMETALS ORDINARY,AW1,6454,842625618,.00076594
AML3D ORDINARY,AL3,48401,548534586,.00882369
AMOTIV ORDINARY,AOV,4027022,135336058,2.97557211
AMP LIMITED ORDINARY,AMP,17690764,2531739839,.69875916
AMPLIA THERAPEUTICS ORDINARY,ATX,260712,513071629,.05081396
AMPLITUDE ENERGY ORDINARY,AEL,25953098,2651408024,.9788421
AMPOL LIMITED ORDINARY,ALD,7182502,238302099,3.0140322
ANDEAN SILVER ORDINARY,ASL,847384,188198918,.45025976
ANSELL LIMITED ORDINARY,ANN,2584519,145944884,1.77088702
ANSON RESOURCES LTD ORDINARY,ASN,1626842,1442323345,.11279315
ANZ GROUP HOLDINGS ORDINARY,ANZ,16965293,2983520180,.56863343
APA GROUP UNITS STAPLED,APA,40219418,1304487508,3.08315854
APPEN LIMITED ORDINARY,APX,9689039,264902700,3.65758409
ARAFURA RARE EARTHS ORDINARY,ARU,37622674,2833977994,1.32755703
ARB CORPORATION. ORDINARY,ARB,4032798,83163152,4.84926064
ARCHER MATERIALS ORDINARY,AXE,3510,254847013,.0013773
ARENA REIT. FPO/UNITS STAPLED,ARF,1051193,401794512,.26162453
ARGENT MINERALS ORDINARY,ARD,1330000,1446140480,.09196894
ARGO INVESTMENTS ORDINARY,ARG,33797,760996574,.00444115
ARGOSY MINERALS LTD ORDINARY,AGY,5670891,1535920934,.36921764
ARISTOCRAT LEISURE ORDINARY,ALL,2430001,620950310,.39133582
ARN MEDIA LIMITED ORDINARY,A1N,2728669,313050373,.87163896
AROA BIOSURGERY ORDINARY,ARX,355545,345033235,.10304659
AROVELLA THERAPEUTIC ORDINARY,ALA,64861,1196024484,.00542305
ARROW MINERALS ORDINARY,AMD,127793,877766591,.01455888
ARTICORE GROUP LTD ORDINARY,ATG,55030,293868877,.01872604
ARTRYALIMITED ORDINARY,AYA,685,117639117,.00058229
ASTRAL RESOURCES NL ORDINARY,AAR,106304,1427814898,.00744522
ASX LIMITED ORDINARY,ASX,2913502,194299425,1.4994908
ATLAS ARTERIA FPOSTUSPROHEXCLQIBQP,ALX,14127952,1450833707,.97378162
AU CLINICAL LABS ORDINARY,ACL,5541031,196391386,2.82142263
AUB GROUP LTD ORDINARY,AUB,560429,116587434,.48069417
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,9524838,1688109075,.56423119
AUDINATEGROUPLTD ORDINARY,AD8,4415437,84232169,5.24198421
AURA ENERGY ORDINARY,AEE,4011411,896733047,.44733614
AURELIA METALS LTD ORDINARY,AMI,371585,1692572640,.02195386
AURIC MINING ORDINARY,AWJ,3239,185981102,.00174157
AURIZON HOLDINGS LTD ORDINARY,AZJ,21710661,1750443988,1.24029453
AUSGOLD LIMITED ORDINARY,AUC,1990520,423988137,.4694754
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,17140,394000000,.00435025
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,1200,410000000,.00029268
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,288840,415000000,.0696
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,124040,432000000,.02871296
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,166420,317000000,.05249842
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,63420,379000000,.01673351
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,112700,410000000,.0274878
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,99580,289500000,.03439724
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,148870,433000000,.03438106
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,596590,421000000,.14170784
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,83980,264000000,.03181061
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,107180,108000000,.09924074
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,45440,280000000,.01622857
AUSGOV TREASURY BOND TB 4.75% 06-54 6M,GSBK54,16000,101000000,.01584158
AUSSIE BROADBAND ORDINARY,ABB,23576,292576043,.00805808
AUSSTRATMATERIALS ORDINARY,ASM,1188932,223543199,.53185783
AUST FINANCE GRP ORDINARY,AFG,807819,271760063,.29725449
AUST VANADIUM LTD ORDINARY,AVL,1789311,8634658076,.02072243
AUSTAL LIMITED ORDINARY,ASB,4024994,421180044,.95564689
AUSTRALIAN AGRICULT. ORDINARY,AAC,1369104,602766747,.22713662
AUSTRALIAN COMM.LOAN 2.50% LN 21-05-30,XCLWAY,435556,410000000,.10623317
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-29,XCLWAX,151170,421000000,.03590736
AUSTRALIAN COMM.LOAN 3.00% LN 21-MAR-47,XCLWAS,44550,142000000,.03137324
AUSTRALIAN COMM.LOAN 4.75% LN 21-JUN-54,XCLWBO,20451,101000000,.02024851
AUSTRALIAN ETHICAL ORDINARY,AEF,617637,113419775,.54455848
AUTOSPORTS GRP LTD. ORDINARY,ASG,2000,202436781,.00098796
AVITA MEDICAL CDI 5:1,AVH,15237,73650325,.0206883
BABY BUNTING GRP LTD ORDINARY,BBN,401312,134919963,.29744449
BANK OF QUEENSLAND. ORDINARY,BOQ,18969136,661469455,2.86772667
BANNERMAN ENERGY LTD ORDINARY,BMN,9103232,205403260,4.43188292
