Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DS MEMORY LIMITED ORDINARY,4DS,3087606,2060898718,.14981842
29METALSLIMITED ORDINARY,29M,2536155,1371336435,.18494039
88 ENERGY LTD ORDINARY,88E,263206,1157350417,.02274212
ABACUS GROUP FPO/UNITS STAPLED,ABG,3247141,893657633,.36335403
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,5272292,1314102962,.40120844
ACCENT GROUP LTD ORDINARY,AX1,16841998,601185674,2.80146363
ACROW LIMITED ORDINARY,ACF,145348,308001571,.04719067
ADAIRS LIMITED ORDINARY,ADH,2074962,177337058,1.17006678
ADORE BEAUTY ORDINARY,ABY,693497,93957928,.73809312
ADVANCED HEALTH ORDINARY,AHI,1000,280582265,.0003564
AERIS RESOURCES LTD ORDINARY,AIS,15135151,971422170,1.55804052
AFRICAN GOLD LTD. ORDINARY,A1G,102676,531377972,.01932259
AGL ENERGY LIMITED. ORDINARY,AGL,24359609,672747233,3.62091552
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,289801,208814047,.13878425
AIC MINES LTD ORDINARY,A1M,210713,797619821,.02641772
AINSWORTH GAME TECH. ORDINARY,AGI,5875,336793929,.00174439
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,292419,3265852441,.00895383
AIRTASKER LIMITED ORDINARY,ART,760,454947367,.00016705
ALCIDION GROUP LTD ORDINARY,ALC,359540,1342952696,.02677235
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,313392,57076637,.54907229
ALKANE RESOURCES LTD ORDINARY,ALK,4784103,1365794967,.35027974
ALLIANCE AVIATION ORDINARY,AQZ,69577,161027077,.04320826
ALLIGATOR ENERGY ORDINARY,AGE,52822277,4437034145,1.19048615
ALPHA HPA LTD ORDINARY,A4N,33837279,1137271758,2.97530285
ALS LTD ORDINARY,ALQ,8113652,507199638,1.59969594
ALTECH BATT LTD ORDINARY,ATC,4526,2535092919,.00017853
ALTERITY THERAP LTD ORDINARY,ATH,16882041,10875416329,.15523122
AMA GROUP LIMITED ORDINARY,AMA,350413,4785720517,.00732205
AMAERO LTD ORDINARY,3DA,279794,931614327,.03003324
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,5800693,689054345,.84183389
AMERICAN RARE EARTHS ORDINARY,ARR,71780,562548299,.01275979
AMERICANWESTMETALS ORDINARY,AW1,6454,842625618,.00076594
AML3D ORDINARY,AL3,329593,548534586,.06008609
AMOTIV ORDINARY,AOV,2583611,133849962,1.93022916
AMP LIMITED ORDINARY,AMP,27272942,2531739839,1.0772411
AMPLITUDE ENERGY ORDINARY,AEL,34530357,3197560715,1.07989684
AMPOL LIMITED ORDINARY,ALD,6479011,238302099,2.71882246
ANDEAN SILVER ORDINARY,ASL,945408,190048918,.49745508
ANDROMEDA METALS LTD ORDINARY,ADN,104171,3816676408,.00272936
ANSELL LIMITED ORDINARY,ANN,2978118,145944884,2.04057718
ANZ GROUP HOLDINGS ORDINARY,ANZ,18864999,2983520180,.63230673
APA GROUP UNITS STAPLED,APA,31156663,1315181016,2.36900188
APPEN LIMITED ORDINARY,APX,7185149,265610639,2.70514352
ARAFURA RARE EARTHS ORDINARY,ARU,30865031,2885381323,1.06970371
ARB CORPORATION. ORDINARY,ARB,4964971,83326085,5.95848347
ARCHER MATERIALS ORDINARY,AXE,851,254847013,.00033393
ARENA REIT. FPO/UNITS STAPLED,ARF,696247,402127591,.17314082
ARGENT MINERALS ORDINARY,ARD,75540,1677092861,.00450422
ARGO INVESTMENTS ORDINARY,ARG,15261,760996574,.0020054
ARGOSY MINERALS LTD ORDINARY,AGY,3859068,1535920934,.25125434
ARISTOCRAT LEISURE ORDINARY,ALL,2174856,616871882,.35256203
ARN MEDIA LIMITED ORDINARY,A1N,2704131,313050373,.8638006
AROA BIOSURGERY ORDINARY,ARX,512793,345033235,.14862133
AROVELLA THERAPEUTIC ORDINARY,ALA,219763,1197024484,.01835911
ARROW MINERALS ORDINARY,AMD,127793,877766591,.01455888
ARTICORE GROUP LTD ORDINARY,ATG,55030,293868877,.01872604
ASPEN GROUP FPO/UNITS STAPLED,APZ,1881442,227665433,.82640653
ASTRAL RESOURCES NL ORDINARY,AAR,629446,1437337196,.04379251
ASX LIMITED ORDINARY,ASX,3729552,194299425,1.9194869
ATLAS ARTERIA FPOSTUSPROHEXCLQIBQP,ALX,18161178,1450833707,1.2517753
AU CLINICAL LABS ORDINARY,ACL,6955935,195791386,3.5527278
AUB GROUP LTD ORDINARY,AUB,1136519,116587434,.97482118
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,10730437,1694973503,.63307403
AUDINATEGROUPLTD ORDINARY,AD8,3682822,84232169,4.37222743
AUMEGAMETALS ORDINARY,AAM,6926,606250697,.00114243
AURA ENERGY ORDINARY,AEE,6438372,896733047,.7179809
AURELIA METALS LTD ORDINARY,AMI,164972,1692572640,.00974682
AURIC MINING ORDINARY,AWJ,3239,186181102,.0017397
AURIZON HOLDINGS LTD ORDINARY,AZJ,31306021,1750443988,1.78846174
AUSGOLD LIMITED ORDINARY,AUC,1958102,433476833,.4517201
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,17140,394000000,.00435025
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,19140,445000000,.00430112
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,72580,420000000,.01728095
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,311340,425000000,.07325647
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,200000,432000000,.0462963
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,20870,317000000,.0065836
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,90650,379000000,.02391821
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,114210,410000000,.0278561
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,148870,433000000,.03438106
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,573430,430000000,.13335581
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,99990,142000000,.07041549
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,1124620,274000000,.41044526
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,84980,108000000,.07868519
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,45440,292000000,.01556164
AUSGOV TREASURY BOND TB 4.25% 12-35 6M,GSBW35,8460,199000000,.00425126
AUSGOV TREASURY BOND TB 4.75% 06-54 6M,GSBK54,22510,104000000,.02164423
AUSSIE BROADBAND ORDINARY,ABB,79537,292576043,.02718507
AUSSTRATMATERIALS ORDINARY,ASM,580700,225741865,.25724072
AUST FINANCE GRP ORDINARY,AFG,1206796,271760063,.44406672
AUST VANADIUM LTD ORDINARY,AVL,1789311,8634658076,.02072243
AUSTAL LIMITED ORDINARY,ASB,2577365,422050221,.61067733
AUSTIN ENGINEERING ORDINARY,ANG,19203,621463525,.00308996
AUSTRALIAN AGRICULT. ORDINARY,AAC,1368204,602766747,.22698731
AUSTRALIAN COMM.LOAN 2.50% LN 21-05-30,XCLWAY,196451,410000000,.04791488
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-29,XCLWAX,257140,430000000,.0598
AUSTRALIAN ETHICAL ORDINARY,AEF,617474,113419775,.54441476
AUSTRALIAN UNITY LTD MCI CN 5.00% PER 6M,AYUPA,8,5070950,.00015776
AUTOSPORTS GRP LTD. ORDINARY,ASG,13400,202683304,.0066113
AVITA MEDICAL CDI 5:1,AVH,101067,85603405,.11806423
BABY BUNTING GRP LTD ORDINARY,BBN,409784,134919963,.30372377
BANK OF QUEENSLAND. ORDINARY,BOQ,16781289,661469455,2.53697111
BANNERMAN ENERGY LTD ORDINARY,BMN,7526176,205434569,3.66353922
BAPCOR LIMITED ORDINARY,BAP,11382646,339412500,3.35363194
BCI MINERALS LTD ORDINARY,BCI,644364,2887513061,.02231554
BEACH ENERGY LIMITED ORDINARY,BPT,86208506,2281333656,3.77886443
BEACON LIGHTING GRP ORDINARY,BLX,1311345,229342146,.57178544
BEETALOOENERGYAUSLTD ORDINARY,BTL,26083,1241325222,.00210122
BEGA CHEESE LTD ORDINARY,BGA,1232300,305377396,.40353347
BELARAROXLIMITED ORDINARY,BRX,5493,200998977,.00273285
BELL FINANCIAL GROUP ORDINARY,BFG,61469,320743948,.01916451
BELLEVUE GOLD LTD ORDINARY,BGL,34325857,1480748913,2.31814163
BENDIGO AND ADELAIDE ORDINARY,BEN,11754446,567983623,2.06950439
BENZMINING CDI 1:1,BNZ,91502,202741264,.0451324
BETA ARMR ETF ETF UNITS,ARMR,4392,7804178,.05627755
BETAAUSQLTYETF ETF UNITS,AQLT,19133,21556547,.08875726
BETAURANIUMETF ETF UNITS,URNM,6000,20831023,.02880319
BETMAKERS TECH GROUP ORDINARY,BET,3040633,1107374275,.27458043
BETR ENTERTAINMENT ORDINARY,BBT,145092,1167683502,.01242563
BHP GROUP LIMITED ORDINARY,BHP,47614341,5078913175,.93749075
BIOME AUSTRALIA LTD ORDINARY,BIO,336638,220609231,.1525947
BISALLOY STEEL ORDINARY,BIS,1728,48041013,.00359693
BLACK CAT SYNDICATE ORDINARY,BC8,17870977,710741450,2.51441322
BLOCK INC CDI 1:1 NYSE,XYZ,578094,40845954,1.41530297
BLUESCOPE STEEL LTD ORDINARY,BSL,14232412,438609849,3.24489111
BOSS ENERGY LTD ORDINARY,BOE,78637621,414921511,18.95240881
BOTANIX PHARMA LTD ORDINARY,BOT,71876097,1970659977,3.64731094
BOWEN COAL LIMITED ORDINARY,BCB,28160,107757556,.02613274
BRAINCHIP LTD ORDINARY,BRN,87105684,2035741735,4.27881801
BRAMBLES LIMITED ORDINARY,BXB,8313620,1362705103,.61008211
BRAVURA SOLUTION LTD ORDINARY,BVS,10398972,448299975,2.3196459
BRAZILIAN RARE EARTH ORDINARY,BRE,109099,112716981,.09679021
BREVILLE GROUP LTD ORDINARY,BRG,8922574,144834480,6.16053166
BRIGHTSTAR RESOURCES ORDINARY,BTR,1841373,579309411,.31785657
BURGUNDY D MINES LTD ORDINARY,BDM,8174,1421332274,.00057509
BWP GROUP FPO/UNITS STAPLED,BWP,7105097,724378588,.98085409
CADOUX LIMITED ORDINARY,CCM,54732,370917589,.01475584
CALIX LIMITED ORDINARY,CXL,1689960,214675336,.78721666
CAMPLIFYHOLDINGS ORDINARY,CHL,7316,71500349,.01023212
CANYON RESOURCES LTD ORDINARY,CAY,352955,1921699872,.01836681
CAPRICORN METALS ORDINARY,CMM,1948117,431616488,.4513537
CAPSTONECORP CDI1:1FOREXEMPT TSX,CSC,4932890,203016831,2.42979362
CAR GROUP LIMITED ORDINARY,CAR,6677292,378146442,1.76579527
CARNARVON ENERGY LTD ORDINARY,CVN,2391552,1789086882,.13367445
CASH CONVERTERS ORDINARY,CCV,25992,627545015,.00414185
CATALYST METALS ORDINARY,CYL,7768113,256359839,3.03015988
CATAPULT SPORTS LTD ORDINARY,CAT,4521691,283692353,1.5938713
CEDAR WOODS PROP. ORDINARY,CWP,50635,82951708,.06104154
CENTURIA CAPITAL FPO/UNITS STAPLED,CNI,2550318,830091925,.3072332
CENTURIA I REIT ORDINARY UNITS,CIP,19716435,630710585,3.12606693
CENTURIA OFFICE REIT ORDINARY UNITS,COF,15068754,597336931,2.52265568
CETTIRE ORDINARY,CTT,9893359,381238220,2.59505959
CHALICE MINING LTD ORDINARY,CHN,10496836,389105591,2.69768316
CHALLENGER LIMITED ORDINARY,CGF,3921442,691661481,.56695972
CHAMPION IRON LTD ORDINARY,CIA,33036513,533251001,6.19530258
CHARTER HALL GROUP STAPLED US PROHIBIT.,CHC,3903228,472997199,.82521165
CHARTER HALL RETAIL ORDINARY UNITS,CQR,2765691,581229609,.4758345
CHARTER HALL SOC IN ORDINARY UNITS,CQE,806723,371108757,.21738183
CHORUS LIMITED ORD FOR.EXEMPT NZX,CNU,9183519,433887294,2.11656786
CHRYSOSCORPLTD ORDINARY,C79,399150,116446297,.34277604
CHTR H LWR UNITS STAPLED,CLW,4584013,710170889,.64548027
CITY CHIC COLLECTIVE ORDINARY,CCX,750321,385157793,.19480873
CLARITY PHARMA ORDINARY,CU6,21103396,371934449,5.67395574
CLEAN TEQ WATER ORDINARY,CNQ,620133,72242303,.85840702
CLEANAWAY WASTE LTD ORDINARY,CWY,32897780,2238695602,1.46950662
CLEARVUE TECHNOLOGIE ORDINARY,CPV,55992,278625167,.02009582
CLINUVEL PHARMACEUT. ORDINARY,CUV,4539521,50200740,9.04273722
CLOVER CORPORATION ORDINARY,CLV,52550,166999341,.03146719
COAST ENTERTAINMENT ORDINARY,CEH,1386080,388561874,.35672054
COBALT BLUE LTD ORDINARY,COB,99440,494528409,.02010805
COBRAM ESTATE OLIVES ORDINARY,CBO,4640399,476157941,.97455038
COCHLEAR LIMITED ORDINARY,COH,1740510,65398385,2.661396
CODAN LIMITED ORDINARY,CDA,250911,181864253,.13796609
COLES GROUP ORDINARY,COL,3486001,1342138540,.25973481
COLLINS FOODS LTD ORDINARY,CKF,2291231,118019237,1.94140469
COMET RIDGE LIMITED ORDINARY,COI,44895,1196438720,.00375239
COMMONWEALTH BANK. ORDINARY,CBA,10605377,1673462358,.6337386
COMPUTERSHARE LTD ORDINARY,CPU,2064633,578387070,.35696389
CONRADASIAENERGYLTD CDI 1:1,CRD,99355,193113866,.05144892
CONSOLIDATED OPS GP ORDINARY,COG,196390,201858052,.09729114
CONTACT ENERGY LTD ORD FOR. EXEMPT NZX,CEN,438448,460700691,.09516982
CORE LITHIUM ORDINARY,CXO,36606604,2462390658,1.48662861
CORONADO GLOBAL RES CDI 10:1,CRN,6908182,1676453730,.41207114
CORP TRAVEL LIMITED ORDINARY,CTD,14361445,146325746,9.81470821
COVENTRY GROUP ORDINARY,CYG,24606,119291306,.02062682
CREDIT CORP GROUP ORDINARY,CCP,1097504,68066856,1.61239121
CROMWELL PROP FPO/UNITS STAPLED,CMW,15524117,2618866699,.59277996
CSL LIMITED ORDINARY,CSL,1885496,485151394,.38864075
CURVEBEAM AI LIMITED ORDINARY,CVB,128572,457857754,.02808121
CYCLOPHARM LIMITED ORDINARY,CYC,204126,111136850,.18367085
CYPRIUM METALS LTD ORDINARY,CYM,175000,2794628176,.00626201
DALRYMPLE BAY FPO/NOTES STAPLED,DBI,4286325,495761667,.86459387
DATA#3 LIMITED ORDINARY,DTL,3524955,155077841,2.273023
DATELINE RESOURCES ORDINARY,DTR,1508348,3379530319,.04463188
DECIDR AI INDUSTRIES ORDINARY,DAI,69868,232632034,.0300337
DEEP YELLOW LIMITED ORDINARY,DYL,69162523,973124039,7.10726693
DETERRA ORDINARY,DRR,11573179,529131590,2.18720243
DEVELOP GLOBAL LTD ORDINARY,DVP,4616234,329444357,1.40121811
DEVEX RESOURCES LTD ORDINARY,DEV,503663,441690671,.11403071
DEXUS INDUSTRIA REIT FPO/UNITS STAPLED,DXI,2142675,317269911,.67534769
DEXUS UNITS STAPLED,DXS,16647528,1075565246,1.54779341
DFA AUST CORE EQUITY ETF UNITS,DACE,17718,342398553,.00517467
DGL GROUP LIMITED ORDINARY,DGL,214903,285225261,.07534501
DICKER DATA LIMITED ORDINARY,DDR,929536,180754474,.51425338
DIGICO INFRASTR REIT FPO/UNITS STAPLED,DGT,44083893,551095049,7.99932663
DIMERIX LTD ORDINARY,DXB,1006936,600184606,.16777105
DOCTOR CARE ANYWHERE CDI 1:1,DOC,18393,366642246,.00501661
DOMINO PIZZA ENTERPR ORDINARY,DMP,12395442,94602138,13.1027081
DOTZ NANO LTD ORDINARY,DTZ,121698,627489286,.01939443
DOWNER EDI LIMITED ORDINARY,DOW,2730304,671573679,.40655316
DPMMETALSINC CDI1:1FOREXEMPT TSX,DPM,503156,39122455,1.28610538
DREDNOUGHT RESOURCES ORDINARY,DRE,120558,5079500000,.00237342
DRONESHIELD LIMITED ORDINARY,DRO,45845960,874718854,5.24122234
DUBBER CORP LTD ORDINARY,DUB,1213637,2625029971,.04623326
DUG TECH ORDINARY,DUG,774822,135157274,.57327436
DXN LIMITED ORDINARY,DXN,1,298703639,.00000033
DYNO NOBEL LTD ORDINARY,DNL,7717637,1795372022,.42986283
EAGERS AUTOMOTIVE ORDINARY,APE,9929227,258074137,3.84743203
EASTERN RESOURCES ORDINARY,EFE,1,126089947,.00000079
EBOS GROUP LTD ORDINARY,EBO,711129,205007188,.34688003
ECHOIQ LTD ORDINARY,EIQ,578040,647787710,.08923294
ECOGRAF LIMITED ORDINARY,EGR,278107,456626214,.06090474
ELANOR COMM PROP UNITS STAPLED,ECF,697664,407002325,.17141524
ELDERS LIMITED ORDINARY,ELD,9525116,191211193,4.98146361
ELECTRO OPTIC SYS. ORDINARY,EOS,729889,192952099,.37827471
ELEVATE URANIUM LTD ORDINARY,EL8,4854518,385615812,1.25890014
ELEVRA LITHIUM LTD ORDINARY,ELV,1886827,168458841,1.12005223
ELIXIR ENERGY LTD ORDINARY,EXR,13412,1399622137,.00095826
ELSIGHT LTD ORDINARY,ELS,215337,218463912,.09856868
EMECO HOLDINGS ORDINARY,EHL,519333,518374757,.10018486
EMERALD RES NL ORDINARY,EMR,12359455,659940251,1.87281424
EML PAYMENTS LTD ORDINARY,EML,2826323,387470038,.72943008
ENDEAVOUR ORDINARY,EDV,62929242,1790980017,3.51367639
ENERGY ONE LIMITED ORDINARY,EOL,114,31436973,.00036263
ENLITIC INC. CDI 1:1 USPROHIBITED,ENL,722892,825616211,.08755787
EQUITY HL ORDINARY,EQT,94219,26790402,.35168938
EUREKA GROUP LTD ORDINARY,EGH,5344,426578945,.00125276
EUROPEAN LITHIUM LTD ORDINARY,EUR,1429996,1448950148,.09869187
EVOLUTION MINING LTD ORDINARY,EVN,35126892,2013836320,1.74427741
EVT LIMITED ORDINARY,EVT,818149,162522422,.50340685
FALCONMETALSLTD ORDINARY,FAL,799569,212645027,.37601114
