Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,375307,208955763,.17961074
4DS MEMORY LIMITED ORDINARY,4DS,1795763,1450280442,.12382178
5EADVANCED CDI 10:1,5EA,628393,308809730,.20348873
29METALSLIMITED ORDINARY,29M,12674058,481319391,2.63319082
88 ENERGY LTD ORDINARY,88E,29730592,15885207406,.18715898
92ENERGY ORDINARY,92E,3144286,70724849,4.44580094
A-CAP ENERGY LTD ORDINARY,ACB,1844287,1232435086,.14964577
A2B AUSTRALIA LTD ORDINARY,A2B,985933,121230683,.81327019
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,1505701,892429122,.16871939
ACCENT GROUP LTD ORDINARY,AX1,1343712,541866715,.24797832
ACTINOGEN MEDICAL ORDINARY,ACW,284452,1795643817,.01584123
ADAIRS LIMITED ORDINARY,ADH,7868064,171316433,4.59270828
ADBRI LIMITED ORDINARY,ABC,8012577,652627555,1.22774114
ADORE BEAUTY ORDINARY,ABY,2777639,94124497,2.95102666
ADRIATIC METALS CDI 1:1,ADT,759642,208526195,.36429092
ADV HUMAN IMAG LTD ORDINARY,AHI,44612,166749382,.02675392
AERIS RESOURCES LTD ORDINARY,AIS,23524809,3207168420,.73350713
AGL ENERGY LIMITED. ORDINARY,AGL,17048978,672747233,2.53423235
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,10689,208016593,.00513853
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,183105,3368464315,.00543586
AIRTASKER LIMITED ORDINARY,ART,1821443,440124392,.41384732
ALCIDION GROUP LTD ORDINARY,ALC,4441310,1268069053,.35024197
ALKANE RESOURCES LTD ORDINARY,ALK,2372432,595583420,.39833748
ALLIANCE AVIATION ORDINARY,AQZ,200572,160734697,.12478451
ALLIGATOR ENERGY ORDINARY,AGE,36735886,3237597281,1.13466509
ALLKEM LIMITED ORDINARY,AKE,5108066,637658086,.80106661
ALPHA HPA LTD ORDINARY,A4N,2392966,795486624,.30081788
ALS LTD ORDINARY,ALQ,1260283,483711344,.26054444
ALTIUM LIMITED ORDINARY,ALU,910382,131469072,.69246857
ALUMINA LIMITED ORDINARY,AWC,78626046,2901681417,2.7096719
AMA GROUP LIMITED ORDINARY,AMA,82465082,1022435377,8.06555445
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,11950080,781416014,1.52928527
AMERICAN RARE EARTHS ORDINARY,ARR,43633,395704936,.01102665
AMP LIMITED ORDINARY,AMP,36363576,3266105853,1.11336183
AMPOL LIMITED ORDINARY,ALD,857788,238302099,.35995822
ANDROMEDA METALS LTD ORDINARY,ADN,61995531,3107735099,1.99487823
ANSARADA GROUP LTD ORDINARY,AND,1,89335568,.00000112
ANSELL LIMITED ORDINARY,ANN,7047031,127692821,5.51873703
ANTEOTECH LTD ORDINARY,ADO,2426168,1987524802,.12206982
ANTERIS TECHNOLOGIES ORDINARY,AVR,1783,13807057,.01291369
ANTIPA MINERALS LTD ORDINARY,AZY,1694257,3139708262,.05396224
ANZ BANKING GRP LTD ORDINARY,ANZ,14836943,2794104174,.53100894
APA GROUP UNITS STAPLED,APA,17680267,1179893848,1.49846251
APM HUMAN SERVICES ORDINARY,APM,8932441,917181946,.97390066
APPEN LIMITED ORDINARY,APX,12062762,123383996,9.77660182
ARB CORPORATION. ORDINARY,ARB,643716,81855789,.78640254
ARCHER MATERIALS ORDINARY,AXE,860557,248467207,.34634631
ARCHTIS LIMITED ORDINARY,AR9,169430,263803207,.06422591
ARDENTLEISUREGRPLTD ORDINARY,ALG,5111396,479706016,1.06552677
ARENA REIT. FPO/UNITS STAPLED,ARF,6114268,346677884,1.76367409
ARGO INVESTMENTS ORDINARY,ARG,18808,750132378,.00250729
ARGOSY MINERALS LTD ORDINARY,AGY,62370,1354969632,.00460306
ARISTOCRAT LEISURE ORDINARY,ALL,1609481,669623294,.24035618
ARIZONA LITHIUM LTD ORDINARY,AZL,3058679,2232719212,.13699345
AROA BIOSURGERY ORDINARY,ARX,465459,342724208,.13581153
ARUMA RESOURCES LTD ORDINARY,AAJ,56353,156961503,.03590243
ASTON MINERALS LTD ORDINARY,ASO,986864,1094565418,.09016035
ASX LIMITED ORDINARY,ASX,1569986,193595162,.81096345
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,23888336,959018226,2.49091575
ATOMOS ORDINARY,AMS,1804102,222351585,.81137357
AU CLINICAL LABS ORDINARY,ACL,1552969,201834015,.76942878
AUB GROUP LTD ORDINARY,AUB,557609,92409126,.60341335
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,6543297,1472551137,.44435109
AUDINATEGROUPLTD ORDINARY,AD8,1020859,77170653,1.32285909
AUDIO PIXELS LTD ORDINARY,AKP,1563,28698663,.00544625
AURA ENERGY ORDINARY,AEE,1089639,483825028,.22521344
AURELIA METALS LTD ORDINARY,AMI,13574744,1237056457,1.09734232
AURIZON HOLDINGS LTD ORDINARY,AZJ,25333065,1840703982,1.37627045
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,1011000,406000000,.24901478
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,337630,368000000,.09174728
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,454950,338000000,.13460059
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,597180,410000000,.14565366
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,74500,387000000,.01925065
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,172570,342000000,.05045906
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,1115270,381000000,.29272178
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,1780340,172000000,1.0350814
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,85320,297000000,.02872727
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,147610,371000000,.03978706
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,182200,359000000,.05075209
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,1355450,135000000,1.00403704
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,237800,95500000,.24900524
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,517600,326000000,.15877301
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,300320,334000000,.08991617
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,1252200,133000000,.94150376
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,760370,150000000,.50691333
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,628040,103000000,.60974757
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,1666530,120000000,1.388775
AUSSIE BROADBAND ORDINARY,ABB,1862642,237623165,.78386381
AUSSTRATMATERIALS ORDINARY,ASM,7399100,141956062,5.21224659
AUST FINANCE GRP ORDINARY,AFG,2113633,269128877,.78536091
AUST POTASH LTD ORDINARY,APC,344431,808382808,.04260741
AUST VANADIUM LTD ORDINARY,AVL,1817465,3928707108,.04626115
AUST VINTAGE LTD ORDINARY,AVG,1076795,252638486,.4262197
AUSTAL LIMITED ORDINARY,ASB,6227248,361858154,1.72090857
AUSTIN ENGINEERING ORDINARY,ANG,719046,581727804,.12360523
AUSTRALIAN AGRICULT. ORDINARY,AAC,1434346,602766747,.23796037
AUSTRALIAN ETHICAL ORDINARY,AEF,398819,112387138,.35486178
AUSTRALIAN FOUNDAT. ORDINARY,AFI,32928,1229906306,.00267728
AUSTRARE ORDINARY,AR3,627565,76727341,.81791574
AUTECO MINERALS ORDINARY,AUT,4578493,2067302168,.22147188
AUTOSPORTS GRP LTD. ORDINARY,ASG,9085,201000000,.0045199
AVA RISK GROUP LTD ORDINARY,AVA,518558,242963185,.21343069
AVADA GROUP LIMITED ORDINARY,AVD,34593,73268358,.04721411
AVITA MEDICAL CDI 5:1,AVH,1117527,73363280,1.5232784
AVJENNINGS LIMITED ORDINARY,AVJ,39907,406230728,.00982373
AVZ MINERALS LTD ORDINARY,AVZ,150247424,3528729748,4.25783312
AZURE MINERALS ORDINARY,AZS,1472223,310735721,.47378621
BABY BUNTING GRP LTD ORDINARY,BBN,1089884,132458126,.822814
BANK OF QUEENSLAND. ORDINARY,BOQ,32358469,647357479,4.99854718
BANNERMAN ENERGY LTD ORDINARY,BMN,6697179,1487682104,.45017541
BAPCOR LIMITED ORDINARY,BAP,6485137,339412500,1.9106948
