Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,300953,427076116,.07046823
4DS MEMORY LIMITED ORDINARY,4DS,1960000,2002323558,.09788628
5EADVANCED CDI 10:1,5EA,232,14648670,.00158376
5G NETWORKS LIMITED. ORDINARY,5GN,12232,305295838,.00400661
29METALSLIMITED ORDINARY,29M,8061484,1370892409,.58804644
88 ENERGY LTD ORDINARY,88E,6580151,28933811952,.02274208
ABACUS GROUP FPO/UNITS STAPLED,ABG,2898392,893657633,.32432913
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,1386748,1314102962,.10552811
ACCENT GROUP LTD ORDINARY,AX1,5377967,565998979,.95017256
ACROW LIMITED ORDINARY,ACF,63338,307157659,.02062068
ADAIRS LIMITED ORDINARY,ADH,1461682,175878299,.83107581
ADISYN LTD ORDINARY,AI1,166161,722325596,.02300362
ADORE BEAUTY ORDINARY,ABY,329753,93957928,.35095814
ADRIATIC METALS CDI 1:1,ADT,22856651,294160008,7.77014223
ADVANCED HEALTH ORDINARY,AHI,20052,280582265,.00714657
AERIS RESOURCES LTD ORDINARY,AIS,13713596,968295499,1.41626146
AGL ENERGY LIMITED. ORDINARY,AGL,16811359,672747233,2.49891165
AIC MINES LTD ORDINARY,A1M,5921,575682640,.00102852
AINSWORTH GAME TECH. ORDINARY,AGI,157248,336793929,.04668968
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,358478,3368464315,.01064218
AIRTASKER LIMITED ORDINARY,ART,10995,453680061,.00242351
ALCIDION GROUP LTD ORDINARY,ALC,3760,1342952696,.00027998
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,271770,59853807,.45405633
ALKANE RESOURCES LTD ORDINARY,ALK,2264838,605541892,.37401838
ALLIANCE AVIATION ORDINARY,AQZ,51862,160950999,.03222223
ALLIGATOR ENERGY ORDINARY,AGE,14980586,3873599345,.38673556
ALPHA HPA LTD ORDINARY,A4N,26358025,1136375693,2.31948159
ALS LTD ORDINARY,ALQ,5440566,484874204,1.12205722
ALTECH BATT LTD ORDINARY,ATC,5248716,2002713357,.26208024
AMA GROUP LIMITED ORDINARY,AMA,31969835,4782595517,.66846203
AMAERO INTERNATIONAL ORDINARY,3DA,856525,684373684,.12515458
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,10498519,659838649,1.59107367
AMERICANWESTMETALS ORDINARY,AW1,1174326,595742525,.19711972
AML3D ORDINARY,AL3,8782,537607269,.00163353
AMOTIV ORDINARY,AOV,4705515,139478681,3.37364461
AMP LIMITED ORDINARY,AMP,5012407,2531739839,.1979827
AMPLIA THERAPEUTICS ORDINARY,ATX,12808,387952669,.00330143
AMPLITUDE ENERGY ORDINARY,AEL,39954985,2651408024,1.5069346
AMPOL LIMITED ORDINARY,ALD,3261319,238302099,1.36856495
ANDEAN SILVER ORDINARY,ASL,1440347,158773755,.90716945
ANSELL LIMITED ORDINARY,ANN,1391695,145944884,.95357573
ANSON RESOURCES LTD ORDINARY,ASN,5977301,1386736539,.43103364
ANTERIS TECHNOLOGIES CDI 1:1,AVR,528,17403410,.00303389
ANTIPA MINERALS LTD DEFERRED SETTLEMENT,AZYDA,1,555546680,.00000018
ANZ GROUP HOLDINGS ORDINARY,ANZ,14934926,2972196923,.50248777
APA GROUP UNITS STAPLED,APA,62122806,1294951714,4.79730675
APPEN LIMITED ORDINARY,APX,2994697,261156657,1.14670521
ARAFURA RARE EARTHS ORDINARY,ARU,90244656,2464328691,3.66203812
ARB CORPORATION. ORDINARY,ARB,4054874,83001171,4.88532144
ARCADIUM LITHIUM PLC CDI1:1FOREXEMPT NYSE,LTM,3709456,213818862,1.73485911
ARCHER MATERIALS ORDINARY,AXE,393803,254847013,.15452526
ARENA REIT. FPO/UNITS STAPLED,ARF,1680536,398530451,.42168321
ARGOSY MINERALS LTD ORDINARY,AGY,6752276,1455920934,.4637804
ARISTOCRAT LEISURE ORDINARY,ALL,3113653,625487291,.49779637
ARIZONA LITHIUM LTD ORDINARY,AZL,661379,4561814528,.01449816
ARN MEDIA LIMITED ORDINARY,A1N,2900904,313050373,.92665726
AROA BIOSURGERY ORDINARY,ARX,517027,344900256,.14990624
AROVELLA THERAPEUTIC ORDINARY,ALA,1181804,1064153542,.11105578
ARTICORE GROUP LTD ORDINARY,ATG,634078,284876863,.22257968
ASTRAL RESOURCES NL ORDINARY,AAR,99410,1243155098,.00799659
ASX LIMITED ORDINARY,ASX,3264053,193887876,1.68347453
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,17615301,1450833707,1.21415024
ATOMOS ORDINARY,AMS,460521,1215018471,.03790239
AU CLINICAL LABS ORDINARY,ACL,3361804,200575839,1.67607625
AUB GROUP LTD ORDINARY,AUB,1710890,116587434,1.46747376
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,9621129,1681824789,.57206488
AUDINATEGROUPLTD ORDINARY,AD8,3749541,83357594,4.49813967
AURA ENERGY ORDINARY,AEE,5596519,890748141,.62829421
AURELIA METALS LTD ORDINARY,AMI,2466647,1691564582,.14582044
AURIC MINING ORDINARY,AWJ,5981,148953371,.00401535
AURIZON HOLDINGS LTD ORDINARY,AZJ,25481045,1773233732,1.43698174
AURUMRESOURCES ORDINARY,AUE,14868,221217490,.00672099
AUSGOLD LIMITED ORDINARY,AUC,230530,356614802,.06464398
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,17140,394000000,.00435025
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,99960,418000000,.02391388
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,1350,395000000,.00034177
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,100000,415000000,.02409639
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,99090,353000000,.02807082
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,79600,402000000,.019801
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,95680,360000000,.02657778
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,29660,254000000,.01167717
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,84000,108000000,.07777778
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,396790,232000000,.17103017
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,78500,170000000,.04617647
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,100000,242000000,.04132231
AUSSIE BROADBAND ORDINARY,ABB,3956143,295723290,1.3377854
AUSSTRATMATERIALS ORDINARY,ASM,1391176,181319636,.7672506
AUST FINANCE GRP ORDINARY,AFG,2440599,270769045,.9013582
AUST VANADIUM LTD ORDINARY,AVL,1739907,8634658076,.02015027
AUSTAL LIMITED ORDINARY,ASB,2676405,363285307,.73672261
AUSTIN ENGINEERING ORDINARY,ANG,6257,620145099,.00100896
AUSTRALIAN AGRICULT. ORDINARY,AAC,2251678,602766747,.3735571
