Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,291836,294491837,.09909816
4DS MEMORY LIMITED ORDINARY,4DS,614351,1479765442,.04151678
5EADVANCED CDI 10:1,5EA,1805973,288419770,.62616131
29METALSLIMITED ORDINARY,29M,22140802,481319391,4.60002286
88 ENERGY LTD ORDINARY,88E,20236843,18265762962,.11079112
92ENERGY ORDINARY,92E,5653766,81878696,6.90505135
A-CAP ENERGY LTD ORDINARY,ACB,587196,1232435086,.04764519
A2B AUSTRALIA LTD ORDINARY,A2B,985933,121230683,.81327019
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,2776185,892429122,.31108185
ACCENT GROUP LTD ORDINARY,AX1,3239732,541866715,.59788356
ACTINOGEN MEDICAL ORDINARY,ACW,539175,1795893817,.03002265
ADAIRS LIMITED ORDINARY,ADH,8084353,171316433,4.71895945
ADBRI LIMITED ORDINARY,ABC,12145048,652627555,1.86094625
ADORE BEAUTY ORDINARY,ABY,3673962,94124497,3.90330054
ADRIATIC METALS CDI 1:1,ADT,1467811,207769545,.70646109
ADV HUMAN IMAG LTD ORDINARY,AHI,44612,168249382,.0265154
AERIS RESOURCES LTD DEFERRED SETTLEMENT,AISDB,2,690945286,.00000029
AERIS RESOURCES LTD ORDINARY,AIS,7785023,690945595,1.12672011
AGL ENERGY LIMITED. ORDINARY,AGL,17837678,672747233,2.65146806
AIRTASKER LIMITED ORDINARY,ART,396326,448535468,.08836001
ALCIDION GROUP LTD ORDINARY,ALC,1847587,1268069053,.14570082
ALKANE RESOURCES LTD ORDINARY,ALK,687394,595583420,.11541523
ALLIANCE AVIATION ORDINARY,AQZ,134321,160734697,.0835669
ALLIGATOR ENERGY ORDINARY,AGE,63159120,3302713385,1.91234033
ALLKEM LIMITED ORDINARY,AKE,5268509,637658086,.8262279
ALPHA HPA LTD ORDINARY,A4N,3425854,812236624,.42178029
ALS LTD ORDINARY,ALQ,1376683,484167684,.28434013
ALTIUM LIMITED ORDINARY,ALU,954455,131641513,.72504104
ALUMINA LIMITED ORDINARY,AWC,120846256,2901681417,4.16469759
AMA GROUP LIMITED ORDINARY,AMA,66508017,1073070217,6.19791845
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,14694668,687855897,2.13630036
AMERICAN RARE EARTHS ORDINARY,ARR,223268,444380799,.05024249
AMP LIMITED ORDINARY,AMP,37451983,3266105853,1.14668614
AMPOL LIMITED ORDINARY,ALD,1008322,238302099,.42312762
ANDROMEDA METALS LTD ORDINARY,ADN,26784999,3110008432,.86125165
ANSARADA GROUP LTD ORDINARY,AND,1,89335568,.00000112
ANSELL LIMITED ORDINARY,ANN,3808894,127441469,2.98873987
ANTEOTECH LTD ORDINARY,ADO,1163920,1987946230,.05854887
ANTERIS TECHNOLOGIES ORDINARY,AVR,1783,13900216,.01282714
ANTIPA MINERALS LTD ORDINARY,AZY,2958796,3139708262,.09423793
ANTISENSE THERAPEUT. ORDINARY,ANP,18569,668793978,.00277649
ANZ BANKING GRP LTD ORDINARY,ANZ,9677749,2989923751,.32367879
APA GROUP UNITS STAPLED,APA,11929532,1179893848,1.01106824
APM HUMAN SERVICES ORDINARY,APM,13322062,917181946,1.45249937
APPEN LIMITED ORDINARY,APX,7706450,123446356,6.24275211
ARB CORPORATION. ORDINARY,ARB,1271735,81855789,1.55362866
ARCHER MATERIALS ORDINARY,AXE,779854,248467207,.31386597
ARCHTIS LIMITED ORDINARY,AR9,157817,263803207,.05982376
ARDENTLEISUREGRPLTD ORDINARY,ALG,3922410,479706016,.81766955
ARENA REIT. FPO/UNITS STAPLED,ARF,3656444,347292848,1.05284172
ARGOSY MINERALS LTD ORDINARY,AGY,461102,1365853748,.03375925
ARISTOCRAT LEISURE ORDINARY,ALL,2080705,662595304,.31402351
ARIZONA LITHIUM LTD ORDINARY,AZL,9502507,2409925561,.39430708
AROA BIOSURGERY ORDINARY,ARX,201557,342724208,.05881026
ASTON MINERALS LTD ORDINARY,ASO,1625904,1113530934,.14601337
ASX LIMITED ORDINARY,ASX,1741215,193595162,.89941039
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,16562564,959018226,1.72703329
ATOMOS ORDINARY,AMS,1892756,222351585,.85124466
AU CLINICAL LABS ORDINARY,ACL,939219,201834015,.46534228
AUB GROUP LTD ORDINARY,AUB,648297,92409126,.70155084
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,4581223,1472551137,.31110791
AUDINATEGROUPLTD ORDINARY,AD8,506766,77438355,.65441214
AURA ENERGY ORDINARY,AEE,1006190,485992720,.20703808
AURELIA METALS LTD ORDINARY,AMI,26685072,1237437216,2.15647886
AURIZON HOLDINGS LTD ORDINARY,AZJ,20402598,1840703982,1.10841277
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,25810,373000000,.00691957
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,72000,360000000,.02
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,5010,418000000,.00119856
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,14600,387000000,.00377261
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,176910,368000000,.04807337
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,18180,381000000,.00477165
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,5720,181000000,.00316022
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,179140,262000000,.06837405
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,95000,297000000,.03198653
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,18210,359000000,.00507242
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,6760,95500000,.00707853
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,31430,314000000,.01000955
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,81620,326000000,.02503681
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,6620,334000000,.00198204
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,548700,136000000,.40345588
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,7400,103000000,.00718447
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,6100,123000000,.00495935
AUSSIE BROADBAND ORDINARY,ABB,3779599,237665276,1.59030341
AUSSTRATMATERIALS ORDINARY,ASM,7133399,142956062,4.98992411
AUST FINANCE GRP ORDINARY,AFG,2524346,270258312,.93404935
AUST POTASH LTD ORDINARY,APC,59361,923269163,.00642944
AUST VANADIUM LTD ORDINARY,AVL,7662805,3963962598,.19331174
AUST VINTAGE LTD ORDINARY,AVG,1080314,252638486,.4276126
AUSTAL LIMITED ORDINARY,ASB,2065227,361858154,.57072833
AUSTIN ENGINEERING ORDINARY,ANG,597651,581727804,.10273722
AUSTRALIAN AGRICULT. ORDINARY,AAC,1691809,602766747,.28067391
AUSTRALIAN ETHICAL ORDINARY,AEF,181427,112387138,.16143039
AUSTRALIAN FOUNDAT. ORDINARY,AFI,36278,1235624858,.002936
AUSTRALIAN UNITED IN ORDINARY,AUI,4855,125274745,.00387548
AUSTRARE ORDINARY,AR3,524026,95201552,.55043851
AUSWIDE BANK LTD ORDINARY,ABA,25661,43613554,.05883721
AUTECO MINERALS ORDINARY,AUT,4361159,2067302168,.21095895
AUTOSPORTS GRP LTD. ORDINARY,ASG,16806,201000000,.00836119
AVA RISK GROUP LTD ORDINARY,AVA,96743,255338507,.03788814
AVITA MEDICAL CDI 5:1,AVH,575989,75756500,.76031628
AVJENNINGS LIMITED ORDINARY,AVJ,39907,406230728,.00982373
AVZ MINERALS LTD ORDINARY,AVZ,150223842,3528729748,4.25716484
AZURE MINERALS ORDINARY,AZS,2518356,310735721,.81044947
BABY BUNTING GRP LTD ORDINARY,BBN,764217,132458126,.57694988
BANK OF QUEENSLAND. ORDINARY,BOQ,39524227,647357479,6.1054716
BANNERMAN ENERGY LTD DEFERRED SETTLEMENT,BMNDA,1,148769871,.00000067
BANNERMAN ENERGY LTD ORDINARY,BMN,500652,149616208,.33462417
BAPCOR LIMITED ORDINARY,BAP,4689392,339412500,1.3816203
BASE RES LIMITED ORDINARY,BSE,7,1178011850,.00000059
BCI MINERALS LTD ORDINARY,BCI,29008,1208980858,.00239938
BEACH ENERGY LIMITED ORDINARY,BPT,26505002,2281333656,1.1618205
BEACON LIGHTING GRP ORDINARY,BLX,97670,223321406,.04373517
BEGA CHEESE LTD ORDINARY,BGA,10100926,303283430,3.33052353
BELL FINANCIAL GROUP ORDINARY,BFG,211948,320743948,.06608012
BELLEVUE GOLD LTD ORDINARY,BGL,71778971,1045377255,6.86632224
BENDIGO AND ADELAIDE ORDINARY,BEN,20768973,565026479,3.67575216
BEST & LESS ORDINARY,BST,61787,125366930,.04928493
BETA WA AUS BOND ETF UNITS,BNDS,2512,8906383,.02820449
BETMAKERS TECH GROUP ORDINARY,BET,127528462,904456199,14.10001525
BHP GROUP LIMITED ORDINARY,BHP,32735549,5065820556,.64620428
BIGTINCAN HLDGS LTD ORDINARY,BTH,2971876,552350154,.53804203
BILL IDENTITY LTD ORDINARY,BID,1,245258016,.00000041
BKI INVESTMENT LTD ORDINARY,BKI,44818,745649212,.0060106
BLACK CAT SYNDICATE ORDINARY,BC8,203916,213634175,.09545102
BLACKMORES LIMITED ORDINARY,BKL,553812,19430442,2.85022852
BLACKSTONE LTD ORDINARY,BSX,2214997,473225225,.46806402
BLOCK CDI 1:1 NYSE,SQ2,3743285,37614529,9.95169978
BLUEBET HOLDINGS LTD ORDINARY,BBT,164627,200201228,.08223076
BLUESCOPE STEEL LTD ORDINARY,BSL,2002232,470602388,.4254615
BOART LONGYEAR CDI 1:1,BLY,1,295920414,.00000034
BOOKTOPIA GROUP ORDINARY,BKG,1726,137359299,.00125656
BORAL LIMITED. ORDINARY,BLD,22949768,1103088419,2.08050122
BOSS ENERGY LTD ORDINARY,BOE,3263964,352578862,.92574013
BOTANIX PHARMA LTD ORDINARY,BOT,1790822,979233384,.18288
BOWEN COAL LIMITED ORDINARY,BCB,1100804,1547073512,.07115396
BRAINCHIP LTD ORDINARY,BRN,90111779,1719362144,5.24100053
BRAMBLES LIMITED ORDINARY,BXB,5134261,1386878256,.37020272
BRAVURA SOLUTION LTD ORDINARY,BVS,3242190,248354002,1.30547121
BREAKER RES NL ORDINARY,BRB,350550,325840929,.10758317
BREVILLE GROUP LTD ORDINARY,BRG,10720164,142459749,7.52504765
BRICKWORKS LIMITED ORDINARY,BKW,940310,151775663,.61953938
BUBS AUST LTD ORDINARY,BUB,7818378,733969019,1.06521908
BURU ENERGY ORDINARY,BRU,265023,596043085,.04446373
BWP TRUST ORDINARY UNITS,BWP,13406673,642383803,2.08701915
BWX LIMITED ORDINARY,BWX,8302360,199987502,4.15143942
CAENEUS MINERALS ORDINARY,CAD,788503,4720605074,.01670343
CALIDUS RESOURCES ORDINARY,CAI,107776,437781705,.02461866
CALIX LIMITED ORDINARY,CXL,2192473,161601800,1.35671323
CAMPLIFYHOLDINGS ORDINARY,CHL,85496,28045670,.30484563
CANNON RESOURCES ORDINARY,CNR,1630,76928644,.00211885
CAPITOL HEALTH ORDINARY,CAJ,141932,1044602792,.01358717
CAPRICORN METALS ORDINARY,CMM,8950470,371925185,2.40652431
CARAVEL MINERALS LTD ORDINARY,CVV,868047,414993197,.20917138
CARBON REVOLUTION ORDINARY,CBR,609557,206854027,.29467978
CARNABY RESOURCE LTD ORDINARY,CNB,1033,144560894,.00071458
CARNARVON ENERGY LTD ORDINARY,CVN,31191183,1800186904,1.73266359
CARSALES.COM LTD. ORDINARY,CAR,6733545,351011483,1.91832613
CASPIN RESOURCES ORDINARY,CPN,40758,69820710,.05837523
CASTILE RESOURCES ORDINARY,CST,182,236633198,.00007691
CASTLE MINERALS ORDINARY,CDT,154327,999492984,.01544053
CATAPULT GRP INT LTD ORDINARY,CAT,583038,234351388,.24878794
CEDAR WOODS PROP. ORDINARY,CWP,177806,82209937,.21628286
CELSIUS RESOURCE LTD ORDINARY,CLA,1251780,1494368043,.08376651
CENTAURUS METALS LTD ORDINARY,CTM,14109,427106273,.00330339
CENTURIA CAPITAL FPO/UNITS STAPLED,CNI,5562722,796397981,.6984852
CENTURIA I REIT ORDINARY UNITS,CIP,6115193,634930635,.96312773
CENTURIA OFFICE REIT ORDINARY UNITS,COF,2687590,597336931,.44992865
CETTIRE ORDINARY,CTT,3515520,381238220,.9221321
CHALICE MINING LTD ORDINARY,CHN,15555361,376297194,4.1337967
CHALLENGER EXP LTD ORDINARY,CEL,2010387,1027713580,.19561744
CHALLENGER LIMITED ORDINARY,CGF,14261296,682245661,2.09034616
CHAMPION IRON LTD ORDINARY,CIA,20114835,517193126,3.88923093
CHARGER METALS ORDINARY,CHR,254651,32581035,.78159273
CHARTER HALL GROUP STAPLED US PROHIBIT.,CHC,3046382,472997199,.64405921
CHARTER HALL RETAIL UNITS,CQR,2202690,581229609,.37897071
CHARTER HALL SOC IN UNITS,CQE,3950359,366283114,1.0784988
CHORUS LIMITED ORD FOR.EXEMPT NZX,CNU,725410,446512440,.16246132
CHTR H LWR UNITS STAPLED,CLW,25769018,722955466,3.56439908
CITY CHIC COLLECTIVE ORDINARY,CCX,20998893,231920086,9.05436582
CLARITY PHARMA ORDINARY,CU6,21547,181092624,.01189833
CLEAN SEAS LTD ORDINARY,CSS,186073,165382683,.11251057
CLEAN TEQ WATER ORDINARY,CNQ,900607,44666174,2.01630657
CLEANAWAY WASTE LTD ORDINARY,CWY,19877697,2203969546,.90190434
CLINUVEL PHARMACEUT. ORDINARY,CUV,3095507,49410338,6.26489744
CLOVER CORPORATION ORDINARY,CLV,210409,166439311,.12641785
COBALT BLUE LTD ORDINARY,COB,99701,330180337,.03019592
COBRAM ESTATE OLIVES ORDINARY,CBO,362345,414500504,.08741726
COCHLEAR LIMITED ORDINARY,COH,374791,65780109,.56976342
CODAN LIMITED ORDINARY,CDA,2526941,181168094,1.39480465
COGSTATE LTD ORDINARY,CGS,19205,173368331,.01107757
COLES GROUP ORDINARY,COL,11301340,1336287956,.8457264
COLLINS FOODS LTD ORDINARY,CKF,1029534,117193503,.87849068
COMMONWEALTH BANK. ORDINARY,CBA,21563346,1701538406,1.26728529
COMPUTERSHARE LTD ORDINARY,CPU,2811976,603729336,.46576766
CONTACT ENERGY LTD ORD FOR. EXEMPT NZX,CEN,18480,247701984,.00746058
COOPER ENERGY LTD ORDINARY,COE,9565802,2628686936,.36390039
CORE LITHIUM ORDINARY,CXO,92108803,1737195356,5.30215572
CORONADO GLOBAL RES CDI 10:1,CRN,3595267,1676453730,.21445668
CORP TRAVEL LIMITED ORDINARY,CTD,2382988,146325746,1.62855004
COSTA GROUP HOLDINGS ORDINARY,CGC,12565237,464546466,2.70483965
CREDIT CORP GROUP ORDINARY,CCP,1215092,67832279,1.79131826
CRESO PHARMA LTD ORDINARY,CPH,4502405,1785707156,.25213569
CRITICAL RESOURCES ORDINARY,CRR,1759750,1488015239,.11826156
CROMWELL PROP FPO/UNITS STAPLED,CMW,35380893,2618866699,1.35100015
CSL LIMITED ORDINARY,CSL,1884493,481706266,.39121206
CSR LIMITED ORDINARY,CSR,13729884,483464581,2.83989449
CULPEOMINERALS ORDINARY,CPO,119799,46797137,.25599643
CYPRIUM METALS LTD ORDINARY,CYM,318891,730198300,.04367184
DACIAN GOLD LTD ORDINARY,DCN,11549880,1208987504,.95533494
DALRYMPLE BAY FPO/NOTES STAPLED,DBI,431328,495761667,.0870031
DAMSTRA HOLDINGS ORDINARY,DTC,261442,257696388,.1014535
DATA#3 LIMITED ORDINARY,DTL,183707,154599184,.11882792
DE GREY MINING ORDINARY,DEG,117056627,1410667806,8.29795835
DEEP YELLOW LIMITED ORDINARY,DYL,3322010,731718073,.45400136
DELECTA LIMITED ORDINARY,DLC,204221,481963069,.04237275
DETERRA ORDINARY,DRR,12725410,528525704,2.40771828
DEVELOP GLOBAL LTD ORDINARY,DVP,602026,161210471,.373441
DEVEX RESOURCES LTD ORDINARY,DEV,422711,359551616,.11756615
DEXUS INDUSTRIA REIT FPO/UNITS STAPLED,DXI,856592,317270012,.26998833
DEXUS UNITS STAPLED,DXS,7891546,1075565246,.73371151
DGL GROUP LIMITED ORDINARY,DGL,3044944,279971561,1.08759046
DICKER DATA LIMITED ORDINARY,DDR,1786021,173066018,1.03198827
DOCTOR CARE ANYWHERE CDI 1:1,DOC,261988,227220110,.11530141
DOMAIN HOLDINGS AUS ORDINARY,DHG,6120683,631657153,.96898816
DOMINO PIZZA ENTERPR ORDINARY,DMP,4108335,86587995,4.74469353
DOTZ NANO LTD ORDINARY,DTZ,29532,444914334,.00663768
DOWNER EDI LIMITED ORDINARY,DOW,13469862,675425623,1.99427761
DROPSUITE LTD ORDINARY,DSE,228076,681868092,.0334487
DUBBER CORP LTD ORDINARY,DUB,14665168,305140743,4.80603405
DUSK GROUP ORDINARY,DSK,7902,62267865,.01269033
DUXTON WATER LTD ORDINARY,D2O,2150,119438644,.00180009
E2 METALS ORDINARY,E2M,62425,199132323,.0313485
EAGERS AUTOMOTIVE ORDINARY,APE,7558993,256780817,2.943753
ECLIPX GROUP LTD ORDINARY,ECX,2142190,294252489,.72801083
ECOFIBRE LIMITED ORDINARY,EOF,42977,348980558,.01231501
ECOGRAF LIMITED ORDINARY,EGR,10563205,450333459,2.34564072
EDEN INV LTD ORDINARY,EDE,299999,2586227995,.01159987
ELANOR COMM PROP UNITS STAPLED,ECF,1,316556353,.00000032
ELDERS LIMITED ORDINARY,ELD,1215280,156476574,.776653
ELECTRO OPTIC SYS. ORDINARY,EOS,4000684,163582966,2.44566051
ELEMENT 25 LTD ORDINARY,E25,95631,152710369,.06262247
ELEVATE URANIUM LTD ORDINARY,EL8,4115677,275495717,1.49391687
ELIXIR ENERGY LTD ORDINARY,EXR,349628,912437310,.03831803
ELMO SOFTWARE ORDINARY,ELO,201431,90229355,.22324331
EMECO HOLDINGS ORDINARY,EHL,7941928,526666035,1.50796282
EMERALD RES NL ORDINARY,EMR,13322,593500983,.00224465
EML PAYMENTS LTD ORDINARY,EML,29998191,373686676,8.02763195
EMPIRE ENERGY LTD ORDINARY,EEG,467341,770422520,.06066035
ENDEAVOUR ORDINARY,EDV,44760200,1790980017,2.49920153
ENERO GROUP LTD ORDINARY,EGG,39781,91900254,.04328715
ENVIROSUITE LTD ORDINARY,EVS,4004413,1259143913,.31802663
EQUITY HL ORDINARY,EQT,7250,24891818,.02912604
EQUUS MINING LTD ORDINARY,EQE,1,174076954,.00000057
ESTIA HEALTH LTD ORDINARY,EHE,1086169,261441642,.41545371
ETFS METALS. ETFS GOLD,GOLD,10470,109178150,.00958983
EUREKA GROUP LTD ORDINARY,EGH,6894,237186521,.00290657
EUROMANGANESE CDI 1:1,EMN,552370,254632509,.21692831
EUROPEAN LITHIUM LTD ORDINARY,EUR,8787741,1400239175,.62758857
EUROPEAN METALS HLDG CDI 1:1,EMH,480365,119738474,.40117849
EUROZ HARTLEYS GROUP ORDINARY,EZL,53313,197297073,.02702169
EVENT HOSPITALITY ORDINARY,EVT,1218501,161195521,.75591492
EVOLUTION MINING LTD ORDINARY,EVN,79588698,1834368375,4.33875219
EXOPHARM LIMITED ORDINARY,EX1,19060,157211533,.01212379
EXPERIENCE CO LTD ORDINARY,EXP,1772,752712306,.00023542
FALCONMETALSLTD ORDINARY,FAL,634977,177000000,.35874407
FAMILY ZONE CYBER ORDINARY,FZO,1376307,883662098,.15575037
FAR LTD ORDINARY,FAR,1250,98889881,.00126403
FBR LTD ORDINARY,FBR,6234190,2834903314,.21990838
FENIX RESOURCES LTD ORDINARY,FEX,125658,546213920,.02300527
FINBAR GROUP LIMITED ORDINARY,FRI,1,272123142,.00000037
FINEOS CORP HOLD PLC CDI 1:1,FCL,931991,319384787,.2918082
FIREFINCH LTD ORDINARY,FFX,58619064,1181243221,4.96248892
FISHER & PAYKEL H. ORD FOR. EXEMPT NZX,FPH,6450826,577529197,1.11696968
FLEETWOOD LTD ORDINARY,FWD,651771,94284579,.6912806
FLETCHER BUILDING ORD FOR. EXEMPT NZX,FBU,2752759,783112863,.35151498
FLIGHT CENTRE TRAVEL ORDINARY,FLT,29256019,200033998,14.62552331
FOCUS MINERALS LTD ORDINARY,FML,250,286558645,.00008724
FORTESCUE METALS GRP ORDINARY,FMG,61652894,3078964918,2.00239027
FREELANCER LTD ORDINARY,FLN,1,451222108,.00000022
FRONTIER DIGITAL LTD ORDINARY,FDV,188612,379315851,.04972426
FUTURE GLB INVEST CO ORDINARY,FGG,22293,394318455,.00565355
FYI RESOURCES LTD ORDINARY,FYI,503953,365867589,.13774191
G.U.D. HOLDINGS ORDINARY,GUD,3937326,140894696,2.79451684
G8 EDUCATION LIMITED ORDINARY,GEM,24283361,847390315,2.86566421
GALAN LITHIUM LTD ORDINARY,GLN,1968479,304569881,.6463144
GALENA MINING ORDINARY,G1A,555015,547805353,.1013161
GALILEE ENERGY LTD ORDINARY,GLL,420723,338537499,.12427663
GALILEO MINING LTD ORDINARY,GAL,21126,197408260,.01070168
GDI PROPERTY GRP FPO/UNITS STAPLED,GDI,2811233,534884465,.52557761
GENERATION DEV GROUP ORDINARY,GDG,747476,188657203,.39620857
GENESIS ENERGY LTD ORD FOR. EXEMPT NZX,GNE,504283,1049956588,.04802894
GENESIS MINERALS ORDINARY,GMD,4119108,335231867,1.22873402
GENETIC SIGNATURES ORDINARY,GSS,144547,143385996,.10080971
GENEX POWER LTD ORDINARY,GNX,57653,1385177140,.00416214
GENWORTH MORTGAGE ORDINARY,GMA,3494561,377438408,.92586258
GEOPACIFIC RESOURCES ORDINARY,GPR,1,519246646,.00000019
GODOLPHIN RESOURCES ORDINARY,GRL,1,103063287,.00000097
GOLD ROAD RES LTD ORDINARY,GOR,23490098,1074579661,2.18598014
GOLDEN RIM RESOURCES ORDINARY,GMR,1,313913396,.00000032
GOODMAN GROUP FPO/UNITS STAPLED,GMG,15940953,1880469088,.84771152
GPT GROUP FPO/UNITS STAPLED,GPT,10970642,1915577430,.57270679
GQG PARTNERS CDI1:1 USPROHEXCLQIB,GQG,9930772,2952805434,.3363165
GRAINCORP LIMITED A CLASS ORDINARY,GNC,956119,223650650,.42750558
GRANGE RESOURCES. ORDINARY,GRR,2344948,1157338698,.20261554
GREATBOULD RESOURCES ORDINARY,GBR,6339,422872173,.00149903
GREENLAND MINERALS ORDINARY,GGG,2728591,1344077346,.20300848
GROWTHPOINT PROPERTY FPO/UNITS STAPLED,GOZ,910786,771669895,.11802793
GWA GROUP LTD ORDINARY,GWA,1492510,265205113,.56277573
HANSEN TECHNOLOGIES ORDINARY,HSN,337966,202235014,.16711547
HARVEY NORMAN ORDINARY,HVN,30006027,1246006654,2.4081755
HASTINGS TECH MET ORDINARY,HAS,453238,101448625,.44676604
HAWSONS IRON LTD ORDINARY,HIO,130641,741052950,.0176291
HEALIUS ORDINARY,HLS,4692494,579093549,.81031709
HEALTHIA LIMITED ORDINARY,HLA,80,128316533,.00006235
