Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,196389,515808482,.03807402
4DS MEMORY LIMITED ORDINARY,4DS,2435606,2060898718,.11818174
29METALSLIMITED ORDINARY,29M,6399148,1371336435,.46663589
88 ENERGY LTD ORDINARY,88E,263206,1157350417,.02274212
ABACUS GROUP FPO/UNITS STAPLED,ABG,3150262,893657633,.3525133
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,6543581,1314102962,.4979504
ACCENT GROUP LTD ORDINARY,AX1,17183735,601185674,2.85830747
ACROW LIMITED ORDINARY,ACF,440821,310692512,.14188337
ACTIVEPORTGROUPLTD ORDINARY,ATV,1092059,1010755809,.1080438
ADAIRS LIMITED ORDINARY,ADH,3627073,177337058,2.04529896
ADORE BEAUTY ORDINARY,ABY,488918,93957928,.52035843
ADVANCE METALS LTD ORDINARY,AVM,200,389991489,.00005128
ADVANCED HEALTH ORDINARY,AHI,1000,280582265,.0003564
AERIS RESOURCES LTD ORDINARY,AIS,18815949,971422170,1.93694869
AFRICAN GOLD LTD. ORDINARY,A1G,73329,533227972,.0137519
AGL ENERGY LIMITED. ORDINARY,AGL,22066223,672747233,3.28001691
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,329094,208814047,.15760147
AIC MINES LTD ORDINARY,A1M,1019685,797619821,.12784098
AINSWORTH GAME TECH. ORDINARY,AGI,5573,336793929,.00165472
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,210433,3247949963,.00647895
AIRTASKER LIMITED ORDINARY,ART,757,454947367,.00016639
ALCIDION GROUP LTD ORDINARY,ALC,729584,1342952696,.05432686
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,265059,57076637,.46439141
ALKANE RESOURCES LTD ORDINARY,ALK,4899813,1365794967,.35875172
ALLIANCE AVIATION ORDINARY,AQZ,57917,161027077,.03596724
ALLIGATOR ENERGY ORDINARY,AGE,50067458,4437034145,1.1283992
ALPHA HPA LTD ORDINARY,A4N,35381107,1137271758,3.11105123
ALS LTD ORDINARY,ALQ,4240353,507199638,.83603234
ALTERITY THERAP LTD ORDINARY,ATH,18406641,10875416329,.16924999
AMA GROUP LIMITED ORDINARY,AMA,350413,4785720517,.00732205
AMAERO LTD ORDINARY,3DA,1173593,931997337,.12592236
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,10848214,689054345,1.57436261
AMERICAN RARE EARTHS ORDINARY,ARR,584071,573107799,.10191294
AMERICANWESTMETALS ORDINARY,AW1,4532,998181174,.00045403
AML3D ORDINARY,AL3,219258,552528577,.03968265
AMOTIV ORDINARY,AOV,2893695,133849962,2.16189452
AMP LIMITED ORDINARY,AMP,19524710,2531739839,.77119733
AMPLIA THERAPEUTICS ORDINARY,ATX,49991,513071629,.00974347
AMPLITUDE ENERGY ORDINARY,AEL,38191485,3277289593,1.16533751
AMPOL LIMITED ORDINARY,ALD,3323801,238302099,1.39478461
ANDEAN SILVER ORDINARY,ASL,705367,190474456,.37032105
ANSELL LIMITED ORDINARY,ANN,3548224,144578692,2.45418184
ANTIPA MINERALS LTD ORDINARY,AZY,8804,658886132,.00133619
ANZ GROUP HOLDINGS ORDINARY,ANZ,24406431,2983520180,.81804143
APA GROUP UNITS STAPLED,APA,23394059,1315181016,1.77877104
APPEN LIMITED ORDINARY,APX,7981401,265610639,3.00492519
ARAFURA RARE EARTHS ORDINARY,ARU,133122631,2937125213,4.53241252
ARB CORPORATION. ORDINARY,ARB,4636252,83455453,5.55536137
ARENA REIT. FPO/UNITS STAPLED,ARF,732767,402127591,.18222251
ARGO INVESTMENTS ORDINARY,ARG,7538,760996574,.00099054
ARGOSY MINERALS LTD ORDINARY,AGY,2773607,1535920934,.18058267
ARISTOCRAT LEISURE ORDINARY,ALL,1023441,616871882,.16590819
ARN MEDIA LIMITED ORDINARY,A1N,2692935,313050373,.86022418
AROA BIOSURGERY ORDINARY,ARX,545433,345033235,.15808129
AROVELLA THERAPEUTIC ORDINARY,ALA,335420,1198641505,.02798335
ARROW MINERALS ORDINARY,AMD,127793,877766591,.01455888
ARTICORE GROUP LTD ORDINARY,ATG,55030,293868877,.01872604
ARTRYALIMITED ORDINARY,AYA,23829,157984017,.01508317
ASPEN GROUP FPO/UNITS STAPLED,APZ,515046,227665433,.22622934
ASTRAL RESOURCES NL ORDINARY,AAR,2148027,1474405445,.14568767
ASX LIMITED ORDINARY,ASX,4199779,194299425,2.16149842
ATLAS ARTERIA FPOSTUSPROHEXCLQIBQP,ALX,22753953,1450833707,1.56833639
AU CLINICAL LABS ORDINARY,ACL,5713599,195791386,2.91820755
AUB GROUP LTD ORDINARY,AUB,877171,116587434,.75237182
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,12104997,1694973503,.71417028
AUDINATEGROUPLTD ORDINARY,AD8,2566529,84328558,3.04348736
AURA ENERGY ORDINARY,AEE,8126894,896733047,.90627796
AURELIA METALS LTD ORDINARY,AMI,199652,1692572640,.01179577
AURIC MINING ORDINARY,AWJ,1869,186981102,.00099957
AURIZON HOLDINGS LTD ORDINARY,AZJ,32700991,1750443988,1.86815409
AUSGOLD LIMITED ORDINARY,AUC,1458102,433476833,.33637369
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,56000,394000000,.0142132
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,309440,425000000,.07280941
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,44420,432000000,.01028241
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,75420,379000000,.01989974
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,112700,410000000,.0274878
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,96900,298500000,.03246231
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,16240,360000000,.00451111
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,168520,438000000,.03847489
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,90120,142000000,.06346479
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,14510,274000000,.00529562
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,98770,112000000,.0881875
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,67550,292000000,.02313356
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,140000,204000000,.06862745
AUSSIE BROADBAND ORDINARY,ABB,2959416,292576043,1.01150319
AUSSTRATMATERIALS ORDINARY,ASM,44691,268042203,.01667312
AUST FINANCE GRP ORDINARY,AFG,934300,271760063,.34379592
AUST VANADIUM LTD ORDINARY,AVL,2159672,8634658076,.02501167
AUSTAL LIMITED ORDINARY,ASB,3742366,422050221,.88671106
AUSTIN ENGINEERING ORDINARY,ANG,55172,628084223,.00878417
AUSTRAL GOLD ORDINARY,AGD,26562,612311353,.00433799
AUSTRALIAN AGRICULT. ORDINARY,AAC,1470441,602766747,.24394859
AUSTRALIAN COMM.LOAN 1.00% LN 21-12-30,XCLWBE,35500,428000000,.00829439
AUSTRALIAN COMM.LOAN 2.50% LN 21-05-30,XCLWAY,119551,410000000,.02915878
