Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,728048,294491837,.24722179
4DS MEMORY LIMITED ORDINARY,4DS,758113,1479765442,.05123197
5EADVANCED CDI 10:1,5EA,952963,280272940,.34001249
29METALSLIMITED ORDINARY,29M,27268136,481356099,5.66485728
88 ENERGY LTD ORDINARY,88E,21975755,18265762962,.12031118
92ENERGY ORDINARY,92E,690258,86648696,.79661672
A-CAP ENERGY LTD ORDINARY,ACB,586856,1232435086,.0476176
A2B AUSTRALIA LTD ORDINARY,A2B,867590,121230683,.71565216
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,3313673,893657633,.37079894
ACCENT GROUP LTD ORDINARY,AX1,2439225,552459958,.44152069
ACTINOGEN MEDICAL ORDINARY,ACW,1398650,1806252150,.07743382
ADAIRS LIMITED ORDINARY,ADH,3910451,172146192,2.27158728
ADBRI LIMITED ORDINARY,ABC,18513666,652627555,2.83678889
ADORE BEAUTY ORDINARY,ABY,1723990,94124497,1.83160607
ADRIATIC METALS CDI 1:1,ADT,166417,217997441,.07633897
ADVANCED HEALTH ORDINARY,AHI,34608,196053969,.01765228
AERIS RESOURCES LTD ORDINARY,AIS,2273411,690945595,.32902894
AGL ENERGY LIMITED. ORDINARY,AGL,13623262,672747233,2.0250194
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,611097,3368464315,.01814171
AIRTASKER LIMITED ORDINARY,ART,49113,449561794,.01092464
ALCIDION GROUP LTD ORDINARY,ALC,1561471,1268069053,.12313769
ALKANE RESOURCES LTD ORDINARY,ALK,75102,598792592,.01254224
ALLIANCE AVIATION ORDINARY,AQZ,103242,160734697,.06423131
ALLIGATOR ENERGY ORDINARY,AGE,38306208,3303266652,1.15964625
ALLKEM LIMITED ORDINARY,AKE,8004391,637658086,1.25527946
ALPHA HPA LTD ORDINARY,A4N,3138792,857731079,.36594127
ALS LTD ORDINARY,ALQ,2513983,484167684,.51923808
ALTECH BATT LTD ORDINARY,ATC,12612,1426765869,.00088396
ALTERITY THERAP LTD ORDINARY,ATH,135666,2416418418,.00561434
ALTIUM LIMITED ORDINARY,ALU,849969,131647099,.64564203
ALUMINA LIMITED ORDINARY,AWC,163128508,2901681417,5.62186142
AMA GROUP LIMITED ORDINARY,AMA,69472983,1073070217,6.47422526
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,10273587,651551090,1.57678917
AMP LIMITED ORDINARY,AMP,33292232,3043140026,1.0940092
AMPOL LIMITED ORDINARY,ALD,1385237,238302099,.5812945
ANDROMEDA METALS LTD ORDINARY,ADN,7684773,3110008432,.24709814
ANSELL LIMITED ORDINARY,ANN,4108023,127168118,3.23038751
ANSON RESOURCES LTD ORDINARY,ASN,6130517,1178254923,.52030481
ANTEOTECH LTD ORDINARY,ADO,1165630,1988446230,.05862014
ANTIPA MINERALS LTD ORDINARY,AZY,1935648,3593040870,.05387214
ANZ GROUP HOLDINGS ORDINARY,ANZ,12445550,3003366782,.41438662
APA GROUP UNITS STAPLED,APA,8345968,1179893848,.70734906
APM HUMAN SERVICES ORDINARY,APM,11786504,917181946,1.28507806
APPEN LIMITED ORDINARY,APX,2576225,123446356,2.08691863
ARAFURA RARE EARTHS ORDINARY,ARU,3470669,2109561877,.16452084
ARB CORPORATION. ORDINARY,ARB,5312011,81971722,6.48029695
ARCHER MATERIALS ORDINARY,AXE,673229,248967207,.2704087
ARCHTIS LIMITED ORDINARY,AR9,125,283956100,.00004402
ARDENTLEISUREGRPLTD ORDINARY,ALG,3615543,479706016,.75369974
ARENA REIT. FPO/UNITS STAPLED,ARF,1608544,349652027,.46004138
ARGO INVESTMENTS ORDINARY,ARG,348,752866726,.00004622
ARGOSY MINERALS LTD ORDINARY,AGY,25135570,1404407498,1.7897633
ARISTOCRAT LEISURE ORDINARY,ALL,1772758,657402014,.26966118
ARIZONA LITHIUM LTD ORDINARY,AZL,5967088,2442504639,.24430201
ASTON MINERALS LTD ORDINARY,ASO,660625,1113530934,.05932705
ASX LIMITED ORDINARY,ASX,3200210,193595162,1.65304234
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,9437159,1450833707,.65046455
ATOMOS ORDINARY,AMS,3765162,401821079,.93702451
AU CLINICAL LABS ORDINARY,ACL,9477903,201834015,4.69588984
AUB GROUP LTD ORDINARY,AUB,218179,101530518,.21489007
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,1888122,1472551137,.12822115
AUDINATEGROUPLTD ORDINARY,AD8,989833,77443919,1.27812876
AURA ENERGY ORDINARY,AEE,3749421,515268380,.72766371
AURELIA METALS LTD ORDINARY,AMI,56760053,1237437216,4.58690366
AURIZON HOLDINGS LTD ORDINARY,AZJ,22194856,1840703982,1.20578084
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,590000,413000000,.14285714
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,200190,387000000,.05172868
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,178070,418000000,.04260048
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,178000,393000000,.04529262
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,78410,381000000,.02058005
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,40900,187000000,.02187166
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,8400,371000000,.00226415
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,2569720,359000000,.71579944
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,200000,95500000,.20942408
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,4000,341000000,.00117302
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,6430,194000000,.00331443
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,68750,103000000,.06674757
AUSSIE BROADBAND ORDINARY,ABB,13223867,237665276,5.56407197
AUSSTRATMATERIALS ORDINARY,ASM,5861552,166705227,3.5161177
AUST FINANCE GRP ORDINARY,AFG,1818177,270258312,.67275526
AUST VANADIUM LTD ORDINARY,AVL,5026097,4363625217,.11518168
AUST VINTAGE LTD ORDINARY,AVG,800500,252638486,.31685592
AUSTAL LIMITED ORDINARY,ASB,888618,362441875,.24517531
AUSTIN ENGINEERING ORDINARY,ANG,685598,583339584,.11752983
AUSTRALIAN AGRICULT. ORDINARY,AAC,2582218,602766747,.42839424
AUSTRALIAN ETHICAL ORDINARY,AEF,186505,112782052,.16536762
AUSTRARE ORDINARY,AR3,505078,95201552,.53053547
AUTECO MINERALS ORDINARY,AUT,4946863,2072836300,.23865189
AUTOSPORTS GRP LTD. ORDINARY,ASG,574,201000000,.00028557
AVA RISK GROUP LTD ORDINARY,AVA,83892,255414634,.03284542
AVITA MEDICAL CDI 5:1,AVH,426990,74498085,.57315567
AVZ MINERALS LTD ORDINARY,AVZ,146263384,3528729748,4.14493017
AZURE MINERALS ORDINARY,AZS,1238292,328609601,.3768277
BABY BUNTING GRP LTD ORDINARY,BBN,1711205,134906489,1.26843787
BANK OF QUEENSLAND. ORDINARY,BOQ,29156256,652485010,4.46849438
BANNERMAN ENERGY LTD ORDINARY,BMN,1808360,150465950,1.20184002
BAPCOR LIMITED ORDINARY,BAP,5670670,339412500,1.67073104
BASE RES LIMITED ORDINARY,BSE,7,1178011850,.00000059
BCI MINERALS LTD ORDINARY,BCI,29008,1211480407,.00239443
BEACH ENERGY LIMITED ORDINARY,BPT,36957958,2281333656,1.62001546
BEACON LIGHTING GRP ORDINARY,BLX,53046,223321406,.02375321
BEGA CHEESE LTD ORDINARY,BGA,6782192,303898577,2.23172878
BELL FINANCIAL GROUP ORDINARY,BFG,94303,320743948,.02940133
BELLEVUE GOLD LTD ORDINARY,BGL,24134436,1129124772,2.13744633
BENDIGO AND ADELAIDE ORDINARY,BEN,15939531,567487893,2.80878785
BERKELEY ENERGIA LTD ORDINARY,BKY,82000,445796715,.01839403
BEST & LESS ORDINARY,BST,718248,125366930,.57291664
BETASHARESCASHETF ETF UNITS,AAA,704,53779290,.00130905
BETMAKERS TECH GROUP ORDINARY,BET,117927876,942052401,12.51818645
BHP GROUP LIMITED ORDINARY,BHP,16642665,5065820556,.32852851
BIGTINCAN HLDGS LTD ORDINARY,BTH,2918430,607253090,.48059533
BLACK CAT SYNDICATE ORDINARY,BC8,396,266151953,.00014879
BLACK ROCK MINING ORDINARY,BKT,2374637,982644034,.24165791
BLACKMORES LIMITED ORDINARY,BKL,456011,19448507,2.34470955
BLACKSTONE LTD ORDINARY,BSX,2376491,473385141,.50202062
BLOCK CDI 1:1 NYSE,SQ2,251311,31186226,.80583973
BLUEBET HOLDINGS LTD ORDINARY,BBT,22159,200201228,.01106836
BLUESCOPE STEEL LTD ORDINARY,BSL,2103988,463990854,.45345463
BLUGLASS LIMITED ORDINARY,BLG,1146031,1339551696,.08555332
