Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,155027,346347640,.04476052
5EADVANCED CDI 10:1,5EA,455564,304583680,.14956941
29METALSLIMITED ORDINARY,29M,21534765,701259581,3.07086927
88 ENERGY LTD ORDINARY,88E,9471474,22118655043,.0428212
92ENERGY ORDINARY,92E,358193,106375102,.33672635
A2B AUSTRALIA LTD ORDINARY,A2B,536696,121585271,.44141531
ABACUS GROUP FPO/UNITS STAPLED,ABG,1693150,893657633,.18946294
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,175031,1314102962,.01331943
ACCENT GROUP LTD ORDINARY,AX1,3874033,563053196,.68804032
ACROW FORMWORK ORDINARY,ACF,2214405,268521489,.82466584
ACTINOGEN MEDICAL ORDINARY,ACW,243308,2214310088,.01098798
ADAIRS LIMITED ORDINARY,ADH,5759479,173050982,3.32819781
ADBRI LIMITED ORDINARY,ABC,9453370,653329543,1.44695278
ADORE BEAUTY ORDINARY,ABY,2106523,93907372,2.24319237
ADRIATIC METALS CDI 1:1,ADT,1020675,239048338,.42697431
ADVANCED HEALTH ORDINARY,AHI,44608,217703969,.02049021
AERIS RESOURCES LTD ORDINARY,AIS,12920511,690945595,1.86997516
AGL ENERGY LIMITED. ORDINARY,AGL,17910035,672747233,2.66222351
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,381297,3368464315,.01131961
AIRTASKER LIMITED ORDINARY,ART,250213,451643239,.05540059
ALCIDION GROUP LTD ORDINARY,ALC,1805755,1270433279,.14213694
ALKANE RESOURCES LTD ORDINARY,ALK,25252,602663089,.00419007
ALLIANCE AVIATION ORDINARY,AQZ,7598,160734697,.00472704
ALLIGATOR ENERGY ORDINARY,AGE,24819174,3799616857,.65320202
ALLKEM LIMITED ORDINARY,AKE,6358792,639321293,.99461602
ALPHA HPA LTD ORDINARY,A4N,16769876,879004569,1.90782581
ALS LTD ORDINARY,ALQ,2455959,484167684,.50725381
ALTECH BATT LTD ORDINARY,ATC,2203152,1646183030,.13383396
ALTERITY THERAP LTD ORDINARY,ATH,176666,2439897618,.00724071
ALTIUM LIMITED ORDINARY,ALU,302611,131926838,.22937789
ALUMINA LIMITED ORDINARY,AWC,107813539,2901681417,3.71555397
AMA GROUP LIMITED ORDINARY,AMA,28765285,1772299095,1.62304913
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,10608400,641567279,1.65351326
AMERICAN RARE EARTHS ORDINARY,ARR,857334,446423299,.19204508
AMP LIMITED ORDINARY,AMP,64440718,2767779102,2.32824643
AMPOL LIMITED ORDINARY,ALD,2778971,238302099,1.16615465
ANDROMEDA METALS LTD ORDINARY,ADN,65605916,3110008432,2.10950926
ANSELL LIMITED ORDINARY,ANN,2693717,125771856,2.14174863
ANSON RESOURCES LTD ORDINARY,ASN,17332776,1285739169,1.34807871
ANTERIS TECHNOLOGIES ORDINARY,AVR,10364,15605999,.06641036
ANZ GROUP HOLDINGS ORDINARY,ANZ,16732930,3005286886,.55678312
APA GROUP UNITS STAPLED,APA,7951255,1282957939,.6197596
APM HUMAN SERVICES ORDINARY,APM,18445623,917181946,2.01111929
APPEN LIMITED ORDINARY,APX,14867083,156921599,9.47421075
ARAFURA RARE EARTHS ORDINARY,ARU,140544593,2113364692,6.65027638
ARB CORPORATION. ORDINARY,ARB,4244938,82099299,5.17049238
ARCHER MATERIALS ORDINARY,AXE,307853,254847013,.12079914
ARDENTLEISUREGRPLTD ORDINARY,ALG,3690704,479706016,.76936788
ARENA REIT. FPO/UNITS STAPLED,ARF,1256447,352551902,.35638639
ARGENT MINERALS ORDINARY,ARD,145264,1178981223,.01232115
ARGOSY MINERALS LTD ORDINARY,AGY,83327550,1404407498,5.9332886
ARISTOCRAT LEISURE ORDINARY,ALL,2515986,648560092,.38793414
ARIZONA LITHIUM LTD ORDINARY,AZL,5938939,3194689678,.18590034
ARN MEDIA LIMITED ORDINARY,A1N,3990677,305540260,1.30610513
AROA BIOSURGERY ORDINARY,ARX,1602611,343441402,.46663302
ASTON MINERALS LTD ORDINARY,ASO,1434438,1295064269,.11076192
ASX LIMITED ORDINARY,ASX,3980481,193595162,2.05608496
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,13510255,1450833707,.93120631
ATOMOS ORDINARY,AMS,3894204,401821079,.9691388
AU CLINICAL LABS ORDINARY,ACL,14424116,201834015,7.14652384
AUB GROUP LTD ORDINARY,AUB,504237,108405620,.46513917
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,2586619,1472551137,.17565563
AUDINATEGROUPLTD ORDINARY,AD8,62088,83108836,.07470686
AURA ENERGY ORDINARY,AEE,2331983,577042530,.40412671
AURELIA METALS LTD ORDINARY,AMI,10914319,1685243207,.64764059
AURIZON HOLDINGS LTD ORDINARY,AZJ,44255447,1840703982,2.40426747
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,1490,413000000,.00036077
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,18470,418000000,.00441866
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,42390,393000000,.01078626
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,202230,196000000,.10317857
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,102820,371000000,.02771429
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,406330,138500000,.29337906
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,73770,322000000,.02290994
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,191570,348000000,.05504885
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,62820,347000000,.01810375
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,505200,225000000,.22453333
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,190430,123000000,.15482114
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,110350,188000000,.05869681
AUSSIE BROADBAND ORDINARY,ABB,4857448,239209360,2.03062623
AUSSTRATMATERIALS ORDINARY,ASM,5503987,166775236,3.30024237
AUST FINANCE GRP ORDINARY,AFG,5766059,270769045,2.12951189
AUST VANADIUM LTD ORDINARY,AVL,22412556,4968606780,.45108331
AUST VINTAGE LTD ORDINARY,AVG,103667,252638486,.04103373
AUSTAL LIMITED ORDINARY,ASB,2587519,362441875,.71391282
AUSTIN ENGINEERING ORDINARY,ANG,663969,586401879,.11322764
AUSTRALIAN AGRICULT. ORDINARY,AAC,1184192,602766747,.19645941
AUSTRALIAN ETHICAL ORDINARY,AEF,634706,112782052,.56277217
AUSTRARE ORDINARY,AR3,183494,154165962,.11902368
AUTECO MINERALS ORDINARY,AUT,9664743,5313390596,.18189408
AUTOSPORTS GRP LTD. ORDINARY,ASG,14723,201000000,.00732488
AVA RISK GROUP LTD ORDINARY,AVA,54587,255802783,.02133949
AVITA MEDICAL CDI 5:1,AVH,684404,59640755,1.14754416
AVJENNINGS LIMITED ORDINARY,AVJ,2153147,496635761,.43354651
AVZ MINERALS LTD ORDINARY,AVZ,117581008,3528729748,3.33210578
AZURE MINERALS ORDINARY,AZS,161333,445764383,.03619244
BABY BUNTING GRP LTD ORDINARY,BBN,3705434,134906489,2.74666847
BANK OF QUEENSLAND. ORDINARY,BOQ,56534348,657217431,8.60207678
BANNERMAN ENERGY LTD ORDINARY,BMN,764156,150510660,.50770889
BAPCOR LIMITED ORDINARY,BAP,5198841,339412500,1.5317176
BASE RES LIMITED ORDINARY,BSE,1368398,1178011850,.11616165
BCI MINERALS LTD ORDINARY,BCI,54544,1213539968,.00449462
BEACH ENERGY LIMITED ORDINARY,BPT,6712108,2281333656,.2942186
BEACON LIGHTING GRP ORDINARY,BLX,348600,225987503,.15425632
BEGA CHEESE LTD ORDINARY,BGA,13115218,304517775,4.30688094
BELL FINANCIAL GROUP ORDINARY,BFG,103404,320743948,.0322388
BELLEVUE GOLD LTD ORDINARY,BGL,37949808,1144646953,3.31541598
BENDIGO AND ADELAIDE ORDINARY,BEN,17197514,567747187,3.02907956
BERKELEY ENERGIA LTD ORDINARY,BKY,913365,445796715,.20488374
BETA QUALITY LEADERS ETF UNITS,QLTY,4995,15746758,.03172082
BETASHARESCASHETF ETF UNITS,AAA,499,65361130,.00076345
BETASHARESNASDAQ100 ETF UNITS,NDQ,17609,97327921,.01809244
BETMAKERS TECH GROUP ORDINARY,BET,34169773,948261674,3.60341179
BHP GROUP LIMITED ORDINARY,BHP,11135102,5068739787,.21968186
BIGTINCAN HLDGS LTD ORDINARY,BTH,2920941,607253090,.48100883
BLACK ROCK MINING ORDINARY,BKT,219092,1097126095,.01996963
BLACKSTONE LTD ORDINARY,BSX,1941097,473688908,.40978308
BLOCK CDI 1:1 NYSE,SQ2,548349,32883645,1.66754324
BLUEBET HOLDINGS LTD ORDINARY,BBT,22159,200542158,.01104955
BLUESCOPE STEEL LTD ORDINARY,BSL,6013225,451734135,1.33114249
BOART LONGYEAR CDI 1:1,BLY,50,295920414,.0000169
BORAL LIMITED. ORDINARY,BLD,48003929,1103088419,4.35177527
BOSS ENERGY LTD ORDINARY,BOE,11230019,352933564,3.18190735
BOWEN COAL LIMITED ORDINARY,BCB,24031658,2213248989,1.08580906
BRAINCHIP LTD ORDINARY,BRN,103428586,1790058145,5.77794561
BRAMBLES LIMITED ORDINARY,BXB,5332071,1389617847,.38370772
BRAVURA SOLUTION LTD ORDINARY,BVS,2736582,448354002,.6103619
BREVILLE GROUP LTD ORDINARY,BRG,7276616,143425348,5.07345187
BRICKWORKS LIMITED ORDINARY,BKW,1918645,152430065,1.2587051
BUBS AUST LTD ORDINARY,BUB,14375396,753124038,1.90876871
BURGUNDY D MINES LTD ORDINARY,BDM,1192470,1421205230,.08390555
BWP TRUST ORDINARY UNITS,BWP,6490682,642383803,1.01040561
BWX LIMITED ORDINARY,BWX,5431715,199987502,2.71602722
CALIMA ENERGY ORDINARY,CE1,7656,625720769,.00122355
CALIX LIMITED ORDINARY,CXL,7391108,181359561,4.07538922
CANN GROUP LTD ORDINARY,CAN,4796,426004085,.00112581
CAPITOL HEALTH ORDINARY,CAJ,2160177,1065809403,.20267948
CAPRICORN METALS ORDINARY,CMM,11547003,375958175,3.07135308
CARAVEL MINERALS LTD ORDINARY,CVV,489553,524279799,.09337629
CARDNO LIMITED ORDINARY,CDD,1,39060663,.00000256
CARNABY RESOURCE LTD ORDINARY,CNB,361100,162846337,.22174278
