Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,188980,345132572,.05475577
5EADVANCED CDI 10:1,5EA,2752627,301037880,.91437895
29METALSLIMITED ORDINARY,29M,29540984,482081840,6.1277944
88 ENERGY LTD ORDINARY,88E,11987587,20660938573,.05802053
92ENERGY ORDINARY,92E,484475,106375102,.45544022
A2B AUSTRALIA LTD ORDINARY,A2B,613817,121230683,.50632149
ABACUS GROUP FPO/UNITS STAPLED,ABG,3463384,893657633,.38755155
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,1026152,1314102962,.07808764
ACCENT GROUP LTD ORDINARY,AX1,5552415,552459958,1.00503483
ACROW FORMWORK ORDINARY,ACF,749352,266819252,.2808463
ACTINOGEN MEDICAL ORDINARY,ACW,433348,1816252150,.02385946
ADAIRS LIMITED ORDINARY,ADH,4129327,173050982,2.38619102
ADBRI LIMITED ORDINARY,ABC,12560246,653329543,1.92249779
ADORE BEAUTY ORDINARY,ABY,1542990,93907372,1.64309784
ADRIATIC METALS CDI 1:1,ADT,794059,237629323,.33415868
ADVANCE ZINCTEK LTD ORDINARY,ANO,37,62431719,.00005926
ADVANCED HEALTH ORDINARY,AHI,36643,217703969,.01683157
AERIS RESOURCES LTD ORDINARY,AIS,9765532,690945595,1.41335759
AGL ENERGY LIMITED. ORDINARY,AGL,19207355,672747233,2.85506265
AIRTASKER LIMITED ORDINARY,ART,109494,451226938,.02426584
ALCIDION GROUP LTD ORDINARY,ALC,1637325,1268069053,.12911955
ALKANE RESOURCES LTD ORDINARY,ALK,410522,601574030,.06824131
ALLIANCE AVIATION ORDINARY,AQZ,7706,160734697,.00479424
ALLIGATOR ENERGY ORDINARY,AGE,25402080,3305918943,.76838182
ALLKEM LIMITED ORDINARY,AKE,6844294,637658086,1.07334858
ALPHA HPA LTD ORDINARY,A4N,225441,879004569,.02564731
ALS LTD ORDINARY,ALQ,883899,484167684,.18256051
ALTECH BATT LTD ORDINARY,ATC,187198,1646183030,.01137164
ALTERITY THERAP LTD ORDINARY,ATH,136899,2439897618,.00561085
ALTIUM LIMITED ORDINARY,ALU,687531,131647099,.52225306
ALUMINA LIMITED ORDINARY,AWC,109411701,2901681417,3.77063107
AMA GROUP LIMITED ORDINARY,AMA,67920406,1073070217,6.32953976
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,13494246,643546538,2.09685628
AMERICAN RARE EARTHS ORDINARY,ARR,779603,446423299,.17463313
AMP LIMITED ORDINARY,AMP,50668253,2798600461,1.81048541
AMPOL LIMITED ORDINARY,ALD,2732625,238302099,1.14670622
ANDROMEDA METALS LTD ORDINARY,ADN,33843965,3110008432,1.08822744
ANSARADA GROUP LTD ORDINARY,AND,5,89335568,.0000056
ANSELL LIMITED ORDINARY,ANN,3023514,126817181,2.38415172
ANSON RESOURCES LTD ORDINARY,ASN,16353496,1270678188,1.28698959
ANTEOTECH LTD ORDINARY,ADO,495724,2174938526,.02279255
ANTERIS TECHNOLOGIES ORDINARY,AVR,20987,15604999,.13448895
ANTIPA MINERALS LTD ORDINARY,AZY,12012182,3597051478,.33394523
ANZ GROUP HOLDINGS ORDINARY,ANZ,11377655,3005286886,.37858798
APA GROUP UNITS STAPLED,APA,5518409,1259305613,.43821047
APM HUMAN SERVICES ORDINARY,APM,12833999,917181946,1.39928605
APPEN LIMITED ORDINARY,APX,11645839,156921599,7.42143789
ARAFURA RARE EARTHS ORDINARY,ARU,112162766,2113364692,5.30730765
ARB CORPORATION. ORDINARY,ARB,4820065,82099299,5.87101846
ARCHER MATERIALS ORDINARY,AXE,257051,254847013,.10086483
ARDENTLEISUREGRPLTD ORDINARY,ALG,3986857,479706016,.83110423
ARENA REIT. FPO/UNITS STAPLED,ARF,1542551,351961011,.43827326
ARGENT MINERALS ORDINARY,ARD,144264,1178981223,.01223633
ARGOSY MINERALS LTD ORDINARY,AGY,52106017,1404407498,3.71017793
ARISTOCRAT LEISURE ORDINARY,ALL,1802099,648569643,.27785744
ARIZONA LITHIUM LTD ORDINARY,AZL,4213378,3194689678,.13188693
ARN MEDIA LIMITED ORDINARY,A1N,3640524,306299649,1.18854984
AROA BIOSURGERY ORDINARY,ARX,1606269,343391402,.46776623
ASTON MINERALS LTD ORDINARY,ASO,1989669,1275480936,.15599363
ASX LIMITED ORDINARY,ASX,3702735,193595162,1.91261753
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,13234561,1450833707,.91220385
ATOMOS ORDINARY,AMS,3894204,401821079,.9691388
AU CLINICAL LABS ORDINARY,ACL,13986181,201834015,6.92954604
AUB GROUP LTD ORDINARY,AUB,394991,108405620,.36436395
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,963558,1472551137,.0654346
AUDINATEGROUPLTD ORDINARY,AD8,51760,77718563,.06659928
AUDIO PIXELS LTD ORDINARY,AKP,373,29210100,.00127696
AURA ENERGY ORDINARY,AEE,1561312,575525204,.27128473
AURELIA METALS LTD ORDINARY,AMI,19894048,1685243207,1.18048528
AURIZON HOLDINGS LTD ORDINARY,AZJ,46534095,1840703982,2.52805967
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,886410,413000000,.21462712
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,166720,378000000,.04410582
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,116870,418000000,.02795933
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,76830,393000000,.01954962
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,65030,381000000,.01706824
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,176710,359000000,.04922284
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,226120,143000000,.15812587
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,496200,122500000,.40506122
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,277800,314000000,.08847134
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,96440,348000000,.02771264
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,192350,142000000,.13545775
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,614060,225000000,.27291556
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,99280,103000000,.09638835
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,90800,123000000,.07382114
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,148370,188000000,.07892021
AUSSIE BROADBAND ORDINARY,ABB,6237604,237699941,2.62415042
AUSSTRATMATERIALS ORDINARY,ASM,5773831,166775236,3.46204337
AUST FINANCE GRP ORDINARY,AFG,5018684,270769045,1.85349252
AUST VANADIUM LTD ORDINARY,AVL,23289851,4365859971,.53345392
AUST VINTAGE LTD ORDINARY,AVG,103667,252638486,.04103373
AUSTAL LIMITED ORDINARY,ASB,1945918,362441875,.53689105
AUSTIN ENGINEERING ORDINARY,ANG,569745,585707435,.09727467
AUSTRALIAN AGRICULT. ORDINARY,AAC,3509968,602766747,.58230949
AUSTRALIAN ETHICAL ORDINARY,AEF,138211,112782052,.12254698
AUSTRARE ORDINARY,AR3,259247,154165962,.16816098
AUSWIDE BANK LTD ORDINARY,ABA,159,45906526,.00034636
AUTECO MINERALS ORDINARY,AUT,4133604,2312836300,.17872445
AUTOSPORTS GRP LTD. ORDINARY,ASG,14723,201000000,.00732488
AVA RISK GROUP LTD ORDINARY,AVA,54587,255802783,.02133949
AVITA MEDICAL CDI 5:1,AVH,896804,62118465,1.44369955
AVZ MINERALS LTD ORDINARY,AVZ,121102650,3528729748,3.43190492
AZURE MINERALS ORDINARY,AZS,579666,432125735,.1341429
BABY BUNTING GRP LTD ORDINARY,BBN,7328155,134906489,5.43202559
BANK OF QUEENSLAND. ORDINARY,BOQ,42436430,657217431,6.45698486
BANNERMAN ENERGY LTD ORDINARY,BMN,1489874,150510660,.98987939
BAPCOR LIMITED ORDINARY,BAP,3512457,339412500,1.03486377
BASE RES LIMITED ORDINARY,BSE,802756,1178011850,.06814499
BATTERY AGE MINERALS ORDINARY,BM8,123074,88886888,.13846137
BCI MINERALS LTD ORDINARY,BCI,29008,1213539968,.00239036
BEACH ENERGY LIMITED ORDINARY,BPT,8406479,2281333656,.36848968
BEACON LIGHTING GRP ORDINARY,BLX,335885,224596289,.14955056
BEGA CHEESE LTD ORDINARY,BGA,11331937,304247980,3.72457263
BELL FINANCIAL GROUP ORDINARY,BFG,103404,320743948,.0322388
BELLEVUE GOLD LTD ORDINARY,BGL,44221991,1133766357,3.9004501
BENDIGO AND ADELAIDE ORDINARY,BEN,16646827,567738174,2.932131
BETA BANK HYBRID ETF ETF UNITS,BHYB,65215,27541499,.23678813
BETASHARESCASHETF ETF UNITS,AAA,576,61123968,.00094235
BETASHARESETHI ETF ETF UNITS,ETHI,36601,206486404,.01772562
BETASHARESNASDAQ100 ETF UNITS,NDQ,6286,95327921,.00659408
BETMAKERS TECH GROUP ORDINARY,BET,43991582,943541600,4.66238924
