Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,77390,208955763,.03703655
4DS MEMORY LIMITED ORDINARY,4DS,284998,1479765442,.01925967
5EADVANCED CDI 10:1,5EA,715495,287889470,.24853115
29METALSLIMITED ORDINARY,29M,17784282,481319391,3.69490246
88 ENERGY LTD ORDINARY,88E,18283391,16610207406,.11007323
92ENERGY ORDINARY,92E,4994407,81878696,6.09976373
A-CAP ENERGY LTD ORDINARY,ACB,1152591,1232435086,.09352144
A2B AUSTRALIA LTD ORDINARY,A2B,985933,121230683,.81327019
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,3159453,892429122,.35402845
ACCENT GROUP LTD ORDINARY,AX1,3082453,541866715,.56885816
ACTINOGEN MEDICAL ORDINARY,ACW,539175,1795893817,.03002265
ADAIRS LIMITED ORDINARY,ADH,10055187,171316433,5.86936514
ADBRI LIMITED ORDINARY,ABC,6529527,652627555,1.00049821
ADORE BEAUTY ORDINARY,ABY,2390570,94124497,2.53979578
ADRIATIC METALS CDI 1:1,ADT,1233452,207986321,.59304477
ADV HUMAN IMAG LTD ORDINARY,AHI,44612,166749382,.02675392
AERIS RESOURCES LTD ORDINARY,AIS,3813106,690945595,.55186776
AGL ENERGY LIMITED. ORDINARY,AGL,18218285,672747233,2.7080431
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,89740,3368464315,.00266412
AIRTASKER LIMITED ORDINARY,ART,356607,440124392,.08102414
ALCIDION GROUP LTD ORDINARY,ALC,2145650,1268069053,.16920609
ALKANE RESOURCES LTD ORDINARY,ALK,1707209,595583420,.28664482
ALLIANCE AVIATION ORDINARY,AQZ,51289,160734697,.0319091
ALLIGATOR ENERGY ORDINARY,AGE,52825083,3301350989,1.60010502
ALLKEM LIMITED ORDINARY,AKE,5032129,637658086,.78915787
ALPHA HPA LTD ORDINARY,A4N,3489542,795486624,.43866759
ALS LTD ORDINARY,ALQ,1555489,484167684,.32127072
ALTIUM LIMITED ORDINARY,ALU,1118855,131469072,.85104046
ALUMINA LIMITED ORDINARY,AWC,104907978,2901681417,3.61542027
AMA GROUP LIMITED ORDINARY,AMA,61913535,1066368183,5.8060186
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,12507773,708764045,1.76473018
AMERICAN RARE EARTHS ORDINARY,ARR,49261,395704936,.01244892
AMP LIMITED ORDINARY,AMP,38437684,3266105853,1.17686584
AMPOL LIMITED ORDINARY,ALD,390668,238302099,.16393813
ANDROMEDA METALS LTD ORDINARY,ADN,35303481,3110008432,1.13515708
ANSARADA GROUP LTD ORDINARY,AND,1,89335568,.00000112
ANSELL LIMITED ORDINARY,ANN,5850084,127441469,4.59040848
ANTEOTECH LTD ORDINARY,ADO,888840,1987874802,.04471308
ANTERIS TECHNOLOGIES ORDINARY,AVR,1783,13819438,.01290212
ANTIPA MINERALS LTD ORDINARY,AZY,2383005,3139708262,.07589893
ANZ BANKING GRP LTD ORDINARY,ANZ,19098177,2892711132,.66021722
ANZ BANKING GRP LTD RTS08AUG22 FORUS,ANZR,357208,186854521,.19116904
APA GROUP UNITS STAPLED,APA,14097687,1179893848,1.19482672
APM HUMAN SERVICES ORDINARY,APM,10963325,917181946,1.19532717
APPEN LIMITED ORDINARY,APX,5876422,123446356,4.76030414
ARAFURA RESOURCE LTD ORDINARY,ARU,5821997,1567792332,.37135001
ARB CORPORATION. ORDINARY,ARB,826173,81855789,1.00930308
ARCHER MATERIALS ORDINARY,AXE,711865,248467207,.2865026
ARCHTIS LIMITED ORDINARY,AR9,152734,263803207,.05789695
ARDENTLEISUREGRPLTD ORDINARY,ALG,4199339,479706016,.87539844
ARENA REIT. FPO/UNITS STAPLED,ARF,3949090,346677884,1.13912372
ARGO INVESTMENTS ORDINARY,ARG,7866,750132378,.00104861
ARGOSY MINERALS LTD ORDINARY,AGY,485031,1356237523,.03576298
ARISTOCRAT LEISURE ORDINARY,ALL,1374349,666557131,.20618623
ARIZONA LITHIUM LTD ORDINARY,AZL,4178376,2404925561,.17374243
AROA BIOSURGERY ORDINARY,ARX,273242,342724208,.0797265
ARUMA RESOURCES LTD ORDINARY,AAJ,50131,156961503,.0319384
ASTON MINERALS LTD ORDINARY,ASO,1729817,1113530934,.15534521
ASX LIMITED ORDINARY,ASX,1589938,193595162,.82126949
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,6038520,959018226,.62965644
ATOMOS ORDINARY,AMS,2437917,222351585,1.09642439
AU CLINICAL LABS ORDINARY,ACL,1087043,201834015,.53858266
AUB GROUP LTD ORDINARY,AUB,561135,92409126,.60722899
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,4467214,1472551137,.30336563
AUDINATEGROUPLTD ORDINARY,AD8,894260,77170653,1.15880839
AUDIO PIXELS LTD ORDINARY,AKP,2202,28698663,.00767283
AURA ENERGY ORDINARY,AEE,1279763,485992720,.26332966
AURELIA METALS LTD ORDINARY,AMI,22604253,1237056457,1.82726123
AURIZON HOLDINGS LTD ORDINARY,AZJ,23312689,1840703982,1.2665094
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,301740,353000000,.08547875
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,842100,387000000,.2175969
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,121820,360000000,.03383889
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,643930,381000000,.1690105
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,488830,178000000,.2746236
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,448110,244000000,.18365164
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,142130,371000000,.03830997
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,1958380,359000000,.54550975
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,1117500,135000000,.82777778
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,107350,307000000,.03496743
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,30820,326000000,.00945399
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,669990,136000000,.49263971
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,550000,160000000,.34375
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,9730,120000000,.00810833
AUSSIE BROADBAND ORDINARY,ABB,1879171,237623165,.79081978
AUSSTRATMATERIALS ORDINARY,ASM,6633713,142956062,4.64038594
AUST FINANCE GRP ORDINARY,AFG,2755765,269128877,1.02395738
AUST POTASH LTD ORDINARY,APC,499742,808382808,.06181997
AUST VANADIUM LTD ORDINARY,AVL,4301714,3940855932,.10915684
AUST VINTAGE LTD ORDINARY,AVG,1076795,252638486,.4262197
AUSTAL LIMITED ORDINARY,ASB,1945452,361858154,.53762834
AUSTIN ENGINEERING ORDINARY,ANG,837147,581727804,.14390699
