Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,403535,410531163,.09829583
4DS MEMORY LIMITED ORDINARY,4DS,1157907,1763434918,.06566202
5EADVANCED CDI 10:1,5EA,56144,333074890,.01685627
29METALSLIMITED ORDINARY,29M,27071362,702074024,3.85591278
88 ENERGY LTD ORDINARY,88E,6580151,28933811952,.02274208
ABACUS GROUP FPO/UNITS STAPLED,ABG,2131412,893657633,.23850431
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,838412,1314102962,.06380109
ACCENT GROUP LTD ORDINARY,AX1,24226445,565998979,4.28029836
ACROW LIMITED ORDINARY,ACF,24188,304856963,.00793421
ACTINOGEN MEDICAL ORDINARY,ACW,186,2945001421,.00000632
ADAIRS LIMITED ORDINARY,ADH,2513512,175833299,1.42948578
ADORE BEAUTY ORDINARY,ABY,330500,93957928,.35175318
ADRIATIC METALS CDI 1:1,ADT,20280235,279432969,7.25763859
ADVANCED HEALTH ORDINARY,AHI,20052,275606341,.00727559
AERIS RESOURCES LTD ORDINARY,AIS,12704609,967525540,1.31310322
AGL ENERGY LIMITED. ORDINARY,AGL,20419399,672747233,3.03522601
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,46805,208814047,.02241468
AINSWORTH GAME TECH. ORDINARY,AGI,206978,336793929,.06145538
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,2957445,3368464315,.08779802
AIRTASKER LIMITED ORDINARY,ART,12489,453295430,.00275516
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,392710,58015251,.67690822
ALKANE RESOURCES LTD ORDINARY,ALK,7265850,604579770,1.20180171
ALLIANCE AVIATION ORDINARY,AQZ,3027,160751712,.00188303
ALLIGATOR ENERGY ORDINARY,AGE,24284233,3873599345,.62691649
ALPHA HPA LTD ORDINARY,A4N,24374156,1134580693,2.14829638
ALS LTD ORDINARY,ALQ,9317564,484572851,1.9228407
ALTERITY THERAP LTD ORDINARY,ATH,1628842,5320336118,.0306154
AMA GROUP LIMITED ORDINARY,AMA,25578985,4782595517,.5348348
AMAERO INTERNATIONAL ORDINARY,3DA,585655,599596067,.09767492
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,7787546,609111935,1.27850819
AMERICANWESTMETALS ORDINARY,AW1,726334,518186969,.14016833
AMOTIV ORDINARY,AOV,2437870,140894696,1.73027805
AMP LIMITED ORDINARY,AMP,41012843,2531739839,1.61994698
AMPOL LIMITED ORDINARY,ALD,11733801,238302099,4.92391844
ANSELL LIMITED ORDINARY,ANN,2703013,145943984,1.85208936
ANSON RESOURCES LTD ORDINARY,ASN,5961334,1354128206,.44023409
ANZ GROUP HOLDINGS ORDINARY,ANZ,18651045,2978250555,.62624164
APA GROUP UNITS STAPLED,APA,34891653,1294951714,2.69443661
APPEN LIMITED ORDINARY,APX,579116,224289389,.25820036
ARAFURA RARE EARTHS ORDINARY,ARU,88369459,2464328691,3.58594449
ARB CORPORATION. ORDINARY,ARB,2617744,82332195,3.17949011
ARCADIUM LITHIUM PLC CDI1:1FOREXEMPT NYSE,LTM,5451293,344940223,1.58035875
ARCHER MATERIALS ORDINARY,AXE,195801,254847013,.0768308
ARENA REIT. FPO/UNITS STAPLED,ARF,1786630,395923210,.4512567
ARGO INVESTMENTS ORDINARY,ARG,13474,764097326,.00176339
ARGOSY MINERALS LTD ORDINARY,AGY,7843690,1455920934,.53874423
ARISTOCRAT LEISURE ORDINARY,ALL,2349639,629381749,.37332493
ARIZONA LITHIUM LTD ORDINARY,AZL,2798263,4473814528,.06254759
ARN MEDIA LIMITED ORDINARY,A1N,3349617,313050373,1.06999298
AROA BIOSURGERY ORDINARY,ARX,601023,344900256,.17425995
AROVELLA THERAPEUTIC ORDINARY,ALA,345276,1051843228,.0328258
ARTICORE GROUP LTD ORDINARY,ATG,504910,286865671,.17600921
ASKARIMETALSLIMITED ORDINARY,AS2,1510,98070146,.00153971
ASTON MINERALS LTD ORDINARY,ASO,507128,1295064269,.03915852
ASX LIMITED ORDINARY,ASX,3870595,193887876,1.99630584
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,18462987,1450833707,1.27257775
ATOMOS ORDINARY,AMS,1842582,1215017648,.15165064
AU CLINICAL LABS ORDINARY,ACL,1774732,201834015,.87930273
AUB GROUP LTD ORDINARY,AUB,3855282,116587434,3.30677318
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,6336558,1681672589,.37680093
AUDINATEGROUPLTD ORDINARY,AD8,3809466,83342014,4.57088306
AURA ENERGY ORDINARY,AEE,5190637,826462427,.62805481
AURELIA METALS LTD ORDINARY,AMI,3075282,1691564582,.18180104
AURIZON HOLDINGS LTD ORDINARY,AZJ,19955416,1840703982,1.0841187
AUSGOLD LIMITED ORDINARY,AUC,17246,356281468,.00484055
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,199440,392000000,.05087755
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,95930,394000000,.02434772
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,52570,418000000,.01257656
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,22150,395000000,.00560759
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,5650,394000000,.00143401
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,65060,202000000,.03220792
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,27850,379000000,.00734828
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,18750,146000000,.01284247
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,65440,142000000,.04608451
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,30800,254000000,.01212598
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,55770,108000000,.05163889
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,86200,235000000,.03668085
AUSGOV TREASURY BOND TB 4.75% 06-54 6M,GSBK54,11710,83000000,.01410843
AUSSIE BROADBAND ORDINARY,ABB,6080919,295721047,2.0563024
AUSSTRATMATERIALS ORDINARY,ASM,1962927,181319636,1.08257828
AUST FINANCE GRP ORDINARY,AFG,2096455,270769045,.77425948
AUST VANADIUM LTD ORDINARY,AVL,1739907,8632524744,.02015525
AUSTAL LIMITED ORDINARY,ASB,2348934,362489162,.64800117
AUSTIN ENGINEERING ORDINARY,ANG,2764,620011377,.0004458
AUSTRALIAN AGRICULT. ORDINARY,AAC,990315,602766747,.1642949
AUSTRALIAN ETHICAL ORDINARY,AEF,1347243,112782052,1.19455443
AUSTRARE ORDINARY,AR3,100982,157963745,.06392733
AUSWIDE BANK LTD ORDINARY,ABA,21442,51800677,.04139328
AUTOSPORTS GRP LTD. ORDINARY,ASG,69823,202436781,.03449126
AVITA MEDICAL CDI 5:1,AVH,155853,70497040,.22107737
BABY BUNTING GRP LTD ORDINARY,BBN,2371866,134919963,1.75798003
BANK OF QUEENSLAND. ORDINARY,BOQ,34251633,661469455,5.17811257
BANNERMAN ENERGY LTD ORDINARY,BMN,3659221,178613558,2.04868043
BAPCOR LIMITED ORDINARY,BAP,11247427,339412500,3.3137928
BCI MINERALS LTD ORDINARY,BCI,54473,2885691046,.00188769
BEACH ENERGY LIMITED ORDINARY,BPT,32364141,2281333656,1.41865005
BEACON LIGHTING GRP ORDINARY,BLX,1488509,227736338,.65361067
BEACON MINERALS ORDINARY,BCN,5064115,3756768171,.13479977
BEGA CHEESE LTD ORDINARY,BGA,1356658,304963014,.44485985
BELLEVUE GOLD LTD ORDINARY,BGL,96220755,1279998987,7.51725243
BENDIGO AND ADELAIDE ORDINARY,BEN,11929737,567968292,2.10042306
BERKELEY ENERGIA LTD ORDINARY,BKY,700000,445796715,.15702224
BETA ASIATECH TIGERS ETF UNITS,ASIA,507309,53798281,.94298366
BETA GLOBAL BANKS ETF UNITS,BNKS,24916,5157599,.48309301
BETASHARES ASX RES ETF UNITS,QRE,7980,36802888,.02168308
BETAURANIUMETF ETF UNITS,URNM,8446,16910904,.04994411
BETMAKERS TECH GROUP ORDINARY,BET,33370571,970114394,3.43985938
BHP GROUP LIMITED ORDINARY,BHP,23887476,5073901188,.47079112
BIGTINCAN HLDGS LTD ORDINARY,BTH,3028047,821675934,.36852083
BISALLOY STEEL ORDINARY,BIS,1969,47903601,.00411034
BLACK CAT SYNDICATE ORDINARY,BC8,402085,443569677,.09064754
BLACKSTONE LTD ORDINARY,BSX,1261317,530859870,.23759886
BLOCK CDI 1:1 NYSE,SQ2,856616,46924962,1.82550174
BLUESCOPE STEEL LTD ORDINARY,BSL,12445387,438769849,2.83642712
BOAB METALS LTD ORDINARY,BML,1,233395106,.00000043
BOSS ENERGY LTD ORDINARY,BOE,58480187,409688058,14.27432063
BOTANIX PHARMA LTD ORDINARY,BOT,34962,1817460431,.00192367
BOWEN COAL LIMITED ORDINARY,BCB,6382401,2930489703,.21779299
BOWEN COAL LIMITED RTS17OCT24 FORUS,BCBR,9745654,7795102609,.12502278
BRAINCHIP LTD ORDINARY,BRN,53382071,1962467976,2.72014992
BRAMBLES LIMITED ORDINARY,BXB,9927969,1392829699,.71279131
