Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,159130,345132572,.04610692
4DS MEMORY LIMITED ORDINARY,4DS,412278,1632543220,.02525373
5EADVANCED CDI 10:1,5EA,1356889,301037880,.45073696
29METALSLIMITED ORDINARY,29M,31904824,482081840,6.61813438
88 ENERGY LTD ORDINARY,88E,6306689,20107868225,.03136428
92ENERGY ORDINARY,92E,544057,106375102,.51145145
A2B AUSTRALIA LTD ORDINARY,A2B,626794,121230683,.51702588
ABACUS PROPERTY GRP. DEFERRED SETTLEMENT,ABPDA,610858,893657633,.06835481
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,210612,893657633,.02356741
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,753843,1314102962,.0573656
ACCENT GROUP LTD ORDINARY,AX1,10181649,552459958,1.84296597
ACROW FORMWORK ORDINARY,ACF,178000,266339056,.06683211
ACTINOGEN MEDICAL ORDINARY,ACW,663212,1816252150,.03651541
ACUMENTIS GROUP LTD ORDINARY,ACU,38,218174605,.00001742
ADAIRS LIMITED ORDINARY,ADH,4476172,173050982,2.5866204
ADBRI LIMITED ORDINARY,ABC,14255650,653329543,2.1819999
ADORE BEAUTY ORDINARY,ABY,967282,93907372,1.03003841
ADRIATIC METALS CDI 1:1,ADT,972733,227789169,.42703216
ADVANCED HEALTH ORDINARY,AHI,43608,217703969,.02003087
AERIS RESOURCES LTD ORDINARY,AIS,7061087,690945595,1.02194544
AGL ENERGY LIMITED. ORDINARY,AGL,20806499,672747233,3.09276619
AIC MINES LTD ORDINARY,A1M,13553,462470632,.00293056
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,416555,3368464315,.01236632
AIRTASKER LIMITED ORDINARY,ART,119171,450484279,.02645398
ALCIDION GROUP LTD ORDINARY,ALC,1347375,1268069053,.10625407
ALKANE RESOURCES LTD ORDINARY,ALK,586764,601574030,.09753812
ALLIANCE AVIATION ORDINARY,AQZ,203415,160734697,.12655326
ALLIGATOR ENERGY ORDINARY,AGE,36632683,3305918943,1.1080938
ALLKEM LIMITED ORDINARY,AKE,4602237,637658086,.72174055
ALPHA HPA LTD ORDINARY,A4N,93941,879004569,.0106872
ALS LTD ORDINARY,ALQ,1610473,484167684,.33262712
ALTERITY THERAP LTD ORDINARY,ATH,136899,2439897618,.00561085
ALTIUM LIMITED ORDINARY,ALU,1204618,131647099,.91503574
ALUMINA LIMITED ORDINARY,AWC,158653733,2901681417,5.46764824
AMA GROUP LIMITED ORDINARY,AMA,74883932,1073070217,6.97847455
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,14206813,645292557,2.20160807
AMERICAN RARE EARTHS ORDINARY,ARR,630781,446423299,.14129661
AMP LIMITED ORDINARY,AMP,44411870,2798600461,1.58693142
AMPOL LIMITED ORDINARY,ALD,1875293,238302099,.78693935
ANDROMEDA METALS LTD ORDINARY,ADN,27618255,3110008432,.88804438
ANSARADA GROUP LTD ORDINARY,AND,5,89335568,.0000056
ANSELL LIMITED ORDINARY,ANN,3208272,126817181,2.52984018
ANSON RESOURCES LTD ORDINARY,ASN,17173961,1270523564,1.35172314
ANTEOTECH LTD ORDINARY,ADO,422730,2174938526,.01943641
ANTERIS TECHNOLOGIES ORDINARY,AVR,20987,15591499,.1346054
ANTIPA MINERALS LTD ORDINARY,AZY,3304206,3597051478,.09185874
ANZ GROUP HOLDINGS ORDINARY,ANZ,13312497,3005286886,.44296926
APA GROUP UNITS STAPLED,APA,10137705,1179893848,.85920484
APM HUMAN SERVICES ORDINARY,APM,13912263,917181946,1.51684876
APPEN LIMITED ORDINARY,APX,8913576,156921599,5.6802735
ARAFURA RARE EARTHS ORDINARY,ARU,84297283,2113364692,3.98877124
ARB CORPORATION. ORDINARY,ARB,4551418,82099299,5.54379642
ARCHER MATERIALS ORDINARY,AXE,276126,254847013,.10834971
ARDENTLEISUREGRPLTD ORDINARY,ALG,4819775,479706016,1.00473516
ARENA REIT. FPO/UNITS STAPLED,ARF,1251610,350705075,.35688391
ARGENT MINERALS ORDINARY,ARD,145264,1178981223,.01232115
ARGOSY MINERALS LTD ORDINARY,AGY,50948949,1404407498,3.62778959
ARISTOCRAT LEISURE ORDINARY,ALL,2006283,653774538,.30687689
ARIZONA LITHIUM LTD ORDINARY,AZL,13948888,2762986826,.50484815
ARN MEDIA LIMITED ORDINARY,A1N,3536583,306299649,1.15461543
AROA BIOSURGERY ORDINARY,ARX,1598699,343109468,.4659443
ASTON MINERALS LTD ORDINARY,ASO,1366404,1275480936,.10712853
ASX LIMITED ORDINARY,ASX,3438865,193595162,1.77631763
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,17280236,1450833707,1.19105559
ATOMOS ORDINARY,AMS,3894204,401821079,.9691388
AU CLINICAL LABS ORDINARY,ACL,10962523,201834015,5.43145465
AUB GROUP LTD ORDINARY,AUB,317336,108405620,.29273021
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,2384255,1472551137,.16191322
AUDINATEGROUPLTD ORDINARY,AD8,242664,77451919,.31330922
AUDIO PIXELS LTD ORDINARY,AKP,481,29210100,.00164669
AURA ENERGY ORDINARY,AEE,1691940,574836204,.29433428
AURELIA METALS LTD ORDINARY,AMI,12555568,1684785332,.74523251
AURIZON HOLDINGS LTD ORDINARY,AZJ,33866882,1840703982,1.83988747
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,1594697,413000000,.38612518
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,431030,392000000,.10995663
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,148010,378000000,.03915608
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,157200,393000000,.04
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,73790,309000000,.02388026
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,17330,371000000,.00467116
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,90000,359000000,.02506964
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,28440,138000000,.0206087
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,748180,115500000,.64777489
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,404400,314000000,.12878981
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,100960,341000000,.02960704
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,97930,347000000,.0282219
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,87620,142000000,.06170423
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,1517920,218000000,.69629358
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,1240,103000000,.00120388
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,3180,188000000,.00169149
AUSSIE BROADBAND ORDINARY,ABB,9526364,237682509,4.00802063
AUSSTRATMATERIALS ORDINARY,ASM,4772283,166705227,2.86270748
AUST FINANCE GRP ORDINARY,AFG,4322227,270258312,1.59929475
AUST VANADIUM LTD ORDINARY,AVL,22746122,4365859971,.52099981
AUST VINTAGE LTD ORDINARY,AVG,103667,252638486,.04103373
AUSTAL LIMITED ORDINARY,ASB,3002754,362441875,.82847877
AUSTIN ENGINEERING ORDINARY,ANG,569745,583339584,.09766952
AUSTRALIAN AGRICULT. ORDINARY,AAC,3674737,602766747,.60964494
AUSTRALIAN ETHICAL ORDINARY,AEF,102827,112782052,.09117319
AUSTRARE ORDINARY,AR3,274139,154165962,.1778207
AUTECO MINERALS ORDINARY,AUT,4343155,2312836300,.1877848
AVA RISK GROUP LTD ORDINARY,AVA,54587,255414634,.02137192
AVITA MEDICAL CDI 5:1,AVH,480741,65559895,.73328519
AVZ MINERALS LTD ORDINARY,AVZ,122002650,3528729748,3.45740985
AZURE MINERALS ORDINARY,AZS,592718,390236072,.15188704
BABY BUNTING GRP LTD ORDINARY,BBN,6556801,134906489,4.8602562
BANK OF QUEENSLAND. ORDINARY,BOQ,38530140,657217431,5.86261687
BANNERMAN ENERGY LTD ORDINARY,BMN,1507722,150510660,1.00173768
BAPCOR LIMITED ORDINARY,BAP,4242193,339412500,1.24986351
BCI MINERALS LTD ORDINARY,BCI,29008,1213254702,.00239092
BEACH ENERGY LIMITED ORDINARY,BPT,12278328,2281333656,.53820834
BEACON LIGHTING GRP ORDINARY,BLX,3233,224596289,.00143947
BEGA CHEESE LTD ORDINARY,BGA,11566573,304247980,3.80169262
BELARAROXLIMITED ORDINARY,BRX,859,51514020,.00166751
BELL FINANCIAL GROUP ORDINARY,BFG,101473,320743948,.03163676
BELLEVUE GOLD LTD ORDINARY,BGL,39905366,1130981904,3.52838236
BENDIGO AND ADELAIDE ORDINARY,BEN,15456330,567732499,2.72246701
BETA AUS COMP BOND ETF UNITS,OZBD,18361,5132645,.35772979
