Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,64356,345132572,.01864675
4DS MEMORY LIMITED ORDINARY,4DS,532278,1632543220,.03260422
5EADVANCED CDI 10:1,5EA,1338081,298737880,.44791139
29METALSLIMITED ORDINARY,29M,24938427,482081840,5.17306916
88 ENERGY LTD ORDINARY,88E,6046249,20107868225,.03006907
92ENERGY ORDINARY,92E,595180,92686598,.64214246
A-CAP ENERGY LTD ORDINARY,ACB,127971,1232435086,.01038359
A2B AUSTRALIA LTD ORDINARY,A2B,723663,121230683,.59693056
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,2108348,893657633,.23592346
ACCENT GROUP LTD ORDINARY,AX1,8214750,552459958,1.48694034
ACTINOGEN MEDICAL ORDINARY,ACW,650343,1816252150,.03580687
ADAIRS LIMITED ORDINARY,ADH,5883571,173050982,3.39990616
ADBRI LIMITED ORDINARY,ABC,11649222,653329543,1.78305453
ADORE BEAUTY ORDINARY,ABY,973531,93907372,1.03669284
ADRIATIC METALS CDI 1:1,ADT,559480,227533844,.2458887
ADVANCE ZINCTEK LTD ORDINARY,ANO,66,62431719,.00010572
ADVANCED HEALTH ORDINARY,AHI,34608,217703969,.01589682
AERIS RESOURCES LTD ORDINARY,AIS,4488945,690945595,.6496814
AGL ENERGY LIMITED. ORDINARY,AGL,18518861,672747233,2.75272199
AIC MINES LTD ORDINARY,A1M,10252,462224392,.00221797
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,404615,3368464315,.01201185
AIRTASKER LIMITED ORDINARY,ART,111767,450455672,.02481199
ALCIDION GROUP LTD ORDINARY,ALC,2113217,1268069053,.16664842
ALKANE RESOURCES LTD ORDINARY,ALK,102112,601574030,.01697414
ALLIANCE AVIATION ORDINARY,AQZ,289323,160734697,.18000034
ALLIANCE NICKEL LTD ORDINARY,AXN,516,713106282,.00007236
ALLIGATOR ENERGY ORDINARY,AGE,27084580,3305918943,.81927538
ALLKEM LIMITED ORDINARY,AKE,5954608,637658086,.93382459
ALPHA HPA LTD ORDINARY,A4N,1064099,857806079,.1240489
ALS LTD ORDINARY,ALQ,1301266,484167684,.2687635
ALTIUM LIMITED ORDINARY,ALU,1650847,131647099,1.25399421
ALUMINA LIMITED ORDINARY,AWC,167744304,2901681417,5.78093456
AMA GROUP LIMITED ORDINARY,AMA,84438387,1073070217,7.86885943
AMAERO INTERNATIONAL ORDINARY,3DA,44284,416845213,.01062361
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,9515283,645800925,1.47340808
AMERICAN RARE EARTHS ORDINARY,ARR,349166,446423299,.07821411
AMP LIMITED ORDINARY,AMP,60288981,2823524693,2.13523831
AMPOL LIMITED ORDINARY,ALD,1078573,238302099,.45260743
ANDROMEDA METALS LTD ORDINARY,ADN,30087145,3110008432,.96742969
ANSARADA GROUP LTD ORDINARY,AND,5,89335568,.0000056
ANSELL LIMITED ORDINARY,ANN,2914860,126817181,2.29847405
ANSON RESOURCES LTD ORDINARY,ASN,16768376,1246678729,1.34504388
ANTEOTECH LTD ORDINARY,ADO,459753,2049938526,.02242765
ANTIPA MINERALS LTD ORDINARY,AZY,1787500,3597051478,.04969348
ANZ GROUP HOLDINGS ORDINARY,ANZ,10359457,3003366782,.34492813
APA GROUP UNITS STAPLED,APA,11509338,1179893848,.97545538
APM HUMAN SERVICES ORDINARY,APM,13887438,917181946,1.5141421
APPEN LIMITED ORDINARY,APX,6898910,156653558,4.40392806
ARAFURA RARE EARTHS ORDINARY,ARU,59017081,2113364692,2.79256492
ARB CORPORATION. ORDINARY,ARB,4615389,82099299,5.62171548
ARCHER MATERIALS ORDINARY,AXE,292481,254847013,.11476729
ARDEA RESOURCES LTD ORDINARY,ARL,2328,171894772,.00135432
ARDENTLEISUREGRPLTD ORDINARY,ALG,3169495,479706016,.66071612
ARENA REIT. FPO/UNITS STAPLED,ARF,1406881,350705075,.40115787
ARGENT MINERALS ORDINARY,ARD,145264,1178981223,.01232115
ARGOSY MINERALS LTD ORDINARY,AGY,48968368,1404407498,3.4867635
ARISTOCRAT LEISURE ORDINARY,ALL,2259511,653774538,.34561013
ARIZONA LITHIUM LTD ORDINARY,AZL,3162665,2749676710,.11501952
ARN MEDIA LIMITED ORDINARY,A1N,3563964,306944649,1.16110967
AROA BIOSURGERY ORDINARY,ARX,1222844,343109468,.35640054
ASTON MINERALS LTD ORDINARY,ASO,2183134,1114730934,.19584403
ASX LIMITED ORDINARY,ASX,3478816,193595162,1.796954
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,14525902,1450833707,1.00121068
ATOMOS ORDINARY,AMS,3894204,401821079,.9691388
AU CLINICAL LABS ORDINARY,ACL,13081208,201834015,6.48117117
AUB GROUP LTD ORDINARY,AUB,303411,108405620,.27988494
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,2031194,1472551137,.13793708
AUDINATEGROUPLTD ORDINARY,AD8,238973,77451919,.30854368
AUDIO PIXELS LTD ORDINARY,AKP,514,29210100,.00175967
AURA ENERGY ORDINARY,AEE,2217532,574484204,.386004
AURELIA METALS LTD ORDINARY,AMI,27324548,1501942995,1.81927997
AURIZON HOLDINGS LTD ORDINARY,AZJ,48194794,1840703982,2.61828053
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,170900,413000000,.04138015
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,151900,392000000,.03875
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,236030,378000000,.0624418
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,121660,387000000,.03143669
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,206400,393000000,.05251908
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,131940,196000000,.06731633
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,158740,290000000,.05473793
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,34960,302000000,.01157616
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,783760,359000000,.21831755
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,507080,138000000,.36744928
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,987580,115500000,.85504762
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,37680,314000000,.012
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,617080,347000000,.17783285
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,362160,211000000,.17163981
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,2453320,181000000,1.35542541
AUSSIE BROADBAND ORDINARY,ABB,10821270,237682509,4.55282555
AUSSTRATMATERIALS ORDINARY,ASM,5177469,166705227,3.10576284
AUST FINANCE GRP ORDINARY,AFG,4820387,270258312,1.78362211
