Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DS MEMORY LIMITED ORDINARY,4DS,3087606,2060898718,.14981842
29METALSLIMITED ORDINARY,29M,2574344,1371336435,.1877252
88 ENERGY LTD ORDINARY,88E,263206,1157350417,.02274212
ABACUS GROUP FPO/UNITS STAPLED,ABG,3158603,893657633,.35344665
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,4994147,1314102962,.38004229
ACCENT GROUP LTD ORDINARY,AX1,14059751,601185674,2.33867033
ACROW LIMITED ORDINARY,ACF,89456,308001571,.02904401
ADAIRS LIMITED ORDINARY,ADH,1866365,176742067,1.05598233
ADORE BEAUTY ORDINARY,ABY,688259,93957928,.73251828
ADVANCED HEALTH ORDINARY,AHI,1000,280582265,.0003564
AERIS RESOURCES LTD ORDINARY,AIS,14187875,971422170,1.46052617
AFRICAN GOLD LTD. ORDINARY,A1G,140120,531377972,.02636918
AGL ENERGY LIMITED. ORDINARY,AGL,23977355,672747233,3.56409567
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,185050,208814047,.08861952
AINSWORTH GAME TECH. ORDINARY,AGI,5875,336793929,.00174439
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,299897,3268901545,.00917424
AIRTASKER LIMITED ORDINARY,ART,760,454662080,.00016716
ALCIDION GROUP LTD ORDINARY,ALC,628041,1342952696,.04676568
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,254606,63005649,.40410027
ALKANE RESOURCES LTD ORDINARY,ALK,4709393,1365794967,.34480966
ALLIANCE AVIATION ORDINARY,AQZ,81149,161027077,.05039463
ALLIGATOR ENERGY ORDINARY,AGE,56611072,4437034145,1.27587641
ALPHA HPA LTD ORDINARY,A4N,33459991,1137271758,2.94212802
ALS LTD ORDINARY,ALQ,7349194,507199638,1.44897461
ALTECH BATT LTD ORDINARY,ATC,914449,2535092919,.03607162
ALTERITY THERAP LTD ORDINARY,ATH,16882041,10875416329,.15523122
AMA GROUP LIMITED ORDINARY,AMA,350413,4785720517,.00732205
AMAERO LTD ORDINARY,3DA,348376,931614327,.03739487
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,6196644,699127480,.88633964
AMERICAN RARE EARTHS ORDINARY,ARR,71780,562548299,.01275979
AMERICANWESTMETALS ORDINARY,AW1,6454,842625618,.00076594
AML3D ORDINARY,AL3,336485,548534586,.06134253
AMOTIV ORDINARY,AOV,2454286,133849962,1.83360978
AMP LIMITED ORDINARY,AMP,28008215,2531739839,1.1062833
AMPLIA THERAPEUTICS ORDINARY,ATX,60529,513071629,.01179738
AMPLITUDE ENERGY ORDINARY,AEL,31011933,3197560715,.96986221
AMPOL LIMITED ORDINARY,ALD,6316551,238302099,2.65064849
ANDEAN SILVER ORDINARY,ASL,877209,190048918,.46157011
ANDROMEDA METALS LTD ORDINARY,ADN,54171,3816676408,.00141932
ANSELL LIMITED ORDINARY,ANN,2884837,145944884,1.97666196
ANTIPA MINERALS LTD ORDINARY,AZY,3158,649871284,.00048594
ANZ GROUP HOLDINGS ORDINARY,ANZ,17716042,2983520180,.59379662
APA GROUP UNITS STAPLED,APA,30549662,1315181016,2.32284846
APPEN LIMITED ORDINARY,APX,6729815,265610639,2.5337144
ARAFURA RARE EARTHS ORDINARY,ARU,36918655,2885381323,1.27950697
ARB CORPORATION. ORDINARY,ARB,4939665,83326085,5.92811363
ARCHER MATERIALS ORDINARY,AXE,3632,254847013,.00142517
ARENA REIT. FPO/UNITS STAPLED,ARF,479826,402127591,.11932183
ARGENT MINERALS ORDINARY,ARD,90602,1677092861,.00540232
ARGO INVESTMENTS ORDINARY,ARG,9767,760996574,.00128345
ARGOSY MINERALS LTD ORDINARY,AGY,3859068,1535920934,.25125434
ARISTOCRAT LEISURE ORDINARY,ALL,2031565,616871882,.32933338
ARN MEDIA LIMITED ORDINARY,A1N,2709244,313050373,.86543388
AROA BIOSURGERY ORDINARY,ARX,505548,345033235,.14652154
ARROW MINERALS ORDINARY,AMD,127793,877766591,.01455888
ARTICORE GROUP LTD ORDINARY,ATG,55030,293868877,.01872604
ASPEN GROUP FPO/UNITS STAPLED,APZ,1960046,227665433,.86093263
ASTRAL RESOURCES NL ORDINARY,AAR,106304,1436653044,.00739942
ASX LIMITED ORDINARY,ASX,3909624,194299425,2.01216447
ATLAS ARTERIA FPOSTUSPROHEXCLQIBQP,ALX,17452979,1450833707,1.20296206
AU CLINICAL LABS ORDINARY,ACL,7032432,195791386,3.59179847
AUB GROUP LTD ORDINARY,AUB,1077620,116587434,.92430201
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,11010718,1694973503,.64961004
AUDINATEGROUPLTD ORDINARY,AD8,3776136,84232169,4.48300934
AUMEGAMETALS ORDINARY,AAM,4283,606250697,.00070647
AURA ENERGY ORDINARY,AEE,6526406,896733047,.72779809
AURELIA METALS LTD ORDINARY,AMI,189370,1692572640,.01118829
AURIC MINING ORDINARY,AWJ,3239,186181102,.0017397
AURIZON HOLDINGS LTD ORDINARY,AZJ,31696287,1750443988,1.810757
AUSGOLD LIMITED ORDINARY,AUC,1958064,427603499,.4579158
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,17140,394000000,.00435025
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,72760,420000000,.01732381
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,309440,415000000,.07456386
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,200000,432000000,.0462963
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,90650,379000000,.02391821
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,112700,410000000,.0274878
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,99990,289500000,.03453886
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,148870,433000000,.03438106
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,568520,430000000,.13221395
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,99990,142000000,.07041549
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,734480,274000000,.26805839
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,84980,108000000,.07868519
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,45440,292000000,.01556164
AUSGOV TREASURY BOND TB 4.75% 06-54 6M,GSBK54,16000,104000000,.01538462
AUSSIE BROADBAND ORDINARY,ABB,103872,292576043,.03550257
AUSSTRATMATERIALS ORDINARY,ASM,814736,225741865,.36091489
AUST FINANCE GRP ORDINARY,AFG,1262066,271760063,.46440451
AUST VANADIUM LTD ORDINARY,AVL,1789311,8634658076,.02072243
AUSTAL LIMITED ORDINARY,ASB,2442341,422050221,.57868492
AUSTIN ENGINEERING ORDINARY,ANG,19203,620530277,.00309461
AUSTRALIAN AGRICULT. ORDINARY,AAC,1371803,602766747,.22758439
AUSTRALIAN COMM.LOAN 2.50% LN 21-05-30,XCLWAY,196451,410000000,.04791488
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-29,XCLWAX,169270,430000000,.03936512
AUSTRALIAN ETHICAL ORDINARY,AEF,617638,113419775,.54455936
AUSTRALIAN FOUNDAT. ORDINARY,AFI,817,1260952711,.00006479
AUSTRALIAN UNITY LTD MCI CN 5.00% PER 6M,AYUPA,8,5070950,.00015776
AUTOSPORTS GRP LTD. ORDINARY,ASG,11282,202683304,.00556632
AVITA MEDICAL CDI 5:1,AVH,101067,73650325,.13722546
BABY BUNTING GRP LTD ORDINARY,BBN,409814,134919963,.30374601
BANK OF QUEENSLAND. ORDINARY,BOQ,16109372,661469455,2.43539167
BANNERMAN ENERGY LTD ORDINARY,BMN,7880032,205403260,3.83637144
BAPCOR LIMITED ORDINARY,BAP,10722604,339412500,3.15916591
BCI MINERALS LTD ORDINARY,BCI,644364,2887513061,.02231554
BEACH ENERGY LIMITED ORDINARY,BPT,85830873,2281333656,3.76231126
BEACON LIGHTING GRP ORDINARY,BLX,1312249,229342146,.57217961
BEETALOOENERGYAUSLTD ORDINARY,BTL,26083,1240932559,.00210189
BEGA CHEESE LTD ORDINARY,BGA,1264426,305377396,.41405357
BELARAROXLIMITED ORDINARY,BRX,7084,200998977,.0035244
BELLEVUE GOLD LTD ORDINARY,BGL,46403566,1480748913,3.13379031
BENDIGO AND ADELAIDE ORDINARY,BEN,11284267,567981691,1.98673077
BENZMINING CDI 1:1,BNZ,58700,202741264,.02895316
BETA GLOBAL BANKS ETF UNITS,BNKS,857,9711311,.00882476
BETA VIDEO GAME ETF ETF UNITS,GAME,3207,1660569,.19312657
BETASHARESCASHETF ETF UNITS,AAA,40000,84155303,.04753117
BETAURANIUMETF ETF UNITS,URNM,6000,20831023,.02880319
BETMAKERS TECH GROUP ORDINARY,BET,3159872,1107374275,.28534815
BETR ENTERTAINMENT ORDINARY,BBT,149204,1167683502,.01277778
BHP GROUP LIMITED ORDINARY,BHP,49072550,5078913175,.96620179
BIOME AUSTRALIA LTD ORDINARY,BIO,338857,220609231,.15360055
BLACK CAT SYNDICATE ORDINARY,BC8,17264096,710219761,2.43081043
BLOCK INC CDI 1:1 NYSE,XYZ,588421,42588702,1.38163638
BLUESCOPE STEEL LTD ORDINARY,BSL,13731035,438609849,3.13058064
BOSS ENERGY LTD ORDINARY,BOE,79586569,414921511,19.18111423
BOTANIX PHARMA LTD ORDINARY,BOT,73163535,1961326643,3.73030853
BOWEN COAL LIMITED ORDINARY,BCB,28160,107757556,.02613274
BRAINCHIP LTD ORDINARY,BRN,77624774,2035741735,3.81309538
BRAMBLES LIMITED ORDINARY,BXB,9048286,1363073821,.66381482
BRAVURA SOLUTION LTD ORDINARY,BVS,11366056,448299975,2.53536842
