Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,241803,294491837,.08210856
4DS MEMORY LIMITED ORDINARY,4DS,272168,1479765442,.01839264
5EADVANCED CDI 10:1,5EA,2417999,286188610,.84489701
29METALSLIMITED ORDINARY,29M,19602867,481319391,4.07273577
88 ENERGY LTD ORDINARY,88E,18294812,18265762962,.10015904
92ENERGY ORDINARY,92E,5653087,81878696,6.90422207
A-CAP ENERGY LTD ORDINARY,ACB,606770,1232435086,.04923342
A2B AUSTRALIA LTD ORDINARY,A2B,985933,121230683,.81327019
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,2331202,893657633,.26086075
ACCENT GROUP LTD ORDINARY,AX1,2869967,541866715,.52964445
ACTINOGEN MEDICAL ORDINARY,ACW,539175,1795893817,.03002265
ADAIRS LIMITED ORDINARY,ADH,8130945,171316433,4.7461559
ADBRI LIMITED ORDINARY,ABC,11617275,652627555,1.78007731
ADORE BEAUTY ORDINARY,ABY,3208823,94124497,3.40912632
ADRIATIC METALS CDI 1:1,ADT,1446911,207863802,.69608608
ADV HUMAN IMAG LTD ORDINARY,AHI,44612,168249382,.0265154
AERIS RESOURCES LTD DEFERRED SETTLEMENT,AISDB,2,690945286,.00000029
AERIS RESOURCES LTD ORDINARY,AIS,7468265,690945595,1.08087598
AGL ENERGY LIMITED. ORDINARY,AGL,18360213,672747233,2.72913988
AIRTASKER LIMITED ORDINARY,ART,402674,449361468,.08961026
ALCIDION GROUP LTD ORDINARY,ALC,1845811,1268069053,.14556076
ALKANE RESOURCES LTD ORDINARY,ALK,869615,596079260,.14588916
ALLIANCE AVIATION ORDINARY,AQZ,142100,160734697,.08840655
ALLIGATOR ENERGY ORDINARY,AGE,65004581,3302713385,1.96821744
ALLKEM LIMITED ORDINARY,AKE,2933628,637658086,.46006286
ALPHA HPA LTD ORDINARY,A4N,3454673,812236624,.4253284
ALS LTD ORDINARY,ALQ,1448597,484167684,.29919324
ALTECH CHEM LTD ORDINARY,ATC,74800,1426765869,.00524263
ALTIUM LIMITED ORDINARY,ALU,1107491,131641513,.84129313
ALUMINA LIMITED ORDINARY,AWC,139745782,2901681417,4.81602774
AMA GROUP LIMITED ORDINARY,AMA,66195332,1073070217,6.16877917
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,16575744,687855897,2.40976985
AMERICAN RARE EARTHS ORDINARY,ARR,147075,444380799,.03309661
AMP LIMITED ORDINARY,AMP,34861420,3266105853,1.06736957
AMPOL LIMITED ORDINARY,ALD,1375483,238302099,.57720138
ANDROMEDA METALS LTD ORDINARY,ADN,20460557,3110008432,.65789394
ANSARADA GROUP LTD ORDINARY,AND,1,89335568,.00000112
ANSELL LIMITED ORDINARY,ANN,3260680,127441469,2.55857063
ANTEOTECH LTD ORDINARY,ADO,1163920,1987946230,.05854887
ANTIPA MINERALS LTD ORDINARY,AZY,8451281,3139708262,.26917409
ANZ BANKING GRP LTD ORDINARY,ANZ,12706805,2989923751,.42498759
APA GROUP UNITS STAPLED,APA,15057023,1179893848,1.2761337
APM HUMAN SERVICES ORDINARY,APM,13485208,917181946,1.47028712
APPEN LIMITED ORDINARY,APX,7312485,123446356,5.92361349
ARAFURA RESOURCE LTD ORDINARY,ARU,898730,1724571565,.05211323
ARB CORPORATION. ORDINARY,ARB,1431002,81855789,1.7481989
ARCHER MATERIALS ORDINARY,AXE,995306,248467207,.40057842
ARCHTIS LIMITED ORDINARY,AR9,152734,263803207,.05789695
ARDENTLEISUREGRPLTD ORDINARY,ALG,3959793,479706016,.82546244
ARENA REIT. FPO/UNITS STAPLED,ARF,3453445,347292848,.9943899
ARGOSY MINERALS LTD ORDINARY,AGY,750299,1367029142,.05488537
ARISTOCRAT LEISURE ORDINARY,ALL,2022533,662595304,.30524409
ARIZONA LITHIUM LTD ORDINARY,AZL,4459159,2409925561,.18503306
AROA BIOSURGERY ORDINARY,ARX,208670,342724208,.06088569
ASTON MINERALS LTD ORDINARY,ASO,1115790,1113530934,.10020287
ASX LIMITED ORDINARY,ASX,1853006,193595162,.95715512
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,16869815,959018226,1.75907137
ATOMOS ORDINARY,AMS,3219839,222351585,1.44808457
AU CLINICAL LABS ORDINARY,ACL,1377424,201834015,.68245385
AUB GROUP LTD ORDINARY,AUB,506494,92511544,.54749275
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,4072100,1472551137,.27653369
AUDINATEGROUPLTD ORDINARY,AD8,498789,77443919,.64406477
AURA ENERGY ORDINARY,AEE,967815,485992720,.19914187
AURELIA METALS LTD ORDINARY,AMI,21618840,1237437216,1.74706561
AURIZON HOLDINGS LTD ORDINARY,AZJ,20339794,1840703982,1.10500081
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,6400,413000000,.00154964
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,100010,418000000,.02392584
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,21600,387000000,.0055814
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,1055710,368000000,.28687772
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,6540,381000000,.00171654
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,5720,184000000,.0031087
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,9990,297000000,.00336364
AUSGOV TREASURY BOND TB 2.25% 11-22 6M,GSBU22,36960,265000000,.01394717
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,16010,371000000,.00431536
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,1845150,359000000,.51396936
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,99760,95500000,.10446073
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,59860,314000000,.01906369
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,36600,326000000,.01122699
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,6620,334000000,.00198204
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,100970,136000000,.07424265
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,1120610,168000000,.66702976
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,7400,103000000,.00718447
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,14530,123000000,.01181301
AUSGOV TRES.IND BOND TIB +2.00% 08-35 3M,GSIO35,3170,43500000,.00728736
AUSSIE BROADBAND ORDINARY,ABB,3916164,237665276,1.64776448
AUSSTRATMATERIALS ORDINARY,ASM,9277341,142956062,6.48964505
AUST FINANCE GRP ORDINARY,AFG,2396271,270258312,.8866595
AUST VANADIUM LTD ORDINARY,AVL,5459524,3967581473,.13760332
AUST VINTAGE LTD ORDINARY,AVG,1077070,252638486,.42632855
AUSTAL LIMITED ORDINARY,ASB,2012456,361858154,.55614499
AUSTIN ENGINEERING ORDINARY,ANG,562380,581727804,.09667408
AUSTRALIAN AGRICULT. ORDINARY,AAC,1803603,602766747,.29922072
AUSTRALIAN ETHICAL ORDINARY,AEF,128629,112387138,.11445171
AUSTRALIAN FOUNDAT. ORDINARY,AFI,19055,1235624858,.00154213
AUSTRALIAN UNITED IN ORDINARY,AUI,4432,125444627,.00353303
AUSTRALRESOURCES ORDINARY,AR1,18981,295956834,.00641344
AUSTRARE ORDINARY,AR3,530775,95201552,.55752768
AUSWIDE BANK LTD ORDINARY,ABA,83150,43613554,.19065174
AUTECO MINERALS ORDINARY,AUT,4361159,2067302168,.21095895
AUTOSPORTS GRP LTD. ORDINARY,ASG,14404,201000000,.00716617
AVA RISK GROUP LTD ORDINARY,AVA,94949,255338507,.03718554
AVITA MEDICAL CDI 5:1,AVH,522389,75756500,.68956327
AVJENNINGS LIMITED ORDINARY,AVJ,39907,406230728,.00982373
AVZ MINERALS LTD ORDINARY,AVZ,149887170,3528729748,4.24762395
AZURE MINERALS ORDINARY,AZS,2535423,310735721,.81594192
BABY BUNTING GRP LTD ORDINARY,BBN,676822,132458126,.51097054
BANK OF QUEENSLAND. ORDINARY,BOQ,38640129,647357479,5.9689013
BANNERMAN ENERGY LTD DEFERRED SETTLEMENT,BMNDA,1,148769871,.00000067
BANNERMAN ENERGY LTD ORDINARY,BMN,561313,149616208,.37516858
BAPCOR LIMITED ORDINARY,BAP,5633092,339412500,1.65965956
BASE RES LIMITED ORDINARY,BSE,7,1178011850,.00000059
BCI MINERALS LTD ORDINARY,BCI,29008,1211021407,.00239533
BEACH ENERGY LIMITED ORDINARY,BPT,27141774,2281333656,1.18973277
BEACON LIGHTING GRP ORDINARY,BLX,112824,223321406,.05052091
BEGA CHEESE LTD ORDINARY,BGA,9355292,303283430,3.08466968
BELL FINANCIAL GROUP ORDINARY,BFG,208486,320743948,.06500076
BELLEVUE GOLD LTD ORDINARY,BGL,69559520,1045377255,6.65401124
BENDIGO AND ADELAIDE ORDINARY,BEN,19295818,565026479,3.41502898
BEST & LESS ORDINARY,BST,83687,125366930,.06675365
BETA WA AUS BOND ETF UNITS,BNDS,2674,9406528,.02842707
BETMAKERS TECH GROUP ORDINARY,BET,130614677,963720550,13.55316923
BHP GROUP LIMITED ORDINARY,BHP,21685755,5065820556,.42807981
BIGTINCAN HLDGS LTD ORDINARY,BTH,3008453,552350154,.5446641
BILL IDENTITY LTD ORDINARY,BID,1,245258016,.00000041
BKI INVESTMENT LTD ORDINARY,BKI,16659,745649212,.00223416
BLACK CAT SYNDICATE ORDINARY,BC8,111139,213994175,.05193553
BLACK ROCK MINING ORDINARY,BKT,391805,977319164,.04008977
BLACKMORES LIMITED ORDINARY,BKL,520211,19430442,2.67729885
BLACKSTONE LTD ORDINARY,BSX,2160580,473225225,.45656484
BLOCK CDI 1:1 NYSE,SQ2,3840132,37259578,10.30642913
BLUEBET HOLDINGS LTD ORDINARY,BBT,164627,200201228,.08223076
BLUESCOPE STEEL LTD ORDINARY,BSL,2093475,470602388,.44485006
BOART LONGYEAR CDI 1:1,BLY,1,295920414,.00000034
BOOKTOPIA GROUP ORDINARY,BKG,1726,137359299,.00125656
BORAL LIMITED. ORDINARY,BLD,23578080,1103088419,2.13746057
BOSS ENERGY LTD ORDINARY,BOE,3284275,352578862,.93150082
BOTANIX PHARMA LTD ORDINARY,BOT,1770702,1085293993,.16315413
BOWEN COAL LIMITED ORDINARY,BCB,2767319,1547523512,.17882242
BRAINCHIP LTD ORDINARY,BRN,89172266,1719362144,5.18635741
BRAMBLES LIMITED ORDINARY,BXB,5766771,1386878256,.41580946
BRAVURA SOLUTION LTD ORDINARY,BVS,3141877,248354002,1.26508008
BREAKER RES NL ORDINARY,BRB,360647,325840929,.11068192
BREVILLE GROUP LTD ORDINARY,BRG,10113000,142781365,7.08285707
BRICKWORKS LIMITED ORDINARY,BKW,945766,151775663,.62313416
BUBS AUST LTD ORDINARY,BUB,7779610,733969019,1.05993711
BURU ENERGY ORDINARY,BRU,192779,596043085,.03234313
BWP TRUST ORDINARY UNITS,BWP,13507505,642383803,2.10271569
BWX LIMITED ORDINARY,BWX,8302360,199987502,4.15143942
CAENEUS MINERALS ORDINARY,CAD,788503,4720605074,.01670343
CALIDUS RESOURCES ORDINARY,CAI,185530,437781705,.04237957
CALIX LIMITED ORDINARY,CXL,2089611,161601800,1.29306171
CAMPLIFYHOLDINGS ORDINARY,CHL,87289,28045670,.31123878
CANNON RESOURCES ORDINARY,CNR,1630,76928644,.00211885
CAPRICORN METALS ORDINARY,CMM,8207596,371925185,2.20678683
CARAVEL MINERALS LTD ORDINARY,CVV,792365,414993197,.19093446
CARBON REVOLUTION ORDINARY,CBR,623769,206909911,.30146888
CARDNO LIMITED ORDINARY,CDD,575,39060663,.00147207
CARNARVON ENERGY LTD ORDINARY,CVN,29967586,1800186904,1.66469303
CARSALES.COM LTD. ORDINARY,CAR,5514678,351037178,1.57096694
CASPIN RESOURCES ORDINARY,CPN,41560,69820710,.05952389
CASTILE RESOURCES ORDINARY,CST,182,236633198,.00007691
CASTLE MINERALS ORDINARY,CDT,154327,999492984,.01544053
CATAPULT GRP INT LTD ORDINARY,CAT,521234,234351388,.22241558
CEDAR WOODS PROP. ORDINARY,CWP,203010,82209937,.24694095
CELSIUS RESOURCE LTD ORDINARY,CLA,2393974,1494368043,.16019976
CENTAURUS METALS LTD ORDINARY,CTM,99047,427106273,.02319025
CENTURIA CAPITAL FPO/UNITS STAPLED,CNI,6425253,796397981,.80678921
CENTURIA I REIT ORDINARY UNITS,CIP,4391379,634930635,.6916313
CENTURIA OFFICE REIT ORDINARY UNITS,COF,2727374,597336931,.45658888
CETTIRE ORDINARY,CTT,3401411,381238220,.89220094
CHALICE MINING LTD ORDINARY,CHN,14057363,376297194,3.73570763
CHALLENGER EXP LTD ORDINARY,CEL,2015602,1027713580,.19612488
CHALLENGER LIMITED ORDINARY,CGF,14517535,682245661,2.12790434
CHAMPION IRON LTD ORDINARY,CIA,20065655,517193126,3.8797219
CHARGER METALS ORDINARY,CHR,254651,32581035,.78159273
CHARTER HALL GROUP STAPLED US PROHIBIT.,CHC,3974962,472997199,.84037749
CHARTER HALL RETAIL UNITS,CQR,2345465,581229609,.40353502
