Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,215086,450419059,.04775242
4DS MEMORY LIMITED ORDINARY,4DS,1995700,2002323558,.09966921
5G NETWORKS LIMITED. ORDINARY,5GN,71909,300546061,.02392612
29METALSLIMITED ORDINARY,29M,9699910,1370892409,.70756173
88 ENERGY LTD ORDINARY,88E,6580151,28933811952,.02274208
ABACUS GROUP FPO/UNITS STAPLED,ABG,2357507,893657633,.26380427
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,3444642,1314102962,.26212878
ACCENT GROUP LTD ORDINARY,AX1,4166402,565998979,.73611476
ACROW LIMITED ORDINARY,ACF,35156,307157659,.01144559
ADAIRS LIMITED ORDINARY,ADH,1972400,175878299,1.12145729
ADISYN LTD ORDINARY,AI1,283615,722325596,.03926415
ADORE BEAUTY ORDINARY,ABY,778284,93957928,.82833244
ADRIATIC METALS CDI 1:1,ADT,18031531,303756656,5.93617642
ADVANCED HEALTH ORDINARY,AHI,20052,280582265,.00714657
AERIS RESOURCES LTD ORDINARY,AIS,13713596,968295499,1.41626146
AGL ENERGY LIMITED. ORDINARY,AGL,16951000,672747233,2.51966848
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,215916,208814047,.10340109
AINSWORTH GAME TECH. ORDINARY,AGI,155374,336793929,.04613325
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,966513,3348990242,.02885983
AIRTASKER LIMITED ORDINARY,ART,8416,453692773,.001855
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,205787,60812606,.3383953
ALKANE RESOURCES LTD ORDINARY,ALK,2025007,605541892,.33441237
ALLIANCE AVIATION ORDINARY,AQZ,59500,160950999,.03696777
ALLIGATOR ENERGY ORDINARY,AGE,15546733,3873599345,.40135109
ALPHA HPA LTD ORDINARY,A4N,27687848,1136375693,2.43650477
ALS LTD ORDINARY,ALQ,5325119,484874204,1.09824754
ALTECH BATT LTD ORDINARY,ATC,4104362,2002723406,.20493903
ALTERITY THERAP LTD ORDINARY,ATH,2305818,6656848880,.03463828
AMA GROUP LIMITED ORDINARY,AMA,5860988,4782595517,.12254827
AMAERO INTERNATIONAL ORDINARY,3DA,253293,685039393,.03697495
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,3461830,670764202,.51610238
AMERICANWESTMETALS ORDINARY,AW1,1189837,595742525,.19972336
AML3D ORDINARY,AL3,8871,537607269,.00165009
AMOTIV ORDINARY,AOV,4900912,137025184,3.57665055
AMP LIMITED ORDINARY,AMP,6453164,2531739839,.25489049
AMPLITUDE ENERGY ORDINARY,AEL,36160649,2651408024,1.36382815
AMPOL LIMITED ORDINARY,ALD,4195510,238302099,1.76058458
ANDEAN SILVER ORDINARY,ASL,596400,158773755,.37562883
ANSELL LIMITED ORDINARY,ANN,1851301,145944884,1.26849325
ANSON RESOURCES LTD ORDINARY,ASN,5058883,1386736539,.36480491
ANTERIS TECHNOLOGIES CDI 1:1,AVR,528,16045169,.00329071
ANTIPA MINERALS LTD ORDINARY,AZY,89940,567374331,.01585197
ANZ GROUP HOLDINGS ORDINARY,ANZ,13589355,2971365622,.45734375
APA GROUP UNITS STAPLED,APA,58526551,1304487508,4.48655511
APPEN LIMITED ORDINARY,APX,2636125,264250975,.99758383
ARAFURA RARE EARTHS ORDINARY,ARU,50868044,2464328691,2.06417448
ARB CORPORATION. ORDINARY,ARB,4335922,83001171,5.22392871
ARCHER MATERIALS ORDINARY,AXE,395888,254847013,.15534339
ARENA REIT. FPO/UNITS STAPLED,ARF,2722343,398530451,.68309536
ARGOSY MINERALS LTD ORDINARY,AGY,7583247,1455920934,.52085569
ARISTOCRAT LEISURE ORDINARY,ALL,3966708,625487291,.63417883
ARIZONA LITHIUM LTD ORDINARY,AZL,350181,4561814528,.00767635
ARN MEDIA LIMITED ORDINARY,A1N,2875890,313050373,.91866685
AROA BIOSURGERY ORDINARY,ARX,522982,344900256,.15163282
AROVELLA THERAPEUTIC ORDINARY,ALA,80034,1183870665,.00676037
ARTICORE GROUP LTD ORDINARY,ATG,500728,284876863,.17576998
ASTRAL RESOURCES NL ORDINARY,AAR,5036523,1393825418,.36134533
ASX LIMITED ORDINARY,ASX,3074596,194299425,1.58240098
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,16865877,1450833707,1.16249553
ATOMOS ORDINARY,AMS,290674,1215018471,.02392342
AU CLINICAL LABS ORDINARY,ACL,4456385,198750341,2.24220244
AUB GROUP LTD ORDINARY,AUB,1066890,116587434,.91509862
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,10589090,1681824789,.62961909
AUDINATEGROUPLTD ORDINARY,AD8,4249505,83357594,5.09792185
AURA ENERGY ORDINARY,AEE,5732819,890748141,.64359595
AURELIA METALS LTD ORDINARY,AMI,2034271,1692572640,.12018811
AURIC MINING ORDINARY,AWJ,31118,148953371,.0208911
AURIZON HOLDINGS LTD ORDINARY,AZJ,21871968,1773233732,1.23345093
AUSGOLD LIMITED ORDINARY,AUC,34411,356614802,.00964935
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,17140,394000000,.00435025
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,100000,418000000,.02392344
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,29770,402000000,.00740547
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,100000,415000000,.02409639
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,25000,202000000,.01237624
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,1710,353000000,.00048442
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,85730,402000000,.02132587
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,51820,360000000,.01439444
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,517990,254000000,.20393307
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,396790,248000000,.15999597
AUSGOV TREASURY BOND TB 3.75% 04-37 6M,GSBG37,100000,170000000,.05882353
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,192230,242000000,.07943388
AUSGOV TREASURY BOND TB 4.25% 12-35 6M,GSBW35,97600,151000000,.06463576
AUSSIE BROADBAND ORDINARY,ABB,4239089,295723290,1.43346471
AUSSTRATMATERIALS ORDINARY,ASM,1071606,181340682,.59093524
AUST FINANCE GRP ORDINARY,AFG,2555500,270769045,.94379326
AUST VANADIUM LTD ORDINARY,AVL,2536409,8634658076,.02937475
AUSTAL LIMITED ORDINARY,ASB,1125244,415916886,.2705454
AUSTIN ENGINEERING ORDINARY,ANG,241090,620145099,.03887639
AUSTRALIAN AGRICULT. ORDINARY,AAC,1278038,602766747,.21202862
AUSTRALIAN COMM.LOAN 2.25% LN 21-MAY-28,XCLWAR,109400,353000000,.0309915
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-28,XCLWAU,47400,398000000,.01190955
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-29,XCLWAX,159490,394000000,.0404797
AUSTRALIAN COMM.LOAN 3.00% LN 21-MAR-47,XCLWAS,43800,142000000,.03084507
AUSTRALIAN COMM.LOAN 3.25 LN 31-JUN-39,XCLWAP,21200,108000000,.01962963
AUSTRALIAN COMM.LOAN 3.50% LN 21-DEC-34,XCLWBN,21200,248000000,.00854839
AUSTRALIAN ETHICAL ORDINARY,AEF,842548,113419775,.74285811
AUSTRALIAN FOUNDAT. ORDINARY,AFI,15254,1257908749,.00121265
AUSTRARE ORDINARY,AR3,78565,158989727,.04941514
AUTOSPORTS GRP LTD. ORDINARY,ASG,388352,202436781,.19183866
AVITA MEDICAL CDI 5:1,AVH,225742,68591990,.3291084
AVJENNINGS LIMITED ORDINARY,AVJ,59444,558270857,.01064788
BABY BUNTING GRP LTD ORDINARY,BBN,407513,134919963,.30204055
BANK OF QUEENSLAND. ORDINARY,BOQ,24828430,661469455,3.75352631
BANNERMAN ENERGY LTD ORDINARY,BMN,11547560,178784496,6.45892695
BAPCOR LIMITED ORDINARY,BAP,6352554,339412500,1.87163231
BATHURST RES LTD. ORDINARY,BRL,59936,193177368,.03102641
BCI MINERALS LTD ORDINARY,BCI,71787,2887513061,.00248612
BEACH ENERGY LIMITED ORDINARY,BPT,44915031,2281333656,1.96880587
BEACON LIGHTING GRP ORDINARY,BLX,1442348,228656060,.63079369
BEFOREPAY GROUP ORDINARY,B4P,18254,48228136,.03784928
BEGA CHEESE LTD ORDINARY,BGA,4909469,304963014,1.60985719
BELLEVUE GOLD LTD ORDINARY,BGL,54602720,1283761841,4.2533372
BENDIGO AND ADELAIDE ORDINARY,BEN,13376102,567975869,2.35504759
BETA BSUB ETF ETF UNITS,BSUB,39895,8867204,.44991634
BETAAUSCORPBONDETF ETF UNITS,CRED,35106,47144798,.07446421
BETASHARES ASX FIN ETF UNITS,QFN,7040,3803917,.18507239
BETASHARES JAPAN ETF UNITS,HJPN,13297,6423995,.20698958
BETASHARESCASHETF ETF UNITS,AAA,686,84359300,.00081319
BETMAKERS TECH GROUP ORDINARY,BET,21505667,970250162,2.21650744
BHP GROUP LIMITED ORDINARY,BHP,21816911,5073901188,.42998297
BIOME AUSTRALIA LTD ORDINARY,BIO,413179,219322305,.18838896
BISALLOY STEEL ORDINARY,BIS,53807,47903601,.1123235
BLACK CAT SYNDICATE ORDINARY,BC8,370909,669736507,.05538133
BLACKSTONE LTD ORDINARY,BSX,262629,676543582,.03881923
BLOCK INC CDI 1:1 NYSE,XYZ,636459,55064184,1.15584933
BLUEBET HOLDINGS LTD ORDINARY,BBT,5905,610347082,.00096748
BLUESCOPE STEEL LTD ORDINARY,BSL,12368629,438609849,2.81996153
BOSS ENERGY LTD ORDINARY,BOE,98269427,414921511,23.68385933
BOTANIX PHARMA LTD ORDINARY,BOT,34512454,1832728341,1.88311891
BOWEN COAL LIMITED ORDINARY,BCB,2228009,10775640180,.02067635
BRAINCHIP LTD ORDINARY,BRN,67528829,2025741735,3.33353595
BRAMBLES LIMITED ORDINARY,BXB,8083308,1375891027,.58749624
BRAVURA SOLUTION LTD ORDINARY,BVS,6115301,448354002,1.36394478
BRAZILIAN RARE EARTH ORDINARY,BRE,294856,112716981,.26158969
BREVILLE GROUP LTD ORDINARY,BRG,6818947,143942481,4.73727211
BRICKWORKS LIMITED ORDINARY,BKW,2227295,152944922,1.45627261
BUBS AUST LTD ORDINARY,BUB,488681,893130038,.05471555
BURGUNDY D MINES LTD ORDINARY,BDM,100066,1421332274,.0070403
BWP TRUST ORDINARY UNITS,BWP,3801865,713511241,.53283884
