Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,42960,512116330,.00838872
4DS MEMORY LIMITED ORDINARY,4DS,2435606,2060898718,.11818174
29METALSLIMITED ORDINARY,29M,5117953,1371336435,.37320915
88 ENERGY LTD ORDINARY,88E,263206,1157350417,.02274212
ABACUS GROUP FPO/UNITS STAPLED,ABG,4475092,893657633,.50076135
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,6275846,1314102962,.47757643
ACCENT GROUP LTD ORDINARY,AX1,16558231,601185674,2.7542624
ACROW LIMITED ORDINARY,ACF,426892,310044601,.13768729
ADAIRS LIMITED ORDINARY,ADH,3224076,177337058,1.81804978
ADORE BEAUTY ORDINARY,ABY,488629,93957928,.52005085
ADVANCED HEALTH ORDINARY,AHI,1000,280582265,.0003564
AERIS RESOURCES LTD ORDINARY,AIS,17592447,971422170,1.81099913
AFRICAN GOLD LTD. ORDINARY,A1G,9531,533227972,.00178742
AGL ENERGY LIMITED. ORDINARY,AGL,22969260,672747233,3.41424816
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,324135,208814047,.15522663
AIC MINES LTD ORDINARY,A1M,1634027,797619821,.20486289
AINSWORTH GAME TECH. ORDINARY,AGI,5573,336793929,.00165472
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,210433,3250152798,.00647456
AIRTASKER LIMITED ORDINARY,ART,757,454947367,.00016639
ALCIDION GROUP LTD ORDINARY,ALC,164577,1342952696,.01225486
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,236196,57076637,.41382256
ALICANTO MIN LTD ORDINARY,AQI,256325,924142976,.02773651
ALKANE RESOURCES LTD ORDINARY,ALK,4717545,1365794967,.34540653
ALLIANCE AVIATION ORDINARY,AQZ,57917,161027077,.03596724
ALLIGATOR ENERGY ORDINARY,AGE,47061513,4437034145,1.06065249
ALPHA HPA LTD ORDINARY,A4N,35392784,1137271758,3.11207798
ALS LTD ORDINARY,ALQ,4849782,507199638,.95618799
ALTERITY THERAP LTD ORDINARY,ATH,18406641,10875416329,.16924999
AMA GROUP LIMITED ORDINARY,AMA,350413,4785720517,.00732205
AMAERO LTD ORDINARY,3DA,906633,931997337,.0972785
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,10236790,689054345,1.48562883
AMERICAN RARE EARTHS ORDINARY,ARR,584071,573107799,.10191294
AMERICANWESTMETALS ORDINARY,AW1,4532,998181174,.00045403
AML3D ORDINARY,AL3,243718,552528577,.04410957
AMOTIV ORDINARY,AOV,3299719,133849962,2.46523716
AMP LIMITED ORDINARY,AMP,21340049,2531739839,.84290055
AMPLIA THERAPEUTICS ORDINARY,ATX,47418,513071629,.00924198
AMPLITUDE ENERGY ORDINARY,AEL,39615701,3277289593,1.20879464
AMPOL LIMITED ORDINARY,ALD,3745789,238302099,1.57186572
ANDEAN SILVER ORDINARY,ASL,695715,190474456,.3652537
ANSELL LIMITED ORDINARY,ANN,3552722,144578692,2.45729295
ANZ GROUP HOLDINGS ORDINARY,ANZ,25258652,2983520180,.8466057
APA GROUP UNITS STAPLED,APA,23372550,1315181016,1.7771356
APPEN LIMITED ORDINARY,APX,7817882,265610639,2.94336177
ARAFURA RARE EARTHS ORDINARY,ARU,82876746,2937125213,2.82169605
ARB CORPORATION. ORDINARY,ARB,4617240,83455453,5.53258036
ARENA REIT. FPO/UNITS STAPLED,ARF,727077,402127591,.18080754
ARGOSY MINERALS LTD ORDINARY,AGY,2758583,1535920934,.17960449
ARISTOCRAT LEISURE ORDINARY,ALL,959398,616871882,.1555263
ARN MEDIA LIMITED ORDINARY,A1N,2692935,313050373,.86022418
AROA BIOSURGERY ORDINARY,ARX,533587,345033235,.154648
AROVELLA THERAPEUTIC ORDINARY,ALA,325996,1198641505,.02719712
ARROW MINERALS ORDINARY,AMD,127793,877766591,.01455888
ARTICORE GROUP LTD ORDINARY,ATG,55030,293868877,.01872604
ASPEN GROUP FPO/UNITS STAPLED,APZ,300254,227665433,.13188388
ASTRAL RESOURCES NL ORDINARY,AAR,1856980,1445282302,.12848563
ASX LIMITED ORDINARY,ASX,4223438,194299425,2.17367499
ATLAS ARTERIA FPOSTUSPROHEXCLQIBQP,ALX,22570555,1450833707,1.55569552
AU CLINICAL LABS ORDINARY,ACL,5792109,195791386,2.95830635
AUB GROUP LTD ORDINARY,AUB,943388,116587434,.80916782
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,11963036,1694973503,.70579487
AUDINATEGROUPLTD ORDINARY,AD8,2399411,84314086,2.84580088
AUMEGAMETALS ORDINARY,AAM,822,606250697,.00013559
AURA ENERGY ORDINARY,AEE,7497515,896733047,.83609219
AURELIA METALS LTD ORDINARY,AMI,1,1692572640,.00000006
AURIC MINING ORDINARY,AWJ,1869,186181102,.00100386
AURIZON HOLDINGS LTD ORDINARY,AZJ,35120095,1750443988,2.00635354
AUSGOLD LIMITED ORDINARY,AUC,1458102,433476833,.33637369
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,56000,394000000,.0142132
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,309440,425000000,.07280941
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,88000,379000000,.023219
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,112700,410000000,.0274878
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,73420,298500000,.02459631
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,16240,360000000,.00451111
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,168520,438000000,.03847489
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,90120,142000000,.06346479
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,14510,274000000,.00529562
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,98770,112000000,.0881875
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,67550,292000000,.02313356
AUSSIE BROADBAND ORDINARY,ABB,3027708,292576043,1.03484481
AUSSTRATMATERIALS ORDINARY,ASM,1249179,268042203,.46603818
AUST FINANCE GRP ORDINARY,AFG,1199732,271760063,.44146737
AUST VANADIUM LTD ORDINARY,AVL,2159672,8634658076,.02501167
AUSTAL LIMITED ORDINARY,ASB,3969986,422050221,.94064303
AUSTIN ENGINEERING ORDINARY,ANG,30199,628084223,.00480811
AUSTRAL GOLD ORDINARY,AGD,26562,612311353,.00433799
AUSTRALIAN AGRICULT. ORDINARY,AAC,1439952,602766747,.23889042
AUSTRALIAN COMM.LOAN 1.00% LN 21-12-30,XCLWBE,35500,428000000,.00829439
AUSTRALIAN COMM.LOAN 2.50% LN 21-05-30,XCLWAY,194551,410000000,.04745146
AUSTRALIAN COMM.LOAN 2.75% LN 21-NOV-29,XCLWAX,190150,438000000,.04341324
AUSTRALIAN ETHICAL ORDINARY,AEF,563941,113419775,.49721576
AUTOSPORTS GRP LTD. ORDINARY,ASG,283026,202683304,.13963952
AVITA MEDICAL CDI 5:1,AVH,106687,85603405,.12462939
BABY BUNTING GRP LTD ORDINARY,BBN,468577,135400726,.34606683
BANK OF QUEENSLAND. ORDINARY,BOQ,16504113,661469455,2.49506805
BANNERMAN ENERGY LTD ORDINARY,BMN,7148527,205434569,3.47970988
BAPCOR LIMITED ORDINARY,BAP,14442329,339412500,4.25509638
BCI MINERALS LTD ORDINARY,BCI,754822,2887513061,.0261409
BEACH ENERGY LIMITED ORDINARY,BPT,97587861,2281333656,4.27766718
BEACON LIGHTING GRP ORDINARY,BLX,1322597,229342146,.57669165
BEETALOOENERGYAUSLTD ORDINARY,BTL,26083,1242469240,.00209929
BEGA CHEESE LTD ORDINARY,BGA,1518651,305377396,.49730302
BELL FINANCIAL GROUP ORDINARY,BFG,54987,320743948,.01714358
BELLEVUE GOLD LTD ORDINARY,BGL,21649701,1480748913,1.46207779
BENDIGO AND ADELAIDE ORDINARY,BEN,10761460,567983623,1.89467787
BENZMINING CDI 1:1,BNZ,192600,205398020,.09376916
BETA AUS COMP BOND ETF UNITS,OZBD,11792,20024343,.05888832
