Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,46083,294491837,.01564831
4DS MEMORY LIMITED ORDINARY,4DS,554651,1479765442,.03748236
5EADVANCED CDI 10:1,5EA,3329135,283459130,1.17446737
29METALSLIMITED ORDINARY,29M,20278922,481356099,4.21287318
88 ENERGY LTD ORDINARY,88E,22103178,18265762962,.12100879
92ENERGY ORDINARY,92E,771714,81878696,.9425089
A-CAP ENERGY LTD ORDINARY,ACB,553770,1232435086,.044933
A2B AUSTRALIA LTD ORDINARY,A2B,867590,121230683,.71565216
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,4606105,893657633,.51542166
ACCENT GROUP LTD ORDINARY,AX1,3958728,552459958,.71656379
ACTINOGEN MEDICAL ORDINARY,ACW,1592175,1797393817,.08858242
ADAIRS LIMITED ORDINARY,ADH,7971578,171316433,4.65313097
ADBRI LIMITED ORDINARY,ABC,20993512,652627555,3.21676764
ADORE BEAUTY ORDINARY,ABY,1651405,94124497,1.75449012
ADRIATIC METALS CDI 1:1,ADT,803399,213604493,.37611522
ADV HUMAN IMAG LTD ORDINARY,AHI,44608,168249382,.02651302
AERIS RESOURCES LTD ORDINARY,AIS,4709032,690945595,.68153441
AGL ENERGY LIMITED. ORDINARY,AGL,19925016,672747233,2.96173883
AIC MINES LTD ORDINARY,A1M,238585,348477811,.0684649
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,169361,3368464315,.00502784
AIRTASKER LIMITED ORDINARY,ART,161182,449400386,.03586601
ALCIDION GROUP LTD ORDINARY,ALC,1654298,1268069053,.13045804
ALKANE RESOURCES LTD ORDINARY,ALK,4134444,598792592,.69046345
ALLIANCE AVIATION ORDINARY,AQZ,150577,160734697,.09368046
ALLIGATOR ENERGY ORDINARY,AGE,68098699,3303266652,2.06155622
ALLKEM LIMITED ORDINARY,AKE,4225328,637658086,.66263223
ALPHA HPA LTD ORDINARY,A4N,3965193,857219604,.46256443
ALS LTD ORDINARY,ALQ,3158913,484167684,.65244193
ALTECH CHEM LTD ORDINARY,ATC,996710,1426765869,.06985799
ALTHEA GROUP ORDINARY,AGH,82409,348346988,.02365716
ALTIUM LIMITED ORDINARY,ALU,1202781,131641513,.91367911
ALUMINA LIMITED ORDINARY,AWC,162320780,2901681417,5.59402487
AMA GROUP LIMITED ORDINARY,AMA,40400151,1073070217,3.76491215
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,12580558,659298808,1.90817242
AMERICAN RARE EARTHS ORDINARY,ARR,44470,444380799,.01000718
AMP LIMITED ORDINARY,AMP,47102417,3115923583,1.51166791
AMPOL LIMITED ORDINARY,ALD,382406,238302099,.1604711
ANDROMEDA METALS LTD ORDINARY,ADN,8722771,3110008432,.28047419
ANGLOGOLD ASHANTI CDI  5:1 FOR. EXEMPT,AGG,13179,89207765,.01477338
ANSARADA GROUP LTD ORDINARY,AND,1,89335568,.00000112
ANSELL LIMITED ORDINARY,ANN,3332853,127268751,2.61875203
ANTEOTECH LTD ORDINARY,ADO,1287378,1987946230,.0647592
ANTIPA MINERALS LTD ORDINARY,AZY,2527521,3593040870,.0703449
ANZ BANKING GRP LTD ORDINARY,ANZ,16214848,2991231386,.54207936
APA GROUP UNITS STAPLED,APA,14429118,1179893848,1.22291662
APM HUMAN SERVICES ORDINARY,APM,13319589,917181946,1.45222974
APPEN LIMITED ORDINARY,APX,6269229,123446356,5.07850471
ARAFURA RARE EARTHS ORDINARY,ARU,1737127,1727444990,.10056048
ARB CORPORATION. ORDINARY,ARB,4471822,81971722,5.45532275
ARCHER MATERIALS ORDINARY,AXE,288213,248967207,.11576344
ARCHTIS LIMITED ORDINARY,AR9,125,264223207,.00004731
ARDENTLEISUREGRPLTD ORDINARY,ALG,5077912,479706016,1.05854666
ARENA REIT. FPO/UNITS STAPLED,ARF,3769666,348715426,1.08101498
ARGOSY MINERALS LTD ORDINARY,AGY,11532220,1404407498,.82114486
ARISTOCRAT LEISURE ORDINARY,ALL,1929363,659792616,.29241961
ARIZONA LITHIUM LTD ORDINARY,AZL,9198442,2409925561,.38168988
ASTON MINERALS LTD ORDINARY,ASO,1101701,1113530934,.09893762
ASX LIMITED ORDINARY,ASX,2366116,193595162,1.2221979
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,10651900,1450833707,.73419165
ATOMOS ORDINARY,AMS,1641557,401821079,.40852934
AU CLINICAL LABS ORDINARY,ACL,8221394,201834015,4.07334413
AUB GROUP LTD ORDINARY,AUB,334180,101530518,.32914242
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,2641815,1472551137,.17940396
AUDINATEGROUPLTD ORDINARY,AD8,1171567,77443919,1.51279405
AURA ENERGY ORDINARY,AEE,3114939,511923246,.60847774
AURELIA METALS LTD ORDINARY,AMI,44320891,1237437216,3.58166786
AURIZON HOLDINGS LTD ORDINARY,AZJ,22999037,1840703982,1.24946962
AUSGOV TREASURY BOND TB 0.25% 11-24 6M,GSBU24,1314780,413000000,.31834867
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,40420,380000000,.01063684
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,4370,367000000,.00119074
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,282090,418000000,.06748565
AUSGOV TREASURY BOND TB 1.25% 05-32 6M,GSBI32,1389500,393000000,.35356234
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,2590,381000000,.00067979
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,5600,187000000,.00299465
AUSGOV TREASURY BOND TB 1.75% 11-32 6M,GSBU32,110990,278000000,.03992446
AUSGOV TREASURY BOND TB 2.25% 05-28 6M,GSBI28,3300,297000000,.00111111
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,5570,371000000,.00150135
AUSGOV TREASURY BOND TB 2.75% 04-24 6M,GSBG24,1984940,359000000,.55290808
AUSGOV TREASURY BOND TB 2.75% 06-35 6M,GSBK35,87310,95500000,.09142408
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,2370,314000000,.00075478
AUSGOV TREASURY BOND TB 2.75% 11-28 6M,GSBU28,21150,341000000,.00620235
AUSGOV TREASURY BOND TB 2.75% 11-29 6M,GSBU29,192490,341000000,.05644868
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,5090,136000000,.00374265
AUSGOV TREASURY BOND TB 3.00% 11-33 6M,GSBU33,58260,185000000,.03149189
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,481830,103000000,.46779612
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,59160,140000000,.04225714
AUSSIE BROADBAND ORDINARY,ABB,13514116,237665276,5.68619709
AUSSTRATMATERIALS ORDINARY,ASM,5793935,157956221,3.66806382
AUST FINANCE GRP ORDINARY,AFG,1181194,270258312,.43706112
AUST VANADIUM LTD ORDINARY,AVL,17407510,4067891471,.42792464
AUST VINTAGE LTD ORDINARY,AVG,803000,252638486,.31784548
AUSTAL LIMITED ORDINARY,ASB,2871761,362441875,.79233698
AUSTIN ENGINEERING ORDINARY,ANG,569745,583339584,.09766952
AUSTRALIAN AGRICULT. ORDINARY,AAC,1887609,602766747,.31315745
AUSTRALIAN ETHICAL ORDINARY,AEF,221260,112387138,.19687306
AUSTRALIAN FOUNDAT. ORDINARY,AFI,881,1235624858,.0000713
AUSTRALIAN UNITED IN ORDINARY,AUI,130,126181365,.00010303
AUSTRALRESOURCES ORDINARY,AR1,176913,298659537,.05923568
AUSTRARE ORDINARY,AR3,380271,95201552,.39943782
AUTECO MINERALS ORDINARY,AUT,3956011,2067836300,.19131161
AUTOSPORTS GRP LTD. ORDINARY,ASG,4249,201000000,.00211393
AVA RISK GROUP LTD ORDINARY,AVA,94949,255414634,.03717446
AVITA MEDICAL CDI 5:1,AVH,525677,74920615,.70164533
AVZ MINERALS LTD ORDINARY,AVZ,148337170,3528729748,4.2036988
AZURE MINERALS ORDINARY,AZS,1063003,311735721,.34099493
BABY BUNTING GRP LTD ORDINARY,BBN,1763803,132735308,1.32881223
BANK OF QUEENSLAND. ORDINARY,BOQ,32502881,652485010,4.98139888
BANNERMAN ENERGY LTD ORDINARY,BMN,1708059,149616208,1.14162698
BAPCOR LIMITED ORDINARY,BAP,10534068,339412500,3.10361816
BASE RES LIMITED ORDINARY,BSE,7,1178011850,.00000059
BCI MINERALS LTD ORDINARY,BCI,123266,1211021407,.01017868
BEACH ENERGY LIMITED ORDINARY,BPT,26527043,2281333656,1.16278664
BEACON LIGHTING GRP ORDINARY,BLX,53046,223321406,.02375321
BEGA CHEESE LTD ORDINARY,BGA,3714469,303898577,1.22227259
BELL FINANCIAL GROUP ORDINARY,BFG,225423,320743948,.07028129
BELLEVUE GOLD LTD ORDINARY,BGL,61858300,1047527354,5.90517276
BENDIGO AND ADELAIDE ORDINARY,BEN,14255264,567460600,2.5121152
BEST & LESS ORDINARY,BST,74199,125366930,.05918546
BETA AUS COMP BOND ETF UNITS,OZBD,1782,4000071,.04454921
BETMAKERS TECH GROUP ORDINARY,BET,140824038,933093666,15.09216525
BHP GROUP LIMITED ORDINARY,BHP,15540305,5065820556,.30676777
BIGTINCAN HLDGS LTD ORDINARY,BTH,2769350,552350154,.5013758
BILL IDENTITY LTD ORDINARY,BID,1,246958356,.0000004
BLACK ROCK MINING ORDINARY,BKT,3406649,982237951,.34682523
BLACKMORES LIMITED ORDINARY,BKL,515481,19448507,2.65049137
BLACKSTONE LTD ORDINARY,BSX,2549357,473225225,.53871959
BLOCK CDI 1:1 NYSE,SQ2,4156114,36435188,11.40686855
BLUEBET HOLDINGS LTD ORDINARY,BBT,177942,200201228,.08888157
BLUESCOPE STEEL LTD ORDINARY,BSL,2114937,464344365,.45546736
BOART LONGYEAR CDI 1:1,BLY,1,295920414,.00000034
BOOKTOPIA GROUP ORDINARY,BKG,1726,137359299,.00125656
BORAL LIMITED. ORDINARY,BLD,58617566,1103088419,5.31394991
BOSS ENERGY LTD ORDINARY,BOE,9876176,352578862,2.80112538
BOTANIX PHARMA LTD ORDINARY,BOT,1624024,1156011477,.14048511
BOWEN COAL LIMITED ORDINARY,BCB,7486365,1801071056,.41566183
BRAINCHIP LTD ORDINARY,BRN,110887946,1726862144,6.42135485
BRAMBLES LIMITED ORDINARY,BXB,5280977,1388648050,.38029629
BRAVURA SOLUTION LTD ORDINARY,BVS,2119004,248354002,.85321919
BREAKER RES NL ORDINARY,BRB,476080,326144500,.14597211
BREVILLE GROUP LTD ORDINARY,BRG,11669137,142781365,8.17273108
BRICKWORKS LIMITED ORDINARY,BKW,519471,152244695,.34120795
BROOKSIDE ENERGY LTD ORDINARY,BRK,456599,5012272899,.00910962
BUBS AUST LTD ORDINARY,BUB,9058674,745737495,1.21472691
BURU ENERGY ORDINARY,BRU,155083,596043085,.02601876
BWP TRUST ORDINARY UNITS,BWP,15463303,642383803,2.40717511
BWX LIMITED ORDINARY,BWX,8302360,199987502,4.15143942
CAENEUS MINERALS ORDINARY,CAD,788503,5345605074,.01475049
CALIDUS RESOURCES ORDINARY,CAI,2093742,437781705,.47826165
CALIX LIMITED ORDINARY,CXL,7972641,180165988,4.42516431
CAMPLIFYHOLDINGS ORDINARY,CHL,50301,30160796,.1667761
CAPITOL HEALTH ORDINARY,CAJ,480000,1062912224,.04515895
CAPRAL LIMITED ORDINARY,CAA,85,17767272,.00047841
CAPRICORN METALS ORDINARY,CMM,5228165,373925185,1.39818477
CARAVEL MINERALS LTD ORDINARY,CVV,794506,478684373,.16597701
CARBON REVOLUTION ORDINARY,CBR,4072586,206909911,1.96828947
CARDNO LIMITED ORDINARY,CDD,1,39060663,.00000256
CARNARVON ENERGY LTD ORDINARY,CVN,25468642,1800186904,1.41477765
CARSALES.COM LTD. ORDINARY,CAR,6579613,351328663,1.87278002
CASPIN RESOURCES ORDINARY,CPN,2499,69820710,.00357917
CASTILE RESOURCES ORDINARY,CST,180,241902427,.00007441
CASTILLO COPPER LTD ORDINARY,CCZ,31854,1299505355,.00245124
CASTLE MINERALS ORDINARY,CDT,433478,999492984,.04336979
CATAPULT GRP INT LTD ORDINARY,CAT,868472,244057884,.35584673
CEDAR WOODS PROP. ORDINARY,CWP,365860,82209937,.44503136
CENTAURUS METALS LTD ORDINARY,CTM,120873,427106273,.02830045
CENTURIA CAPITAL FPO/UNITS STAPLED,CNI,10791980,796397981,1.35509886
CENTURIA I REIT ORDINARY UNITS,CIP,12304926,634930635,1.93799532
CENTURIA OFFICE REIT ORDINARY UNITS,COF,2205067,597336931,.36914962
CETTIRE ORDINARY,CTT,1323102,381238220,.34705387
CHALICE MINING LTD ORDINARY,CHN,19565483,376297194,5.19947619
CHALLENGER EXP LTD ORDINARY,CEL,2701992,1044911250,.25858579
CHALLENGER LIMITED ORDINARY,CGF,11769684,683918218,1.7209198
CHAMPION IRON LTD ORDINARY,CIA,24347754,517193126,4.70767162
CHARGER METALS ORDINARY,CHR,44011,43606035,.10092869
CHARTER HALL GROUP STAPLED US PROHIBIT.,CHC,5347228,472997199,1.13049887
CHARTER HALL RETAIL UNITS,CQR,2181858,581229609,.37538659
CHARTER HALL SOC IN UNITS,CQE,3465714,367112102,.94404788
CHIMERIC THERAPEUTIC ORDINARY,CHM,54116,318478163,.01699206
CHORUS LIMITED ORD FOR.EXEMPT NZX,CNU,1236797,445331182,.27772522
CHRYSOSCORPLTD ORDINARY,C79,19514,63155394,.03089839
CHTR H LWR UNITS STAPLED,CLW,16449802,722955466,2.27535481
CITY CHIC COLLECTIVE ORDINARY,CCX,16616057,231920086,7.16456142
CLEAN SEAS LTD ORDINARY,CSS,186073,165489512,.11243794
CLEAN TEQ WATER ORDINARY,CNQ,561187,51255035,1.09489146
CLEANAWAY WASTE LTD ORDINARY,CWY,48606618,2226000120,2.1835856
CLEARVIEW WEALTH LTD ORDINARY,CVW,58122,661038648,.00879253
CLINUVEL PHARMACEUT. ORDINARY,CUV,2943431,49410338,5.9571157
CLOVER CORPORATION ORDINARY,CLV,10,166439311,.00000601
CLUEY LTD ORDINARY,CLU,504634,112504062,.44854736
COBALT BLUE LTD ORDINARY,COB,246767,337501889,.07311574
COBRAM ESTATE OLIVES ORDINARY,CBO,237064,414500504,.05719269
COCHLEAR LIMITED ORDINARY,COH,624951,65781412,.95004194
CODAN LIMITED ORDINARY,CDA,1918578,181168094,1.05900435
COGSTATE LTD ORDINARY,CGS,149845,173434998,.08639836
COLES GROUP ORDINARY,COL,4326776,1338391534,.32328178
COLLINS FOODS LTD ORDINARY,CKF,971154,117193503,.82867563
COMMONWEALTH BANK. ORDINARY,CBA,26450380,1691203910,1.56399709
COMPUTERSHARE LTD ORDINARY,CPU,2793797,603729336,.46275654
CONTACT ENERGY LTD ORD FOR. EXEMPT NZX,CEN,18192,250321177,.00726746
COOPER ENERGY LTD ORDINARY,COE,11371017,2628686936,.43257403
COPPER MOUNTAIN CDI 1:1,C6C,43600,16766646,.26004008
CORE LITHIUM ORDINARY,CXO,92045224,1838319419,5.00703104
CORONADO GLOBAL RES CDI 10:1,CRN,5589906,1676453730,.33343634
CORP TRAVEL LIMITED ORDINARY,CTD,2812790,146325746,1.92227962
COSTA GROUP HOLDINGS ORDINARY,CGC,24969951,464546466,5.37512452
CREDIT CORP GROUP ORDINARY,CCP,2776793,68066856,4.07950824
CRESO PHARMA LTD ORDINARY,CPH,1824609,1835957156,.09938189
CRITICAL RESOURCES ORDINARY,CRR,99005,1493521653,.00662896
CROMWELL PROP FPO/UNITS STAPLED,CMW,30057860,2618866699,1.14774303
CSL LIMITED ORDINARY,CSL,2378562,482216193,.49325635
CSR LIMITED ORDINARY,CSR,12076449,479990360,2.5159774
CUFE LTD ORDINARY,CUF,851152,966112365,.08810073
CYGNUS GOLD LIMITED ORDINARY,CY5,70,162603132,.00004305
CYPRIUM METALS LTD ORDINARY,CYM,499244,730198300,.06837102
DACIAN GOLD LTD ORDINARY,DCN,1729,1216800938,.00014209
DALRYMPLE BAY FPO/NOTES STAPLED,DBI,2735,495761667,.00055168
DAMSTRA HOLDINGS ORDINARY,DTC,319794,257696388,.1240972
DATA#3 LIMITED ORDINARY,DTL,501758,154599184,.32455411
DDH DRILL ORDINARY,DDH,6361,412743089,.00154115
DE GREY MINING ORDINARY,DEG,69362969,1559541916,4.44765019
DEEP YELLOW LIMITED ORDINARY,DYL,18021567,731547240,2.46348643
DETERRA ORDINARY,DRR,12013661,528525704,2.27305142
DEVELOP GLOBAL LTD ORDINARY,DVP,433440,163510475,.26508393
DEVEX RESOURCES LTD ORDINARY,DEV,249776,359551616,.06946875
